,category,headline,authors,link,short descr,date,image_caption(s),image_link(s),article
0,POLITICS,Is America a Sheep or a Goat?,"Marian Wright Edelman, ContributorPresident, Children's Defense Fund",https://www.huffingtonpost.com/entry/is-america-a-sheep-or-a-g_b_6535662.html,"The national holiday celebrating Dr. King's birthday is over, but I hope we will heed and act on his 1967 declaration and work to win the first victory right here at home in the biggest economy on earth and end the shame of 14.7 million children being the poorest Americans by ending child poverty now.",2015-01-24,"399903 06: Children ride a bicycle past a mural in honor of the slain civil rights leader Martin Luther King Jr. January 21, 2002 in Miami, Florida. (Photo by Joe Raedle/Getty Images)",https://img.huffingtonpost.com/asset/5bb8e59f2400003100577726.jpeg?ops=scalefit_720_noupscale,"When the Son of Man comes in his glory…all the nations will be gathered before him, and he will separate people one from another as a shepherd separates the sheep from the goats…Then the king will say to those at his right hand, “Come, you that are blessed by my Father, inherit the kingdom prepared for you from the foundation of the world; for I was hungry and you gave me food, I was thirsty and you gave me something to drink, I was a stranger and you welcomed me, I was naked and you gave me clothing, I was sick and you took care of me, I was in prison and you visited me.” –Matthew 25:31-36There is nothing new about poverty. What is new, however, is that we now have the resources to get rid of it. Not too many years ago, Dr. Kirtley Mather, a Harvard geologist, wrote a book entitled Enough and to Spare. He set forth the basic theme that famine is wholly unnecessary in the modern world. Today, therefore, the question on the agenda must read: Why should there be hunger and privation in any land, in any city, at any table, when man has the resources and the scientific know-how to provide all mankind with the basic necessities of life?In January 1967, Dr. Martin Luther King, Jr. took a very rare “sabbatical” at an isolated house in Jamaica far away from telephones and the constant pressures of his life as a very public civil rights leader to write what would become his last book: Where Do We Go from Here: Chaos or Community? The excerpt above could have been written yesterday. Professor Mather’s book arguing that mankind had achieved the ability to move beyond famine was published in 1944, yet in 2015, despite seventy more years of unparalleled advances in scientific and technological capability and global resources and wealth, hunger and want are still rampant – most shamefully in the United States with the world’s largest economy. Hear again Dr. King:There is no deficit in human resources; the deficit is in human will ... The well-off and the secure have too often become indifferent and oblivious to the poverty and deprivation in their midst. The poor in our countries have been shut out of our minds, and driven from the mainstream of our societies, because we have allowed them to become invisible. Ultimately a great nation is a compassionate nation. No individual or nation can be great if it does not have a concern for ‘the least of these.When Dr. King died in 1968 calling for a Poor People’s Campaign, there were 25.4 million poor Americans, including 11 million poor children. Today there are more than 45.3 million poor Americans, including 14.7 million poor children, living in our boastfully rich nation. The question is why we allow poverty still to exist, especially among our children who are the poorest age group of Americans, and the answer remains the same: the deficit in human will and genuine commitment to a fair playing field for all by a critical mass of leaders and citizens in our morally anemic nation. How can it be that the top one percent of Americans enjoy more of the nation’s wealth than the bottom 90 percent combined and that millions of children are hungry and homeless and poorly educated? If the qualification for individual and national greatness is genuine concern for the ""least of these"" as those of us who are Christians say we believe, and if nations and our concurrent role as members of nations and not just as individuals are accountable, then too many of our political, corporate, and faith leaders and citizens – all of us who live in America – are failing.The national holiday celebrating Dr. King’s birthday is over, but I hope we will heed and act on his 1967 declaration —“the time has come for an all-out world war against poverty”—and work to win the first victory right here at home in the biggest economy on earth and end the shame of 14.7 million children being the poorest Americans by ending child poverty now. Dr. King’s voice guides us if we are willing to hear and act on it and use it as a road map for action no matter the political weather. Reflecting on the direction the struggle for civil rights and social justice should take in Where Do We Go from Here?, he shared a story about the need to commit to difficult struggles for the long haul and described a nine and a half hour flight he had taken from New York to London in an older propeller airplane. On the way home, the crew announced the return flight from London to New York would take twelve and a half hours. When the pilot came out into the cabin, Dr. King asked him why. “‘You must understand about the winds,’ he said. ‘When we leave New York, a strong tail wind is in our favor, but when we return, a strong head wind is against us.’ But he added, ‘Don’t worry. These four engines are capable of battling the winds.’” Dr. King concluded: In any social revolution there are times when the tail winds of triumph and fulfillment favor us, and other times when strong head winds of disappointment and setbacks beat against us relentlessly. We must not permit adverse winds to overwhelm us as we journey across life’s mighty Atlantic; we must be sustained by our engines of courage in spite of the winds. This refusal to be stopped, this ‘courage to be,’ this determination to go on ‘in spite of’ is the hallmark of any great movement.As I ponder the miraculous progress sparked by ordinary citizens and people of grace and courage who risked limb and life to crumble the seemingly impenetrable fortresses of Jim Crow and unjust racial segregation in our land during the Civil Rights Movement, portrayed movingly in the film Selma which I hope every American, especially young people, will see, let it inspire us to put on new shoes of courage and will now to ensure that never again will our children and grandchildren have to fight those same battles as the forces of regression seek to turn our nation’s racial and social progress backwards. African American, Latino, Native American, and Asian American youths need to be taught our history and remember that they can never take anything for granted in America – especially now as racial profiling, intolerance, and poverty resurge over our land. Some are as blatant as the disproportionate killing of Black males at the hands of law enforcement personnel entrusted to protect life, huge racial disparities in school discipline policies against Black males and children with special needs, unequal educational offerings for poor children of color, and a mass incarceration system fueled by a Cradle to Prison Pipeline™ which feeds 1 in 3 Black and 1 in 6 Latino boys born in 2001 into prison. Incarceration has become the new American apartheid. Other forms of racism are more subtle, technical, and very polite. Although they may be wrapped up in new euphemisms and better etiquette, as Frederick Douglass warned, it’s still the same old snake. So, inspired by the movie Selma’s timely jogging of our collective memory about where we have come from against all odds, I hope a critical mass of citizens will rev up our engines of courage and will today and persistently and strategically combat the fierce head winds of poverty, racism, and education and economic inequality and greed that threaten to undo the progress of the last 50 years. Let’s stay true to the course Dr. King set for us and take up his last campaign to end poverty in America, beginning with our children, especially those of color, whose minds, bodies and spirits are being formed today. They cannot wait. Sign up to receive CDF’s groundbreaking new report on January 28, Ending Child Poverty Now, and learn about the concrete actions all of us urgently need to take."
1,RELIGION,Saudi Arabia's Religious And Religion In Saudi Arabia,Antonia Blumberg,https://www.huffingtonpost.com/entry/king-salman-religion_n_6535232.html,,2015-01-24,"FILE - In this file photo taken Thursday, April 12, 2012, Saudi Arabia'a then Defense Minister Prince Salman bin Abdul-Aziz Al Saud meets with Secretary of State Hillary Rodham Clinton at the State Department in Washington. Saudi Arabia's newly enthroned King Salman moved quickly Friday, Jan. 23, 2015, to name a future successor to the crown in his oil-rich kingdom, a significant appointment that puts the kingdom's future squarely in the hands of a new generation. (AP Photo/Jacquelyn Martin, File)",https://img.huffingtonpost.com/asset/5bb7f979210000d601c91d7b.jpeg?ops=scalefit_720_noupscale,"Saudi Arabia's new monarch, King Salman bin Abdul-Aziz Al Saud, comes to power at a time when blogger Raif Badawi has been sentenced to 10 years in prison and 1,000 lashes for criticizing Islam. Will the new king usher in a more open era for religious freedom?Probably not, experts say.""Given King Salman's close ties with the Wahhabi religious establishment, I would expect that the new king will be if anything tougher on dissent in the kingdom,"" Karen Elliott House, journalist and author of 'On Saudi Arabia: Its People, Past, Religion, Fault Lines -- And Future' told The Huffington Post by email. Wahhabism, a branch of Sunni Islam that emphasizes literal interpretation of the Quran, has long dominated religious life in Saudi Arabia. Its strictness often leads believers to reject other forms of faith, even within Islam, and has been called by some critics the ""fountainhead of Islamist terrorism.""""The religious curriculum in Saudi Arabia teaches you that people are basically two sides: Salafis [Wahhabis], who are the winners, the chosen ones, who will go to heaven, and the rest,"" Ali al-Ahmed, director of the Washington-based Institute of Gulf Affairs, told PBS in 2001. ""The rest are Muslims and Christians and Jews and others.""The ultraconservative country has come under attack from the international community in recent months for enforcing strict punishment on Badawi, who many say was exercising a human right to free speech. The turnover of power could, however, result in pardoning for the blogger, House mused.""Sometimes when senior royals die, the new King releases prisoners or does some other magnanimous act,"" she said.In a series of lectures delivered at King Abdulaziz University in Jeddah in 2012, Salman, 79, argued for ""moderation"" in religion and argued against the rise of extremism.""We should read the history of the leaders who adopted an extremist stance in their policies and decisions which exposed their countries to wars and turmoil or because of their following personal whims or fleeting man-made ideologies,"" then-Prince Salman said.He continued: ""We have been honored by Allah with the opportunity to serve Arab and Muslim people. That service is undertaken with real moderation based on the principles of the religion and not for any personal motives.""Three years later and crowned king, Salman addressed his country, saying: ""We will continue adhering to the correct policies which Saudi Arabia has followed since its establishment.""Change may be on the horizon, though, with the rise of social media movements, as well as a growing contingent of Saudi women unwilling to accept the kingdom's strict gender regulations.""People you talk to, they are much more willing to raise their voice now than before,"" al-Ahmed told AP. ""When Abdullah came, people had high hopes. I don't think that is there now. ... People think of [Salman] as another Al Saud prince who is not willing to share power, so I think people are going to accelerate their demands."" "
2,POLITICS,Steve King: I Was Being 'Kind' By Referring To Obama's Guest As 'Deportable',Igor Bobic,https://www.huffingtonpost.com/entry/steve-king-deportable-kind_n_6535616.html,,2015-01-24,"UNITED STATES - JANUARY 9: Rep. Steve King, R-Iowa, speaks with reporters following the House GOP caucus meeting on immigration on Friday, Jan. 9, 2015. (Photo By Bill Clark/CQ Roll Call)",https://img.huffingtonpost.com/asset/5bb8e59e210000d601c96a0d.jpeg?ops=scalefit_720_noupscale,"DES MOINES, Iowa -- Rep. Steve King (R-Iowa) said Friday that he was being ""kind and gentle"" when he referred to Michelle Obama's guest at the State of the Union address, a 21-year-old undocumented immigrant, as ""a deportable.""King, known for outlandish statements against immigration reform, said he borrowed the language from a U.S. federal statute, 8 U.S. Code § 1227, which stipulates the ""classes of deportable aliens"" who may be removed from the country by the attorney general. King argued that he used that language because pro-immigration activists have ""conflated the term illegal immigrant with the term immigrant.""""I decided I’m going to soften my language a little bit, and I did, and they’re still offended,"" King said in an interview with WHO, an Iowa radio station.Democrats sought to tie the remark, which the tea party congressman tweeted on Tuesday night, to several potential 2016 Republican presidential contenders who are scheduled to address a gathering of social conservatives in Des Moines on Saturday. The Iowa Freedom Summit, hosted annually by King, marks an unofficial start to the GOP primary season. New Jersey Gov. Chris Christie, Wisconsin Gov. Scott Walker, former Texas Gov. Rick Perry, former Arkansas Gov. Mike Huckabee, Sen. Ted Cruz, former Pennsylvania Sen. Rick Santorum, and retired neurosurgeon Ben Carson are slated to attend.In his interview on Friday, King brushed off critics who said that he was being insensitive to Dreamers, or young undocumented immigrants who came to the U.S. as children.""They try to figure out what is it that they can hyperventilate about,"" King said. ""They want to live in a perpetual state of outrage. They're constantly scanning something they can be outraged against."""
3,GREEN,Some Homes Near Oil Spill Report Dark Ooze Coming Out Of Taps,,https://www.huffingtonpost.com/entry/montana-oil-spill-ooze_n_6536358.html,,2015-01-24,"A warning sign shows the location of a 12-inch oil pipeline owned by Bridger Pipeline Co. that spilled up to 50,000 gallons of crude along the Yellowstone River near Glendive, Mont., Monday, Jan. 19, 2015. (AP Photo/Matthew Brown)",https://img.huffingtonpost.com/asset/5bb163a225000032003823e4.jpeg?ops=scalefit_720_noupscale,"By Laura ZuckermanJan 23 (Reuters) - Residents of a Montana town whose water supply was tainted by an oil pipeline rupture last week got the all-clear on Friday to turn taps back on, though some reported brown or black material spurting from faucets even after their pipes were flushed.Drinking supplies for some 6,000 people in and around the community of Glendive became contaminated last Saturday when an estimated 1,200 barrels of crude oil was spilled into the Yellowstone River from a pipeline breach several miles upstream from the northeastern Montana town.Initial testing of Glendive's water, which is drawn from the river, showed levels of benzene, a cancer-causing constituent of petroleum, well above levels considered safe for human health by the U.S. Environmental Protection Agency.Results of subsequent testing released on Thursday showed that benzene levels had fallen to acceptable levels, and state regulators on Friday said an independent lab analysis confirmed the water was safe to drink after residents flushed their taps of any residual contamination.But some residents on Friday notified regulators that dark-colored matter was issuing from taps at or near the end of the flushing procedure, state environmental officials said.An examination of the material by the EPA showed it was sediment that built up in water pipes after several days of disuse and was unrelated to the oil spill, according to the Montana Department of Environmental Quality.The number of residents affected by the dark ooze was not immediately known.State and federal regulators advised residents to continue to flush taps and wash foreign material down the drain until the water ran clear.It remained unclear what caused the so-called Poplar pipeline to rupture Saturday morning, spilling oil into one of Montana's premier rivers.Responders have recovered more than 240 barrels of spilled petroleum, but cleanup efforts have been slowed by the pooling of oil beneath layers of ice.The pipeline, which normally carries 42,000 barrels of oil a day from producers in eastern Montana and North Dakota, has been shut down indefinitely.Bridger Pipeline LLC, the company behind the pipeline, has trucked tens of thousands of gallons of bottled water to Glendive since the town's drinking supply was deemed unsafe.Studies show rates of leukemia are higher in people chronically exposed to high concentrations of benzene, according to the American Cancer Society. (Editing by Steve Gorman and Clarence Fernandez)"
4,POLITICS,Top Republican Senator Explains Why The Supreme Court Challenge To Obamacare Is Garbage,,https://www.huffingtonpost.com/entry/top-republican-senator-ex_n_6536664.html,,2015-01-24,"Senate Finance Committee Ranking Member Orrin Hatch (R-UT) speaks during a hearing on health insurance exchanges on November 6, 2013 in the Dirksen Senate Office on Capitol Hill in Washington, DC. AFP PHOTO/Mandel NGAN (Photo credit should read MANDEL NGAN/AFP/Getty Images)",https://img.huffingtonpost.com/asset/5bb8e5a7260000350083bf29.jpeg?ops=scalefit_720_noupscale,"Sen. Orrin Hatch (R-UT) is one of six Republican senators who joined an amicus brief asking the Supreme Court to gut one of the core provisions of the Affordable Care Act. Yet the central claim of that brief — and, indeed, of the entire lawsuit — was rejected during the debate over the law by none other than Sen. Orrin Hatch.Read more on ThinkProgress"
5,SPORTS,"'Mr. Cub,' Chicago Baseball Legend Ernie Banks, Dead At 83",Andrew Hart,https://www.huffingtonpost.com/entry/ernie-banks-cubs-dead-dies_n_6536258.html,,2015-01-24,"In this March 24, 2014, photo Chicago Cubs' Hall of Famer Ernie Banks smiles after an interview at the Cubs offices in Chicago. (AP Photo/M. Spencer Green)",https://img.huffingtonpost.com/asset/5bb777c21f00003901250923.jpeg?ops=scalefit_720_noupscale,"Ernie Banks, the legendary Chicago Cubs baseball player and Hall of Famer, died at age 83 on Friday night in Chicago, a spokesperson for his family said. Ernie Banks poses July 5, 1955 at Wrigley Field in Chicago, Illinois. (AP)The news of his death was confirmed to the Chicago Sun Times and ABC Chicago.Known as ""Mr. Cub,"" the ebullient Banks played shortstop and first base for the Chicago Cubs from 1953 to 1971, netting 512 home runs and 1,636 RBIs. Known for his smile and always being eager to play, he was often heard saying, ""Let's play two!"" Former Cubs manager Dusty Baker said of Banks in 2013, “I just remember Ernie was never in a bad mood."" Chicago Cubs Ernie Banks in an undated file photo. (Getty)Banks first played in the Negro leagues, becoming the first black player to play for the Cubs in 1953. He started out his pro-ball career with a bang, hitting .314 in his first season, and the following year came in second in Rookie of the Year voting. He would spend his whole career with the team, endearing himself to the city. In a Chicago Sun-Times poll conducted in 1969, he was voted the ""Greatest Cub Ever.""Banks was honored as an All-Star fourteen times, and was named the National League MVP in 1958 and 1959. He later became the first player to have his number retired by the Cubs. Banks was inducted into the Major League Baseball's Hall of Fame in 1977.In November 2013, Banks was honored with the Presidential Medal of Freedom by President Obama, the highest honor awarded to civilians, the Sun Times reported. President Barack Obama awards the Presidential Medal of Freedom to Hall of Fame baseball player Ernie Banks in the East Room at the White House on November 20, 2013. (Getty) Ernie Banks acknowledges the fans prior to Game Three of the National League Divisional Series between the Chicago Cubs and the Arizona Diamondbacks at Wrigley Field on October 6, 2007 in Chicago, Illinois. (Getty)Banks was born in Dallas in 1931, and had 10 siblings. He would have turned 84 on Saturday. Ernie Banks throws out the first pitch before the game between the Cincinnati Reds and the St. Louis Cardinals at Great American Ball Park on May 15, 2010 in Cincinnati, Ohio. (Getty)Cubs Chairman Tom Ricketts released the following statement Friday night:Words cannot express how important Ernie Banks will always be to the Chicago Cubs, the city of Chicago and Major League Baseball. He was one of the greatest players of all time. He was a pioneer in the major leagues. And and more importantly, he was the warmest and most sincere person I’ve ever known. Approachable, ever optimistic and kind hearted, Ernie Banks is and always will be Mr. Cub. My family and I grieve the loss of such a great and good-hearted man, but we look forward to celebrating Ernie’s life in the days ahead.More from the Associated Press:Hall of Fame slugger Ernie Banks, the two-time MVP who never lost his boundless enthusiasm for baseball despite years of playing on losing Chicago Cubs teams, died Friday night. He was 83.This is a developing story. Check back for updates."
6,POLITICS,Potential GOP 2016 Candidates Head To Iowa,,https://www.huffingtonpost.com/entry/2016-republicans_n_6536450.html,,2015-01-24,"WEST ALLIS, WI - NOVEMBER 4: Wisconsin Gov. Scott Walker greets supporters at his election night party November 4, 2014 in West Allis, Wisconsin. Walker defeated Democratic challenger Mary Burke. (Photo by Darren Hauck/Getty Images)",https://img.huffingtonpost.com/asset/5bb8e5a51f0000400225795e.jpeg?ops=scalefit_720_noupscale,"(Adds details on Christie, other speakers)By Steve HollandDES MOINES, Jan 24 (Reuters) - Potential Republican presidential candidates for 2016 jockeyed for support from conservatives in the early voting state of Iowa on Saturday, and some raised doubts about the prospects for party front runners Mitt Romney and Jeb Bush.Activists attending the Iowa Freedom Summit heard criticism of President Barack Obama and fellow Democrat Hillary Clinton, who traveled widely as Obama's first-term secretary of state and is likely to run.""Like Hillary, I, too, have traveled hundreds of thousands of miles around the globe. Unlike her, I've actually accomplished something,"" Carly Fiorina, the former chief executive of Hewlett-Packard, said.New Jersey Governor Chris Christie, who many conservatives see as a moderate, touted his ability to appeal to a broad segment of the electorate, from Hispanics to independent voters.He said the party needs crossover appeal and made light of his blunt, direct style that sometimes draws criticism. ""If you want someone you agree with 100 percent of the time, go home and look in the mirror,"" Christie said.One message that emerged on a day of speeches by about eight potential Republican candidates is that Bush and Romney have work to do to gain support from conservatives in the state, which will hold the first nominating contest of 2016 early next year.The view surfaced when Donald Trump, the brash New York developer, declared that a third run by Romney would not work because he ""choked"" as the losing 2012 Republican nominee. He said that Bush, the former Florida governor, is weighed down by concerns about his education and immigration policies.""You just can't have those two,"" Trump said.Many in the room applauded and cheered at the idea that Romney and Bush should not run. Neither Bush nor Romney attended the forum.Potential candidate Rick Santorum, a former senator from Pennsylvania who had sought the nomination in 2012, raised concerns about Common Core, an education policy that Bush supports but which conservatives routinely deride.""We need less Common Core and more common sense,"" he said.Texas Senator Ted Cruz, asked at a news conference about Romney, said the next Republican nominee needs to be someone who can provide a clear contrast to the Democratic choice, able to ""paint in bold colors, not in pastels.""That is the same argument Santorum made in 2012 to argue for a more conservative nominee than Romney.Former Arkansas Governor Mike Huckabee, who won the Iowa caucuses in 2008 but lost the nomination to Senator John McCain, argued for a positive debate among conservatives.""We don't need to spend the next two years beating each other up in the conservative tent. We need to tell America what's right with this country,"" he said.The crowd gave warm receptions to Wisconsin Governor Scott Walker, who survived a recall attempt over his conservative policies in 2012 and won re-election in November, and Texas Governor Rick Perry, who is trying to make a comeback after fumbling his 2012 candidacy. (Additional reporting by Amanda Becker in Washington; Editing by Lisa Shumaker, Rosalind Russell and Leslie Adler)"
7,ENTERTAINMENT,Julia Roberts Is Making A Movie About Batkid,Lily Karlin,https://www.huffingtonpost.com/entry/julia-roberts-batkid_n_6538134.html,,2015-01-24,"BEVERLY HILLS, CA - OCTOBER 17: Actress Julia Roberts arrives at the 10th Annual GLSEN Respect Awards at the Regent Beverly Wilshire Hotel on October 17, 2014 in Beverly Hills, California. (Photo by Amanda Edwards/WireImage)",https://img.huffingtonpost.com/asset/5bb49f64210000e700c81369.jpeg?ops=scalefit_720_noupscale,"Julia Roberts is making a feature film about Batkid. Submarine Entertainment announced Friday that the star had secured the rights to remake the new documentary ""Batkid Begins: The Wish Heard Around The World"" as a feature. Roberts will both produce and star in the film, with Dana Nachman, the documentary's director, serving as one of its executive producers.""Batkid Begins"" tells the story of Miles Scott, a Batman-loving 5-year-old who, after being diagnosed with leukemia, lived as a real-life superhero for a day when the Make-A-Wish Foundation turned San Francisco into Gotham City in his honor. Thousands of residents came out to participate, and the story went viral through the use of social media.""It's thrilling to me that Ms. Roberts and her team watched our film and were so moved by it that they want to dedicate their time and creative capital to make sure the widest audience possible will know and love Miles’ story,"" Nachman said in a press release about the deal. ""Batkid Begins: The Wish Heard Around The World"" premiered Saturday at the Slamdance Film Festival in Park City, Utah. "
8,HEALTHY LIVING,Why Skipping The Flu Vaccine Could Harm Your Sense Of Smell,,https://www.huffingtonpost.com/entry/flu-vaccines-smell_n_6532556.html,,2015-01-23,"CONCORD, CA - JANUARY 14: Syringes filled with influenza vaccination are seen at a Walgreens Pharmacy on January 14, 2014 in Concord, California. Public health officials are encouraging residents to get flu shots as an aggressive strain of the H1N1 'swine flu' has killed 15 people in the San Francisco Bay Area. (Photo Illustration by Justin Sullivan/Getty Images)",https://img.huffingtonpost.com/asset/5b9e828e1f00005100220b2a.jpeg?ops=scalefit_720_noupscale,"By Shereen Lehman(Reuters Health) - In a small new study, skipping the flu vaccine was associated with a higher risk for trouble with a sense of smell or taste.Researchers say the results are preliminary, but since respiratory viruses are a common cause of a lost ability to smell, it's possible that the flu could be a contributing factor.Respiratory viruses can damage olfactory nerves directly and indirectly by causing inflammation. Sometimes the effect is temporary, but not always, Dr. Zara Patel and colleagues at the Emory University School of Medicine in Atlanta, Georgia write in JAMA Otolaryngology-Head and Neck Surgery.""Patients who suffer from decreased or total loss of smell, called 'hyposmia' or 'anosmia' are deeply affected by this problem,"" Patel told Reuters Health by email.""Compared to the other special senses, for example, loss of vision or hearing, the loss of smell is often thought of as relatively inconsequential, but this is far from the truth,"" Patel said.People who can't smell may lose important safety mechanisms, such as the ability to smell smoke or spoiled food, Patel said. And 80 percent of taste is linked to smell, so a total loss of smell could ruin a person's ability to enjoy food and beverages and have a negative effect on their social life.""This can (and often does) lead to deep depression and a drastic reduction in quality of life,"" Patel said, adding there is currently no established cure for the problem.Patel said hundreds of different respiratory viruses might have an effect like this, including some 200 viruses that cause the common cold. But the influenza virus may be preventable with vaccines.""I saw this as a potential opportunity to (look for) any association between rate of vaccination and rate of (olfactory) loss, and see if there's a way to eventually use this information,"" she said.Patel and colleagues identified 36 patients with olfactory problems that started after upper respiratory infections. The average duration of loss of smell was about 19 months but ranged from three to 48 months.They compared those patients to 38 patients of the same race, age and gender, but without olfactory problems.Overall, only 19 percent of the group with smell problems had been vaccinated against the flu, compared to 42 percent of the group who had no loss of smell.It's important to note this is a small study, and more research needs to be done, Patel cautioned.Now her team needs to look at this same subject with more rigorously designed studies, she said.Patel said viruses aren't the only cause of smell dysfunction - sinus disease, trauma and tumors are other potential causes.She said a few people will spontaneously recover their sense of smell after losing it, but this chance decreases as time passes from the first month after the loss.""If people realize they are not able to smell or taste as well as they used to, they should seek care from an otolaryngologist as soon as possible,"" Patel said. ""Because the longer the amount of time that passes before they are able to start treatment, the less chance they have for recovery.""SOURCE: http://bit.ly/1GwePSx JAMA Otolaryngology-Head and Neck Surgery, online January 15, 2015. "
9,COLLEGE,Victim In MIT Online Course Sexual Harassment Case Comes Forward,,https://www.huffingtonpost.com/entry/walter-lewin-sexual-harassment-mit_n_6532698.html,,2015-01-23,"CAMBRIDGE, MA - JUNE 24: Walter Lewin, a retired MIT physics professor, poses at home on June 24, 2011 in Cambridge, Massachusetts. Lewin became and internet phenomenon after millions of YouTube hits, for his entertaining , hands on demonstrations of the principles of physics. He taught for 60 years and loves teaching as much as he loves physics. (Photo by Joanne Ciccarello/The Christian Science Monitor via Getty Images)",https://img.huffingtonpost.com/asset/5bae55062100000001c6d37d.jpeg?ops=scalefit_720_noupscale,"Walter H.G. Lewin’s debut as a massive open online course instructor was announced with some fanfare: “Afraid of physics?” a press release asked in January 2013. “Do you hate it? Walter Lewin will make you love physics whether you like it or not.”That made his MOOCs a good fit for Faïza Harbi, 32, a private English tutor living in Montpellier, France. Harbi spoke openly to Inside Higher Ed but asked that her maiden name be used. She said she decided to take a physics course after struggling with the subject in high school. She was not familiar with the rock star professor, whose more than four decades at the Massachusetts Institute of Technology, innovative and hugely popular video lectures and hundreds of scholarly articles had earned him international acclaim....It would take almost a year before Harbi, with the help of MIT’s investigators, said she came to understand that Lewin’s interest in her was not motivated by empathy, and that their first conversations included inappropriate language. Shortly after contacting her, Harbi said, Lewin quickly moved their friendship into uncomfortable territory, and she was pushed to participate in online sexual role-playing and send naked pictures and videos of herself. Read more on Inside Higher Ed"
