,category,headline,authors,link,short descr,date,image_caption(s),image_link(s),article
0,WELLNESS,GPS Guide: meQuilibrium's 10 Principles For Less Stress,,https://www.huffingtonpost.com/entry/gps-guide-mequilibriums-1_us_5b9cafcce4b03a1dcc80e057,"meQuilibrium offers a breakthrough, personalized stress management solution that helps people cope with today’s daily pressures",2013-01-03,"Living your life and chasing your ambitions can be thrilling, not stressful. ",https://img.huffingtonpost.com/asset/5b9cafca2400005000534bf5.jpeg?ops=scalefit_960_noupscale,"The stress and strain of constantly being connected can sometimes take your life -- and your well-being -- off course. GPS For The Soul can help you find your way back to balance. GPS Guides are our way of showing you what has relieved others' stress in the hopes that you will be able to identify solutions that work for you. We all have de-stressing ""secret weapons"" that we pull out in times of tension or anxiety, whether they be photos that relax us or make us smile, songs that bring us back to our heart, quotes or poems that create a feeling of harmony, or meditative exercises that help us find a sense of silence and calm. We encourage you to look at the GPS Guide below, visit our other GPS Guides here, and share with us your own personal tips for finding peace, balance and tranquility.We all deserve to stress less. Below, find meQuilibrium's 10 mantras that will help you find that inner calm. meQuilibrium offers a breakthrough, personalized stress management solution that helps people cope with today’s daily pressures, so they live happier, healthier and more productive lives. Huffington Post readers can try meQ FREE for 30 days. We achieve measurable results for individuals and as a corporate SaaS solution. meQuilibrium’s suite of digital and mobile apps are based on the clinically validated research of Chief Science Officer, Dr. Andrew Shatte, a Brookings Institute Fellow, and Chief Medical Officer, Adam Perlman, MD, Executive Director of Integrative Medicine and Wellness at Duke University.For more GPS Guides, click here. "
1,PARENTING,An Open Letter to Congress,"Jennifer Rowe Walters, Contributor
Mother, Wife, Okie",https://www.huffingtonpost.com/entry/congress_us_5b9caf4ce4b03a1dcc80dac6,"If you were my child, I'd wonder if you were seeking my attention or testing boundaries. If you were my teenager, I'd wonder if you were feeling peer pressure or experimenting with drugs or alcohol. But, the fact is, I'm not your mother (Thank God!). And you're adults.",2013-01-03,"Members of the 113th US House of Representatives recite the Pledge of Allegience during the opening session at the US Capitol in Washington, DC, on January 3, 2013. AFP PHOTO / Saul LOEB (Photo credit should read SAUL LOEB/AFP/Getty Images)",https://img.huffingtonpost.com/asset/5b9caf4c3c0000660009db6d.jpeg?ops=scalefit_720_noupscale,"Dear Sirs and Madams: You are terrible. You're awful. You're horrible. You're horrendous and horrifying. You're godawful and atrocious. Hold on, let me grab my thesaurus... You're dreadful, ghastly, abominable, deplorable, disgusting and gross. Are you getting this? No? Well, then, let me continue. You suck. You stink. You're the worst. You are an abysmal failure. You. Are. The. Pits. I could list all the ways that you have disappointed and enraged us over the past year or so, but I won't. For one thing, I have a word limit. For another, everyone knows. The degree of your failure is well-documented and historic. You are, in fact, so bad, that you've become an adjective. Congressional: ""To act infantile and obstinate; to reject common sense in favor of self-interest regardless of consequences. Wow. That's impressive... In the worst possible way. Congratulations. Your mothers must be so proud. You have mothers, right? Is this how they taught you to treat people? Is this how they taught you to do a job? Do you think they're looking at you right now and thinking, ""Atta boy/girl!"" I know mine wouldn't be. Mine would be appalled. As well she should be. I mean, what's wrong with you? If you were my child, I'd wonder if you were sick, hungry or tired. I'd wonder if you were seeking my attention or testing boundaries. If you were my teenager, I'd wonder if you were feeling peer pressure or experimenting with drugs or alcohol. I'd wonder if you were worried about getting into college or if I'd over-scheduled you. If I was your mother, I'd try to find a reason why. But, the fact is, I'm not your mother (Thank God!). And, you're adults -- well, chronologically speaking -- so none of those things apply to you. You no longer get a pass. Sorry. No, I'm starting to think that the reason you're acting so ridiculous is because you're just a bunch of jerks. A bunch of self-serving, egotistical, conceited, pompous, narcissistic jerks. I am fully convinced that you are a bunch of soulless, rotten cretins who deserve every word of this rant and then some for taking the lives of the living, breathing human beings who depend on you to act halfway human and turning them into pawns in the most perverse game of politics this side of Dante's 8th circle of hell.Is that too harsh? Umm... no. I don't think it is. In fact, I actually don't think it's harsh enough. Because, you see, all of your posing and pontificating and ranting and raving and self-righteous grandstanding affects my actual children. And the actual children of my friends. And the actual children of every good, solid, law-abiding parent in this country. It affects my friends who don't have kids. It affects my parents and grandparents and aunts and uncles and cousins and co-workers. It affects all of us. In other words, in plain English, your bullshit rolls downhill... right down Capitol Hill and into the front yards of every citizen of this nation. And it's stinking the place up. I would say you need to do better -- if I thought you were capable of it. But, at this point, I don't think you are. I think you're too far gone. You're too indebted to the PACs and the special interests and the extremists and the lobbyists and your own desperate ambitions. You are no longer ""of the people"" -- if you ever were in the first place. You've become a joke. You're an embarrassment to all of us. You need to go. Just turn out the lights, close the door, hop on a plane and go home. You won't, of course. Because... well, because that's not who you are. You don't put us or the well-being of this country first. You don't. Stop trying to convince us otherwise. Just stop. We don't want to hear it anymore. We're tired. We're done. So. Did I get my point across? Do you understand what I'm saying? I've tried to be very, very clear. And, maybe I've been too clear. Maybe you think I've said too much. But, no. I don't think so. Sadly, I think all of this is much less than you deserve.Sincerely, An American Mother"
2,PARENTING,American Parents Are Not Powerless When It Comes to Violence Prevention,"Shane J. Lopez, Ph.D., Contributor
Gallup Senior Scientist",https://www.huffingtonpost.com/entry/newtown-school-shooting_us_5b9caf4fe4b03a1dcc80dae7,"We, as parents, can play a role in preventing violence at our schools. We are not powerless. We do not have to wait on institutions that are slow-moving and hard to influence -- specifically, the federal government and national media -- to care for America's children.",2013-01-03,"NEWTOWN, CT - DECEMBER 24: Deborah Gibelli holds her daughter, Alexandra Gibelli, age 9, while looking at a memorial for those killed in the school shooting at Sandy Hook Elementary School, on December 24, 2012 in Newtown, Connecticut. Donations and letters are pouring in from across the country as the town tries to recover from the massacre. (Photo by Andrew Burton/Getty Images)",https://img.huffingtonpost.com/asset/5b9caf4f2200005700d955ea.jpeg?ops=scalefit_720_noupscale,"Powerless -- that was my gut feeling when I heard about the shooting at Sandy Hook Elementary in Newtown, Connecticut. Though we live 1,000 miles away, I had a sudden need to keep my son safe, but besides checking him out of his elementary school to take him home early, there was little I could think to do. So until the end of the day, I reassured myself over and over: ""He's fine. He's fine."" And he was. My feeling of powerlessness intensified as I saw the results of numerous polls about what it is Americans think we as a nation need to do to prevent violent acts like this. For example, my colleagues at Gallup released survey results showing Americans thought more police in schools and increased government spending on mental health would be most effective. And the media and lawmakers focused in on what to do about guns, mental health, video games and the movies. As I sorted through all of the information and opinion, I had a realization. It actually came from an unlikely source -- the National Rifle Association's Wayne LaPierre stated, ""It is now time for us to assume responsibility for their safety at school."" While he used those words to make a call to arms, I believe we should all consider them a call to action.We, as parents, can play a role in preventing violence at our schools. We are not powerless. We do not have to wait on institutions that are slow-moving and hard to influence -- specifically, the federal government and national media -- to care for America's children.American parents have been boxed out of meaningful discussions about making our schools safer. Instead, the focus has been on sweeping proposals that we will be fighting about for a long time. Despite being primarily responsible for the safety and welfare of the 55 million children who attend America's public schools every day, parents are somehow not considered relevant to preventing violence in our schools. In fact, we are the front lines of school violence prevention. And there are steps we can take today. These actions all start close to home, including:  • Turn off the television and the games. Media that models violence doesn't necessarily promote violence, but it doesn't promote good will toward people, either. When your kids are focusing on screens, they aren't learning how to deal with actual people.• Monitor the wellbeing of your children and get them the help they need. Promoting the mental health of children is the best way to prevent or manage mental illness. • Teach children (meaning yours, their friends and the ones in your neighborhood, too) how to buffer themselves from daily hassles and hurt feelings. The more hopeful children are about the future, the better they deal with stress, anger, and sadness today.• Secure the guns and ammunition you own. Don't take the chance of them falling into the hands of curious children or someone wanting to harm others.• Provide support to hopeless children and their struggling families so that their personal pain doesn't lead to violence against others. You may have to put your nose in someone else's business to protect the children in your neighborhood. Work with community mental health providers to build a better social safety net for people who need more help and hope. What more can we do to take responsibility for our children's safety at school? Parents across America can tackle this question and work collectively to make schools safer. And parents, remember, we know as much as or more about protecting our children in today's world than the N.R.A., the media, and the federal government. And we have the power to do so. Shane J. Lopez, Ph.D., a Gallup Senior Scientist, is the world's leading authority on the psychology of hope. His forthcoming book Making Hope Happen will be released March 2013."
3,TRAVEL,"Ozzy Osbourne Airport Could Become A Thing In Birmingham, UK",,https://www.huffingtonpost.com/entry/ozzy-osbourne-airport-cou_us_5b9caf39e4b03a1dcc80da14,"Enter an airport named after the Prince of Darkness himself, Ozzy Osbourne. The head of the record company that discovered",2013-01-03,"WESTWOOD, CA - OCTOBER 01: Musician Ozzy Osbourne arrives at the premiere of CBS Films' 'Seven Psychopaths' at Mann Bruin Theatre on October 1, 2012 in Westwood, California. (Photo by Jason Merritt/Getty Images)",https://img.huffingtonpost.com/asset/5b9caf392200008300d955e4.jpeg?ops=scalefit_720_noupscale,"When airport names come to mind, they are typically associated with former American presidents, heads of state and sometimes notable local figures. That's to say, they're a little stiff. Enter an airport named after the Prince of Darkness himself, Ozzy Osbourne. The head of the record company that discovered Ozzy's former band Black Sabbath is pushing for the Birmingham Airport to be renamed in his honor, reports Birmingham Mail. “The message that would carry is instantly international, confident, powerful, unforgettable and says ‘Hey World, we are proud of our own,"" Jim Simpson of Big Bear Music told the paper. “Ozzy might not always have been a paragon of virtue, but he is a genuine flesh and blood Brummie.”According to the Mirror, locals will likely be keen on the idea of naming their airport after the star. “It’s an interesting idea and I’ve got an open mind,"" city Councillor Philip Parkin said to the paper. “We need to be making the most of the talent we have got and did have in this city.”The UK also made airport headlines back in September when a proposal for a floating airport in the Thames estuary was revealed. "
4,WEDDINGS,Brad and Angelina Wedding: A Timeline Of Their Rumored Nuptials,,https://www.huffingtonpost.com/entry/brad-and-angelina-wedding_us_5b9cafbee4b03a1dcc80df7f,"In fact, ever since Jolie and Pitt confirmed their relationship in 2006 (they met on the set of ""Mr. and Mrs. Smith"" in 2005",2013-01-03,"Brad Pitt, left, and Angelina Jolie arrive before the 84th Academy Awards on Sunday, Feb. 26, 2012, in the Hollywood section of Los Angeles. (AP Photo/Amy Sancetta)",https://img.huffingtonpost.com/asset/5b9cafbe2400005000534bf3.jpeg?ops=scalefit_720_noupscale,"If the news that Brad Pitt and Angelina Jolie may have gotten married this past Christmas gave you a bad case of deja vu, don't worry. You have indeed seen this story before.In fact, ever since Jolie and Pitt confirmed their relationship in 2006 (they met on the set of ""Mr. and Mrs. Smith"" in 2005, while Pitt was married to Jennifer Aniston), the two have been plagued by wedding rumors. From a grand celebration at George Clooney's Italian villa to a secret Moroccoan ceremony, tabloids have (falsley) claimed that Pitt and Jolie have gotten married... again and again and again.As for the most recent rumors -- there's still no confirmation. Let us know in the comments if you think they tied the knot for real this time.Click through the slideshow below for a timeline of Pitt and Jolie's rumored weddings.Keep in touch! Check out HuffPost Weddings on Facebook, Twitter and Pinterest."
5,WEDDINGS,Brad and Angelina Wedding: A Timeline Of Their Rumored Nuptials,,https://www.huffingtonpost.com/entry/brad-and-angelina-wedding_us_5b9cafbee4b03a1dcc80df7f,"In fact, ever since Jolie and Pitt confirmed their relationship in 2006 (they met on the set of ""Mr. and Mrs. Smith"" in 2005",2013-01-03,March 2006: Wedding At George Clooney's Italian Villa,https://img.huffingtonpost.com/asset/5b9cafb82100003000c53982.jpeg?ops=scalefit_960_noupscale,"If the news that Brad Pitt and Angelina Jolie may have gotten married this past Christmas gave you a bad case of deja vu, don't worry. You have indeed seen this story before.In fact, ever since Jolie and Pitt confirmed their relationship in 2006 (they met on the set of ""Mr. and Mrs. Smith"" in 2005, while Pitt was married to Jennifer Aniston), the two have been plagued by wedding rumors. From a grand celebration at George Clooney's Italian villa to a secret Moroccoan ceremony, tabloids have (falsley) claimed that Pitt and Jolie have gotten married... again and again and again.As for the most recent rumors -- there's still no confirmation. Let us know in the comments if you think they tied the knot for real this time.Click through the slideshow below for a timeline of Pitt and Jolie's rumored weddings.Keep in touch! Check out HuffPost Weddings on Facebook, Twitter and Pinterest."
6,HOME & LIVING,Want to Stick to Your New Year Resolution? There's a Free App for That!,"Courtney Cachet, Contributor
Media Personality, Celebrity Designer, Style Expert",https://www.huffingtonpost.com/entry/want-to-stick-to-your-new_us_5b9cae42e4b03a1dcc80d43d,"Most of us start off the new year with that ""new year/new you"" enthusiasm and nothing deflates it more than if you fail. I found a few apps that can help you stay the course with your resolutions -- and best of all, they're free!",2013-01-03,"AUCKLAND, NEW ZEALAND - SEPTEMBER 28: The new iPhone 5 is launched on September 27, 2012 in Auckland, New Zealand. Telecom, with help of rugby great Jonah Lomu, launched the much-anticipated Apple iPhone 5 last night in Auckland. Jonah was joined by Opshop frontman and New Zealand's Got Talent judge, Jason Kerrison in Wellington via live feed between the two cities. Auckland, Wellington and Christchurch stores opened their doors at 12.01am to eager customers, some waiting since 8am the previous morning. Customers were offered a 'luxury' cueing experience at the Victoria Street West store, with the iPhone officially available for sale at 12:01am. (Photo by Hannah Johnston/Getty Images for Telecom)",https://img.huffingtonpost.com/asset/5b9cae422200008300d9559c.jpeg?ops=scalefit_720_noupscale,"According to Statistic Brain, statistics show that only 8 percent of the U.S. population successfully achieves their new year resolutions. Sadly, that's a pretty lame success rate. Whether it's a lack of motivation, a lack of time or loss of interest, the perfect app can help keep us on track to achieve our goals. By making reasonable, achievable New Year's resolutions and getting support from apps to keep you on track, you can do better and feel better in 2013. Most of us start off the new year with that ""new year/new you"" enthusiasm and nothing deflates it more than if you fail. I found a few apps that can help you stay the course with your resolutions -- and best of all, they're free!  Here are the top four ranked New Year's resolutions and free apps that can help you make them a reality:Lose Weight: MyNetDiary As we all know, losing weight involves not only exercise, but behavior change and diet, and this app tracks your calorie and nutrition intake, as well as your exercise. It's easy to use with a bar code scanner for packaged food and search function with a database of more than 420,000 foods. So before you dig in, you can check out the details here! My trainer, Dewayne Riggins, who also trains numerous celebrities and NFL players, says, ""You build muscle in the gym, but you lose weight in the kitchen."" Get Organized: Workflowy Not just for OCD neat freaks anymore! In our chaotically paced lives, organization is becoming a necessity for everyone. If a simple to-do list just won't do, then this is the app for you. Users can create different sections and fill them with tasks, sub-tasks, reminders, ideas, etc. Items are easily collapsible, allowing you to focus on the task at hand, and completed tasks can be archived and never lost. Spend Less, Save More: Coupon Sherpa Most of us don't clip coupons, but who doesn't like to get the best deal? This app offers both in-store coupons and exclusive online deals that are searchable by category and store name. Users are able to locate merchants close by for easy comparison shopping in the palm of your hand. I do this while I'm in a store, whether it's Barney's or Target.Stay in Touch with Family and Friends: Vonage Mobile Was your resolution to call your family more often? Yeah, me too. If you have family and friends across the globe, this app is your new BFF! Keeping in touch has never been easier, cheaper or more convenient with Vonage Mobile. Users can talk and text, share location and photos for free with other users worldwide. Have family overseas? No problem. Vonage Mobile also offers super low-cost international calling through iTunes and Google Play. This is also a great tool for people who travel a lot.Think of 2013 is the book of your life and it has 365 days. How you write that book is entirely up to you. Good luck -- I'm pulling for you.Check your local TV listings for more of Celebrity Designer and Style Expert, Courtney Cachet's gift guides and lifestyle tips. You can catch her frequent appearances nationwide on TV and online, where she dishes out all the latest in all things fab for your home and lifestyle! Keep up with her on www.courtneycachet.com or Facebook and join the conversation!"
7,TRAVEL,The TSA Wants To Be Everywhere In 2013 -- Here's Why We Shouldn't Let It,"Christopher Elliott, Contributor
Author, How to Be the World's Smartest Traveler (and Save Time...",https://www.huffingtonpost.com/entry/the-tsa-wants-to-be-every_us_5b9cadbce4b03a1dcc80cf77,"When the Minnesota Vikings faced off against the Green Bay Packers last weekend in Minneapolis, the big story wasn't that the Vikings defeated the Pack to secure a wildcard berth. It was, strangely, the TSA.",2013-01-02,"PORTLAND, OR - MARCH 19: A Transportation Security Administration (TSA) officer informs elderly travelers they can now leave their shoes and a light jacket on when passing through airport security at Portland International Airport (PDX) March 19, 2012 in Portland, Oregon. The TSA has modified screening procedures for passengers 75 and older and was implemented at four airports nationwide as a part of a pilot program. (Photo by Natalie Behring/Getty Images)",https://img.huffingtonpost.com/asset/5b9cadbc240000310094c6e2.jpeg?ops=scalefit_720_noupscale,"When the Minnesota Vikings faced off against the Green Bay Packers last weekend in Minneapolis, the big story wasn't that the Vikings defeated the Pack to secure a wildcard berth.It was, strangely, the TSA.That's right, the agency assigned to protect America's transportation systems was patrolling the Metrodome. Nathan Hansen, a North St. Paul, Minn., attorney, snapped a few photos of the agents before the game, and broadcast them on Twitter.""I don't think any federal law enforcement agency needs anything to do with a football game,"" he told me yesterday.Turns out the TSA goes to NFL games and political conventions and all kinds of places that have little or nothing to do with air travel. It even has a special division called VIPR -- an unfortunate acronym for Visible Intermodal Prevention and Response team -- that conducts these searches.Few people know that $105 million of their taxpayer dollars are going to fund 37 VIPR teams in 2012, whose purpose is to ""augment"" the security of any mode of transportation. They don't realize that these VIPR teams can show up virtually anytime, anywhere and without warning, subjecting you to a search of your vehicle or person.That's not a fringe observation, by the way. Even the most mainstream news outlets have reported on the problems of these random checkpoints. And it's being observed by mainstream news personalities, not just consumer advocates with a long list of grievances from their constituents.But almost no one noticed when the Department of Homeland Security signaled its intent to broaden the scope of its off-airport searches even more in 2013. Buried deep in the Federal Register in late November was a notice that could dramatically shift the focus of transportation security. It involves the government's efforts to ""establish the current state of security gaps and implemented countermeasures throughout the highway mode of transportation"" through the Highway Baseline Assessment for Security Enhancement (BASE) program.As far as I can tell, TSA is just asking questions at this point. ""Data and results collected through the Highway BASE program will inform TSA's policy and program initiatives and allow TSA to provide focused resources and tools to enhance the overall security posture within the surface transportation community,"" it says in the filing.But they wouldn't be wasting our money asking such questions unless they planned to aggressively expand VIPR at some point in the near future. And that means TSA agents at NFL games, in subways and at the port won't be the exception anymore -- they will be the rule.Still, some will argue, what's wrong with that? After all, VIPR teams were formed in response to the 2004 Madrid train bombings, and shouldn't we play it safe?VIPR may be limited to a few men and women in uniform with dogs, patrolling a sold-out stadium or convention center for now. But it's not hard to imagine the next step, to a permanent presence with full-body scans and pat-downs. It's a scene straight out of a dystopian novel and a direct affront to the Fourth Amendment values we take for granted in the United States.On another level, there's this: The TSA was created mainly to safeguard our airports from another 9/11 attack. Being scanned or interrogated by an airport screener at a ballgame makes about as much sense as getting pulled over for speeding by a National Guardsman rattling down the Interstate in an Abrams tank. You would pull over for him, sure -- but you would also have a lot of questions.If VIPR teams are somehow more effective than the highway patrol or the local police at stopping terrorists -- and I'm open to that possibility -- then the Department of Homeland Security should show us that evidence. In the absence of that, we're left to assume that the VIPR agents have the requisite 120 hours of training required of other agents, and that they are little more than warm bodies that will deter petty criminals from running cigarettes across a state line.As we start 2013, the TSA is asking the wrong questions. Instead of being a solution in search of a problem, it should be trying to slim down, get smarter about the way it screens airline passengers and leave the rest to the well-trained professionals they will never be able to replace.If we don't say something about the TSA's uncontrollable spread into almost every aspect of the American travel experience, we could one day soon find ourselves answering to someone in a paramilitary blue uniform whenever we set foot outside our door.That's not the America you want to live in, is it?"
8,STYLE & BEAUTY,Casual Dresses That Take Up Zero Space In Your Suitcase (PHOTOS),Christina Anderson,https://www.huffingtonpost.com/entry/womens-casual-dresses_us_5b9cad39e4b03a1dcc80cacc,"Here, 11 dresses that will wow without taking up valuable real estate in your suitcase. Want more HuffPost Style beauty content",2013-01-02,"T By Alexander Wang Striped Rib Mock Neck Dress, $190",https://img.huffingtonpost.com/asset/5b9cad361f00002d002151c5.png?ops=scalefit_960_noupscale,"Pictures of Jennifer Aniston in Cabo San Lucas this holiday had us ready to plan our next tropical vacation (we can all dream, right?). Since traveling has become as enjoyable as the seventh circle of hell, all efforts are made to pack lightly and get through TSA with as little hassle as possible. Of course, your destination must be taken into account when packing (no one wants to show up at a ski resort with a pair of Bermuda shorts), and there's usually at least one night where you and your loved ones will indulge at a restaurant. If you spend most of your vacation slobbing around in yoga pants, a bikini and your boyfriend's comfy boxer shorts, the idea of going out to dinner and facing other well-dressed guests can be intimidating. That's where the easy-breezy dress comes in. We gave it this moniker because that's exactly what it is: easy to wear and even easier to pack. The key to these frocks is to look for something in a lightweight fabric, like jersey or silk (though the latter necessitates ironing, so plan ahead), that can be folded up wafer-thin and take up no more room than your husband's 13 T-shirts. Only one is necessary, and you can change it up with statement accessories or bold makeup.Here, 11 dresses that will wow without taking up valuable real estate in your suitcase.Want more HuffPost Style beauty content? Check us out on Twitter, Facebook, Tumblr, Pinterest and Instagram at @HuffPostBeauty. (For everything else check out our main HuffPost Style Twitter, Tumblr, Pinterest and Instagram @HuffPostStyle.) -- Do you have a style story idea or tip? Email us at stylesubmissions@huffingtonpost.com. (PR pitches sent to this address will be ignored.)"
9,PARENTING,Les Miserables From a Dad's Perspective,"Jim Higley, Contributor
Jim's a dad who happens to be an award-winning author, speaker...",https://www.huffingtonpost.com/entry/les-miserables-parenting_us_5b9cade7e4b03a1dcc80d0e0,I was thinking it would be like roadkill. Something you know you shouldn't look at. But you do anyway. Which is followed by that horrible feeling in your gut that you should have followed your instinct and avoid it.,2013-01-02,"This image released by Universal Pictures shows Anne Hathaway as Fantine in a scene from ""Les Misￃﾩrables."" The costumes for the film were designed by Spanish designer Paco Delgado. (AP Photo/Universal Pictures)",https://img.huffingtonpost.com/asset/5b9cade72000003100fdaba8.jpeg?ops=scalefit_720_noupscale,"I was thinking it would be like roadkill.Something you know you shouldn't look at. But you do anyway. Which is followed by that horrible feeling in your gut that you should have followed your instinct and avoid it.Yup, that's pretty much how I've thought about Les Miserables for the last ten-plus years.Let me explain.I'm part of that tiny slice of the population who has never seen any version of Les Mis (but I do know that the general population refers to it as ""Les Mis""). Nor did I know what the actually storyline was about.And I've kept it that way intentionally for over ten years.You see, Les Mis was my brother Kevin's favorite musical. ""Was"" being the operative word in the prior sentence.""Les Mis was by far my favorite musical,"" Kevin said to me a few weeks before he died. ""I can't even tell you how many times I've seen it.""What I remember most about that conversation was Kevin's use of the word ""was."" And at that moment, Les Mis joined the ranks of several other painful reminders of Kevin's early-age death. Along with 35 mm cameras. Miatas. The entire month of January. And the word ""Columbine.""And over the years, I've turned down a number of opportunities to see the stage show of Les Mis. It wasn't worth the pain of pulling that scab off.But ten-plus years have passed since Kevin passed. And the truth is I'm a big Anne Hathaway fan. That's a love affair that started with The Princess Diaries and has grown ever since. So, with all the hype the new screen version of Les Mis has received, I've found myself getting the gumption to go.And go I did. The day after Christmas. With the oldest two of my three kids. They were safe companions. And they knew all too well about my trepidations.Surprisingly, for two hours and twenty-two minutes I allowed myself to be fully submerged in pure, magical entertainment. Hollywood at its finest. Spectacular cinematography and breathtaking sets. Acting excellence. And real-time singing to boot. I even dealt with the blow of (spoiler alert) Anne Hathaway's character, Fantine, dying off way too early. What the heck?But aside from that, it was two hours and twenty-two minutes of bliss. And, I'm proud to report total composure on my part.The only problem was the entire movie was two hours and thirty-seven minutes. That left 15 minutes at the end for me to go over the emotional deep end.Damn that closing scene.The main character played by Hugh Jackman, Jean Valjean, is near death while Hathaway's character, Fantine, comes back in spirit. Then Jean Valjean's adopted daughter, Cosette, who he raised for Fantine, joins the scene. And yes, all I could think about was my brother. And his final days.I got all verklempt.Over-the-top verklempt. Were there a national holiday for verklemptness, I would have been the poster boy.And there's nothing worse than getting verklempt when trying to be quiet in a movie theater while hundreds of other patrons are trying to enjoy the show. So I did what seemed logical. I covered my mouth, hoping that my liver and neighboring organs wouldn't erupt through every orifice in my head.I turned my head away from my oldest son, who was sitting next to me until I could gain some level of composure. Which I eventually did. For a few seconds. But then I began to focus on the lyrics of the finale.Then I heard those words.And remember, the truth that once was spoken. To love another person is to see the face of God.And the verklempting made a curtain call. Which lasted right through the scrolling of the movie credits.////Walking to the car, the kids were sharing their impressions of the movie with each other.""Did you notice there were no cut-aways when Anne Hathaway sang that one song?""""I liked the young guy but his throat quivered when he sang. Creepy.""""That little boy was so cute.""""The young Cosette was way better than the older Cosette.""Babbling words. And I was grateful that the two of them were talking because it masked my inability to speak.Then my oldest son made an endearing reference to my breakdown in the final scene. Busted. I thought I had covered pretty well. But he understands me. As does his sister.What they didn't understand, I'm sure, was what really sent me over the top had everything to do with them. And their little brother.////To love another person is to see the face of God.When I heard those words, I realized -- at least for me -- this was a story about one man's unwavering commitment to being a father. It's about making a promise to raise a child and fulfilling that promise no matter what challenges and obstacles knock on life's door.To love another person is to see the face of God.Hearing those words made me realize that -- while I'm certainly no Jean Valjean -- I've seen the face of God each and every day since I made a promise many years ago to be the father my kids needed me to be. Through challenges. Struggles. Valleys. I've come to know the unmatchable gift of a father-child relationship bound by a promise.////So it wasn't roadkill after all.It actually brought me a welcome epilogue to the story of my brother. I now understand why this was his favorite musical. And I'm peaceful knowing he had the wisdom of this story in his heart.And for me, beyond the Hollywood hoopla, the A-list stars, and the blockbuster production, Les Mis has now become my favorite musical, too. Because it reminds me of the most important gift in my life.And that is something I'll verklempt over until my dying day.///////////////Learn more about Jim at: BobbleheadDad.comRead more from Jim at: Bobblehead Dad BlogHear more from Jim on: Bobblehead Dad RadioJim's also on PinterestLearn more about Jim for Speaking EngagementsJoin Jim's Facebook Community"
