,category,headline,authors,link,short descr,date,image_caption(s),image_link(s),article
0,POLITICS,Colin Powell Attacked Hillary Clinton's 'Hubris' In Leaked Emails,Paul Blumenthal,https://www.huffingtonpost.com/entry/colin-powell-hillary-clinton_us_57d96524e4b09d7a6880bf1c,"He threw a ""mini tantrum"" in the Hamptons to get the Clinton campaign's attention.",2016-09-14,Colin Powell complained in private messages about Hillary Clinton's email issues.,https://img.huffingtonpost.com/asset/57d9665f1300002b0039bef3.jpeg?ops=scalefit_720_noupscale,"Former Secretary of State Colin Powell ripped his successor Hillary Clinton for linking him to investigations over her use of her private email server during her tenure, leaked emails show.“Sad thing it [sic] that HRC could have killed this two years ago by merely telling everyone honestly what she had done and not tie me into it,” Powell said in one email. He wrote that he “told her staff three times not to try that gambit.”“I had to throw a mini tantrum at a Hampton’s party to get their attention,” Powell wrote, referencing an interview he gave to People Magazine at the Apollo in the Hamptons 2016 Night of Legends party. “She keeps tripping into these ‘character’ minefields.”He had told People that “her people have been trying to pin” her use of emails on him. “It doesn’t bother me,” he told People. “But it’s okay; I’m free.”Over the past two years, in response to questions about her use of a private email server, including from the FBI, Clinton and her campaign have brought up comparisons with Powell’s use of a private email account during his time in the same position under President George W. Bush. Clinton stated that Powell had even recommended she use private email.Powell told People that he did not recommend the use of private email to Clinton until a year after she was already using a private server. Clinton’s own emails show that she sought Powell’s advice on June 16, 2009, about six months into her service and that he gave her written guidance soon after.He explained in an email to Clinton how he used private email to keep some of his communication from going through official State Department systems and potentially becoming part of the public record.“What I did do was have a personal computer that was hooked up to a private phone line (sounds ancient),” Powell wrote. “So I could communicate with a wide range of friends directly without it going through the State Department on their personal email accounts. I did the same thing on the road in hotels.”He went on to state, “Government or not, to do business, it may become an official record and subject to the law. Be very careful. I got around it all by not saying much and not using systems that captured the data.”Powell’s leaked emails were provided to representatives of DCLeaks.com, which has a relationship with the hacker or hackers who refer to themselves as Guccifer 2.0, which has been alleged to be connected to the Russian intelligence apparatus. This is the second time Powell’s email has been hacked in recent years. The now-jailed hacker Marcel Lazăr Lehel, better known as Guccifer, first hacked his account. BuzzFeed first reported on the leaked Powell emails Wednesday.In another leaked email, Powell complained about Clinton’s speech fees costing him his own speaking payment from one university.“Everything HRC touches she kind of screws up with hubris,” Powell wrote in an email to private equity investor Jeffrey Leeds. “I told you about the gig I lost at a University because she so overcharged them they came under heat and couldn’t any fees for awhile. I should send her the bill.”In the same email Powell complained that the attention paid to Clinton’s emails will “dick up the legitimate use of emails with friggin record rules.”UPDATE: 2:39 p.m. ― In yet another leaked email, Powell provided his thoughts on whom he would vote for in November.“I would rather not have to vote for her, although she is a friend I respect,” Powell wrote in the July 2014 email, which was posted on Twitter by Will Rahn, CBS News’ managing editor for politics."
1,MEDIA,Donald Trump’s Dr. Oz Gambit Makes Mockery Of Transparency Norms,Michael Calderone,https://www.huffingtonpost.com/entry/donald-trump-dr-oz-media_us_57d9b7e8e4b08cb140938acc,And he still won't release his tax returns.,2016-09-14,"Donald Trump revealed medical information on ""The Dr. Oz Show.""",https://img.huffingtonpost.com/asset/57d9b8171800006c32bd176d.jpeg?ops=scalefit_720_noupscale,"NEW YORK ― Reporters hoping to glean details about Donald Trump’s health turned Wednesday to an unlikely source: the audience of “The Dr. Oz Show.”Trump, who NBC News dubbed Tuesday as the “least transparent presidential nominee in modern times,” continued to defy the norms of presidential campaign disclosure by providing what he said were results of a recent physical during a taped appearance on Mehmet Oz’s syndicated talk show. Even for an election season full of reality show theatrics, the Dr. Oz gambit stands out. Here was the 70-year-old Republican nominee, known to exercise little and indulge regularly in fast food, giving more information about his health to a celebrity doctor than the press that has long been requesting it. News organizations were left scrambling Wednesday afternoon to reach audience members about what Trump revealed, including his weight (which differed depending on the source). “Trump said he currently weighs 236 pounds, according to two audience members,” Politico reported, while noting that “other reports had audience members giving conflicting readouts, with some saying Trump put his weight at 267 pounds.”Daniel Sinasohn, an audience member, offered his recollections during an appearance on MSNBC. Sinasohn said Trump described his hand movements at rallies as a form of exercise, and explained that he opts for fast food on the road because he expects consistency from chain restaurants. Sinasohn found the moment in which Trump dramatically pulled out the results of his physical onstage to come off as scripted.“I think he knew what he was doing,” Sinasohn said. The only medical details provided before Wednesday came in the form of a four-paragraph letter from Trump’s longtime physician Harold Bornstein. The doctor said he only spent five minutes on Trump’s letter, which lacked objective details despite proclaiming the candidate’s health to be “astonishingly excellent.”Trump has been even less revealing when it comes to releasing his tax returns. He’s broken with a four-decade tradition by refusing to disclose them, even amid serious questions about his business ties and charitable contributions. Trump gave journalists several different excuses over the past year for why he wasn’t releasing his returns, eventually saying he couldn’t because he’s under audit. Even if under audit, there’s nothing legally prohibiting Trump from disclosing his records. Democratic nominee Hillary Clinton, 68, by comparison, has disclosed decades of tax returns and has also been more forthcoming than Trump when it comes to providing medical information. Neither Trump nor Clinton have gone as far in releasing medical details as Sen. John McCain (R-Ariz.), who was 71 while running for president in 2008 and faced questions about his health. But Clinton released a more detailed two-page letter last year from her doctor stating she was in “excellent physical condition and fit to serve as president of the United States.”Hours after Trump appeared on Dr. Oz’s show, the Clinton campaign disseminated a new letter from her doctor covering a recent bout of pneumonia that caused her to nearly faint Sunday and sidelined her from the campaign trail for a few days. The campaign released the information publicly rather than having the candidate brandish it before a celebrity doctor. "
2,POLITICS,This Letter From Louisiana Prosecutors Perfectly Explains Why Criminal Justice Reform Is So Hard,Julia Craven,https://www.huffingtonpost.com/entry/criminal-justice-reform_us_57d87019e4b0aa4b722d3af0,The state wants to save money by locking up fewer nonviolent offenders. But state prosecutors don't agree.,2016-09-14,"Black people are <a href=""http://www.usatoday.com/story/news/nation/2014/11/18/ferguson-black-arrest-rates/19043207/"" role=""link"" class="" js-entry-link cet-external-link"" data-vars-item-name=""disproportionately subject to arrest in the state of Louisiana"" data-vars-item-type=""text"" data-vars-unit-name=""57d87019e4b0aa4b722d3af0"" data-vars-unit-type=""buzz_body"" data-vars-target-content-id=""http://www.usatoday.com/story/news/nation/2014/11/18/ferguson-black-arrest-rates/19043207/"" data-vars-target-content-type=""url"" data-vars-type=""web_external_link"" data-vars-subunit-name=""article_body"" data-vars-subunit-type=""component"" data-vars-position-in-subunit=""8"">disproportionately subject to arrest in the state of Louisiana</a>. ",https://img.huffingtonpost.com/asset/57d8728c1800006c32bd13a5.jpeg?ops=scalefit_720_noupscale,"Louisiana can lower its staggering incarceration rate — and save taxpayers money — by locking up fewer nonviolent offenders and devoting more resources to people who are actually dangerous, the state’s legislative auditor argued in a report last week. The auditors’ suggestions are fairly standard: Politicians and activists on both sides of the aisle, from the Koch brothers to #Cut50, support fiscally conservative reforms that will lower the prison population. That’s what makes a response letter from the Louisiana District Attorneys Association, included in the report’s appendix, so revealing. Although the group says it “generally” finds the auditor’s report “thoughtful” and the recommendations “worthy of serious consideration,” it goes on to push back against many of the auditor’s proposals. Sentencing some non-violent offenders to probation or community service “sounds reasonable on paper” but could actually constitute “a significant risk to public safety,” the group claims. Nonviolent criminals in Louisiana should be locked up not just because of their convictions, the DAs argued, but also because they’ve been arrested a lot.The DAs’ argument exposes a little-known obstacle to lowering prison populations: DAs and judges regularly use arrest records in determining how to charge and sentence people, regardless of whether those arrests resulted in convictions. If you were arrested for any crime in the past — even if you weren’t convicted — you can possibly face a longer sentence.This policy has horrific consequences for black communities. Black people are disproportionately subject to arrest in the state of Louisiana, according to a 2014 investigation by USA Today. They also make up the majority of the state’s prison population.Police in Gretna, which sits right across the river from New Orleans, arrest more people per capita than any other department in the U.S. Most of those apprehended are black. The same is true in Baton Rouge, where 284.3 out of 1,000 black residents are arrested, compared to 104.8 out of 1,000 for every other racial group combined, according to USA Today’s analysis. In Jefferson Parish, that number is 94.2 for black residents and 25.2 for everyone else.But many arrests do not result in convictions, as the Center For American Progress noted in a 2014 report.District attorneys and judges in Louisiana give prior arrests particularly heavy weight when considering charges and sentencing, says Derwyn Bunton, the chief district defender for Orleans Parish. The DAs’ desire to continue using nonviolent arrests that didn’t result in convictions as a justification for locking people up shows that Louisiana’s justice system is “wed to over-incarceration” and “points to how difficult criminal justice reform can be,” he added. “The larger the criminal justice system is, the more DAs we need to prosecute crimes and keep our communities safe. A larger criminal justice system ― one which criminalizes more and more conduct ― allows DA offices to justify budget increases and a need for more resources,” Bunton said. “They are a very active co-conspirator in mass incarceration in Louisiana. It is not all district attorneys, by any means, but generally as an organization, the culpability of our district attorneys in the mass incarceration problem is quite high.”The DAs stand by their argument.“If a person has an arrest record of 10 or 15 felony arrests and for purpose ― like intimidating witnesses or killing witnesses ― but there is no conviction, I believe it’s very relevant to the judge and the district attorney to judge how to proceed with that defendant,” said E. Pete Adams, the group’s executive director. Prosecutors “seem reluctant to let go of long-term Louisiana traditions favoring incarceration and relying on arrest records as a primary source for sentencing data ― even to the extent of giving them more importance than the offense of conviction,” said G. Paul Marx, the chief district defender for Lafayette Parish.Using arrest records to determine sentences is especially problematic in the context of Louisiana’s extremely harsh habitual offender laws, Bunton said. In 2012, Louisiana had around 160 people serving 20 years or more “whose most recent crime involved nothing more harmful than marijuana,” according to an investigation by The Times-Picayune. There were also over 300 inmates serving life without parole who were never convicted of a violent crime.The costs of housing and feeding these nonviolent offenders adds up. As the report notes, the state spent approximately $680.4 million in fiscal year 2015 keeping people behind bars.“Our money would be better spent on people who have a demonstrated history of really going upside somebody’s head,” Bunton said. “But it is the philosophy of many in our district attorneys’ association ― and the association as a whole ― that it’s OK to lock up people with those kinds of criminal histories, mostly because where there’s smoke there’s fire.” Read the entire report below:  "
3,POLITICS,It's Time For Colin Powell To Make His Presidential Preferences Known,Jason Linkins,https://www.huffingtonpost.com/entry/colin-powell-2016-race_us_57d9759be4b09d7a6880dfb7,"Based on what he's said in the past, his decision should be clear.",2016-09-14,When will retired Army Gen. Colin Powell reveal his presidential pick?,https://img.huffingtonpost.com/asset/default-missing-image.jpg?cache=jIO2VoZgTY&ops=crop_0_56_3149_1815%2Cscalefit_720_noupscale,"Over the past year, retired Army Gen. Colin Powell ― like many other conservative elites ― has been reluctant to be much more than a fence-sitter in the 2016 presidential race. The Huffington Post’s Michelle Fields reported toward the end of July that as attention was being turned toward the political conventions, Powell was a portrait of reticence ― even as prods to play an influential role came from both directions. But this week, Powell has been dragged into the spotlight all the same, after ― what else? ― a cache of hacked emails were publicly leaked.So, his days as a fence-sitter could be numbered. But while it may be enlightening to know which of the two major party’s candidates Powell prefers, we are waiting for an even more interesting revelation: Is Colin Powell still guided by the same principles that have governed his previous endorsements? It’s an open question.The content of Powell’s leaked emails ― which have been confirmed as authentic ― can be easily caricatured. In many ways, Powell is an example of that Everyman voter that media outlets love to use as a broad characterization of the electorate, unenthusiastic about the major party candidates and unhappy with the need to choose. It’s like a photo-negative of where Powell was in 2008, when he could offer both Sen. John McCain (R-Ariz.) and Sen. Barack Obama (D-Ill.) equal heaps of praise, and yet come to a clear decision about whom he wanted to support.Prior to this year’s conventions, Powell had criticized the cornerstone of Trump’s policy proposals ― the deportation of all undocumented immigrants ― telling the audience at the Washington Ideas Forum, “If I was around Mr. Trump, Donald, who I know rather well, I would say, ‘You know Don, let’s see what happens. Let’s tell all the immigrants working in Trump hotels to stay home tomorrow. See what happens.’” But Powell’s leaked emails don’t suggest the general would like to be “around Donald Trump” to offer his point of view. In them, he describes Trump as “a national disgrace and an international pariah.” He’s also unsparing about Trump’s views on race, writing that “there is nothing he can say” to black voters that would bring them to his side. “He takes us for idiots,” Powell writes. “He can never overcome what he tried to do to Obama with his search for the birth certificate ... the whole birther movement was racist.” Elsewhere, Powell notes that Trump “appeals to the worst angels of the GOP nature and poor white folks” and “has no sense of shame.”But if Powell’s criticisms of Trump are broad and severe, what he has to say about Clinton ― while less scathing ― seems more personal. As The Huffington Post’s Paul Blumenthal notes, in one, Powell is aggrieved that Clinton’s large speakers fee diminished his own opportunities in the same arena:“Everything HRC touches she kind of screws up with hubris,” Powell wrote in an email to private equity investor Jeffrey Leeds. “I told you about the gig I lost at a University because she so overcharged them they came under heat and couldn’t any fees for awhile. I should send her the bill.”But more broadly, Powell is not pleased with the way he’s been tied to Clinton’s personal email account. Dogged by the story throughout the election cycle, Clinton has frequently opted to use Powell as her easy out ― characterizing her decision to use a private server as informed by advice from her State Department predecessor.Clinton’s defenders point to an email she received from Powell, in which he discusses having set up the means to “communicate with a wide range of friends directly without it going through the State Department on their personal email accounts.” Powell has pushed back on this characterization throughout (and fact checkers have found the analogy wanting). That pushback continues in these leaked emails as well:“Sad thing it [sic] that HRC could have killed this two years ago by merely telling everyone honestly what she had done and not tie me into it,” Powell said in one email. He wrote that he “told her staff three times not to try that gambit.”There is a certain element of tone-deafness to the Clinton campaign’s attempts to deploy Powell as their bulwark against further criticism of the choices she made with regard to her emails. After all, Clinton spent a good portion of the post-convention period wooing just about every other Bush-era foreign policy figure, angling for their endorsement. Needlessly getting Powell’s back up over decisions that she alone made wasn’t exactly the best way to secure his support ― especially when you consider that Powell’s support may have been larger looming.After all, Powell’s endorsement of Obama back in 2008 was freighted with significance, partly because the retired general remains a revered figure among media elites. When he decided to make his endorsement that year, he did so in a special segment of “Meet the Press,” in a conversation with Tom Brokaw that was more focused on pomp than probing. During that segment, Powell offered that the next president needed to “[convey] a new image of American leadership, a new image of America’s role in the world.” A more on-his-game Brokaw might have interjected at this point, pointing out that this “new image” was necessitated by the one left by President George W. Bush, whom Powell had served.Of course, what this reveals is that Powell’s endorsement of Obama was at least partially undertaken as a way to rehabilitate Powell’s own image. But if you’re wondering how Powell might actually be leaning, between a former secretary of state who’s shown “hubris” and a reality television performer who is a “national disgrace,” we should consider another part of that “Meet the Press” segment, in which Powell reveals what inspired him to pick Obama over McCain:POWELL: I’m also troubled by, not what Senator McCain says, but what members of the party say. And it is permitted to be said such things as, “Well, you know that Mr. Obama is a Muslim.” Well, the correct answer is, he is not a Muslim, he’s a Christian. He’s always been a Christian. But the really right answer is, what if he is? Is there something wrong with being a Muslim in this country? The answer’s no, that’s not America. Is there something wrong with some seven-year-old Muslim-American kid believing that he or she could be president? Yet, I have heard senior members of my own party drop the suggestion, “He’s a Muslim and he might be associated terrorists.” This is not the way we should be doing it in America.There are some obvious, more current echoes to the grotesque Islamophobia Powell saw back then, and the leaked emails indicate Powell has noticed them in Trump. “When Trump couldn’t keep [birtherism] up he said he also wanted to see if the certificate noted he was a Muslim ... As I have said before, ‘What if he was?’ Muslims are born as Americans everyday.”So, one has to wonder if Powell has the desire to return to these past reflections, which he experienced when the standard-bearer of his party was not a flamboyant anti-Islamic bigot ― it was just a bewildering and troubling atmospheric condition in his party. Now that Powell can no longer separate the Republican presidential candidate from the creeping stench of Islamophobia, how can his zeal for “what we should not be doing in America” have faded?As it happens, Powell has never been quick to offer endorsements. In the past two presidential election cycles, he’s held out until October before finally making his preferences known. So far, none of the attention paid to his leaked emails has prompted him to move up his timeline ― if anything, they’ve only fueled speculation that he may never move from the fence. Nevertheless, the only person who can clear up whether Powell is going to follow his conscience down the same path that led him to make a break with his party in 2008 is Powell. And so, we wait.Jason Linkins edits “Eat The Press” for The Huffington Post and co-hosts the HuffPost Politics podcast “So, That Happened.” Subscribe here, and listen to the latest episode below."
4,POLITICS,Melania Trump Photographer Backs Up Her Immigration Claims,Elise Foley,https://www.huffingtonpost.com/entry/melania-trump-immigration-photographer_us_57d9bd09e4b04a1497b24b62,His past comments prompted questions about whether she once worked in the U.S. illegally.,2016-09-14,"Melania Trump, wife of Republican presidential nominee Donald Trump, says she came to the U.S. for the first time in 1996.",https://img.huffingtonpost.com/asset/57d9c17c1800006c32bd17a5.jpeg?cache=NG2Oi3eWdd&ops=scalefit_720_noupscale,"Alé de Basse­ville, the photographer whose July comments led to questions over whether Melania Trump lied about her immigration history, is now backing up the timeline the GOP nominee’s wife has offered regarding when she started working in the United States. The former model again denied allegations on Wednesday that she worked in New York City in 1995, which would have been illegal if she did not receive work authorization until the following year. The allegations were prompted, in part, by the New York Post publishing photos from the now-defunct French magazine Max ― and de Basse­ville saying the photos had been taken in Manhattan in 1995 and published in January 1996. But de Basse­ville told the New York Post on Wednesday that he misspoke.“[T]he photo session actually took place in 1996 in Manhattan, and appeared in a 1997 issue of the magazine,” a spokeswoman for the newspaper said he told the publication. The Post has since updated its piece. De Basseville’s clarification gives some credibility to Melania’s claims that her immigration record has been misreported. The issue over her early immigration status first erupted in August, when Politico reported the discrepancies between her story and other published reports. Critics quickly noted that her husband, Donald Trump, has been hypercritical of both unauthorized workers and even legal immigrants using H-1B visas, as his wife says she did.Melania posted to Twitter a letter from her attorney, Michael J. Wildes, on Wednesday. Wildes writes that Melania “never worked in the United States in 1995 because she was was never in the United States in 1995” (emphasis his). She first entered the U.S. on Aug. 27, 1996, on a visitor visa and received a work visa on Oct. 18 of that year, he said.The Trump campaign did not produce any documentation of Melania’s immigration record, and there are still discrepancies between the letter and past reports and remarks. A recent biography of Melania published by Slovenian journalists also says she came to the U.S. in 1995, according to Politico. Melania has said she left the country “every few months” to get her visa stamped before she became a legal permanent resident ― which contradicts her latest statement that she received five one-year H-1B visas to work between 1996 and 2001. "
5,GREEN,California Bans Orca Captivity And Breeding,Dominique Mosbergen,https://www.huffingtonpost.com/entry/orca-captivity-ban-california-seaworld_us_57d8c35de4b09d7a68808c30,The news comes months after SeaWorld announced plans to end its killer whale breeding program.,2016-09-14,"Tilikum, a killer whale at SeaWorld amusement park in Orlando, Florida was featured in the influential 2013 documentary ""Blackfish.""",https://img.huffingtonpost.com/asset/57d8c86e1800001034bd142b.jpeg?cache=dL3pvgIZzC&ops=scalefit_720_noupscale,"The 2013 film “Blackfish” cast a spotlight on the cruelty of keeping orcas captive at marine theme parks ― with sometimes fatal results.The film triggered a furore and legislators, particularly in California, vowed to ban orca captivity. Finally, in March — after years of boycotts and impending legal pressure — SeaWorld announced that it would end its orca breeding program as well as the theatrical shows that had featured its killer whales.Now, California is hammering the nail into the coffin. Gov. Jerry Brown signed legislation this week that will outlaw orca breeding and captivity programs in the state. The new law, which Assemblyman Richard Bloom (D-Santa Monica) authored, will also ban California parks from featuring orcas in performances for entertainment purposes. Starting in June 2017, killer whales in captivity can only be used for “educational presentations,” the Los Angeles Times reports. The legislation makes other exceptions for scientific and educational institutions that have orcas in their care. SeaWorld said earlier this year that it planned to “fundamentally change” its business model, not just ending its orca breeding program but also stopping theatrical shows at its parks in San Diego, California, San Antonio, Texas, and Orlando, Florida.The marine park said it would instead focus on education programs, and animal rescue and rehabilitation.Though activists have pressed SeaWorld to free their captive orcas, it’s believed the animals will live out the remainder of their lives there.“A lot of people just don’t realize that without facilities like SeaWorld, there are no places for these creatures to go,” said CEO Joel Manby in March, adding that the company cares for many sick and injured animals as part of its conservation initiative.There are more than 50 orcas held in captivity in several U.S. states and at least eight countries worldwide, according to the Whale and Dolphin Conservation. SeaWorld’s parks are home to more than 20 of them. "
6,ENTERTAINMENT,Millie Bobby Brown And Winona Ryder Had The Best 'Stranger Things' Reunion,Carly Ledbetter,https://www.huffingtonpost.com/entry/millie-bobby-brown-and-winona-ryder-had-the-best-stranger-things-reunion_us_57d9b46ae4b08cb14093868a,"Eleven and Joyce, together again!",2016-09-14,Winona Ryder and Millie Bobby Brown attend the Coach 1941 Women's Spring 2017 Show at Pier 76 on Sept. 13 in New York City.,https://img.huffingtonpost.com/asset/57d9b9621300002a0039c0d4.jpeg?cache=I9McGK8dbg&ops=scalefit_720_noupscale,"Despite losing Eleven somewhere in the Upside Down (the suspense!), it’s nice to see that the real-life Eleven, aka Millie Bobby Brown, is kickin’ it with some of our favorite people in the real world. On Tuesday, Brown had a cute reunion with her “Stranger Things” co-star Winona Ryder at the Coach show during New York Fashion Week. In an interview with Us Weekly at the event, Brown couldn’t help but gush about the actress, who plays Joyce Byers on the Netflix hit. “Her talent and her drive [are inspirational],” Brown said. “She is just such an incredible actress, but also a really amazing person.”Also amazing: these adorable pics of the two hanging out. Season 2 can’t come soon enough. "
7,BUSINESS,Workplace Health Insurance Premiums Finally Stopped Skyrocketing. Now For The Bad News.,Jeffrey Young,https://www.huffingtonpost.com/entry/health-insurance-costs-2016_us_57d81823e4b0fbd4b7bb75b2,"Deductibles keep getting bigger, and costs are still growing faster than paychecks.",2016-09-14,This is the story for the more than 150 million Americans who get their health insurance through employers.,https://img.huffingtonpost.com/asset/57d818831300002a0039bb2e.jpeg?cache=7NdzetJ3FP&ops=crop_0_31_3203_1828%2Cscalefit_720_noupscale,"WASHINGTON ― Employers that provide health insurance, who cover nearly half of all Americans, saw modest premium increases this year, which is good news. But wait until you see the rest of the findings of a new survey.The average annual cost of an employer-sponsored family plan rose just 3 percent to $18,142 this year, and the average annual cost for an individual plan stayed virtually the same at $6,435. Those figures, which combine the amounts that employees and employers pay, come from the survey published Wednesday by the Henry J. Kaiser Family Foundation and the Health Research and Educational Trust and from an article appearing in the journal Health Affairs.In the messy, expensive U.S. health care system, such small increases constitute a positive development.The National Business Group on Health previously reported that companies expect just small premium increases next year, too. And all this is happening during a period of lower-than-normal growth in overall health care spending.But beneath those top-line figures are some not-so-positive developments, like a continuing trend toward workers facing higher and higher deductibles they must meet before their benefits kick in and having to pick up a larger share of the premium costs while employers kick in less and less.The following charts from the Kaiser Family Foundation/HRET report show just how much more expensive and less generous Americans’ job-based health benefits have become over time.A family plan cost workers about $1,500 in 1999, $4,000 in 2010 and $5,300 this year, while their employers’ percentage share of the total premium has been creeping downward.Even more striking is this graph, which shows how job-based health insurance costs have dramatically outpaced incomes and economic growth (as measured by inflation) over that same time period. And that continues despite relatively slow premium growth over the past five years.These next two graphs show that the value of health care coverage has declined even as premiums rose: A growing share of workers are enrolled in plans with high deductibles, and the deductibles themselves are increasing. As a result, employees are shouldering more of the costs of their health care over time.This is happening because health care keeps getting more expensive ― a trend that began long before the Affordable Care Act was enacted. Higher costs are the main driver of rising premiums and larger deductibles.But the employer insurance market isn’t struggling with other problems that plague the Obamacare market. Perhaps most importantly, the employer market covers a sustainable mix of healthy and sick customers, unlike the Affordable Care Act exchanges.All the attention lately on Obamacare’s challenges makes it easy to forget that most Americans don’t get their health coverage that way. Despite a widespread public misconception, none of its issues affect health care costs and benefits for the vast majority of people.Jobs are the biggest source of health benefits, and the more than 150 million people who are covered by employer-sponsored health plans dwarfs the 22 million who use an exchange or buy plans directly from insurers. Another 68 million are enrolled in Medicaid and 55 million use Medicare.The Affordable Care Act left the employer market for health insurance mostly untouched. Even provisions of the 2010 law directed at employers ― such as the requirement that companies with at least 50 full-time workers offer health benefits ― have had minimal effect overall to date. The main reason: most employers, and nearly all large businesses, already provided health benefits that met the standards of the law ― and plan to continue doing so, as the new survey shows."
8,IMPACT,Malala: Education For Refugee Girls Will Help Prevent Child Marriage,"Tom Gardner, Reuters",https://www.huffingtonpost.com/entry/malala-education-for-refugee-girls-will-help-prevent-child-marriage_us_57d97695e4b0fbd4b7bcb982,Nearly 80% of all refugee adolescents are out of school.,2016-09-14,"Pakistani Nobel Peace Prize laureate Malala Yousafzai addresses delegates the donors Conference for Syria in London, Britain February 4, 2016.",https://img.huffingtonpost.com/asset/57d979681800001034bd1620.jpeg?ops=scalefit_720_noupscale,"LONDON (Thomson Reuters Foundation) - Nobel laureate Malala Yousafzai on Tuesday called on world leaders to provide education to girls in refugee camps to avoid them being forced into early marriage or child labor.Yousafzai’s statement comes a week before U.S. President Barack Obama hosts the first U.N. summit on refugees in New York where he is expected to urge leaders to do more to helprefugees in countries like Lebanon, Turkey, Jordan and Kenya.“Why do world leaders waste our time with this pageant of sympathy while they are unwilling to do the one thing that will change the future for millions of children?” Yousafzai said in a statement ahead of the Sept. 20 summit.She said refugee girls were wondering how long they can stay out of school before they are forced into early marriages or child labor.“They’re hoping for more than survival” she said. “And they have the potential to help rebuild safe, peaceful, prosperous countries, but they can’t do this without education.”Fighting in Syria, Afghanistan, Burundi and South Sudan has contributed to a record number of people who were uprooted last year, according to the U.N. refugee agency, which estimates there are 21.3 million refugees worldwide, half of them children.Almost 80 percent of all refugee adolescents are out of school, with girls making up the majority of those excluded from education, according to a report issued by the Malala Fund, which campaigns and fundraises for educational causes.It also blamed donor countries for failing to provide adequate funding for secondary education, and failing to deliver on funding pledges made earlier this year.The report also criticized wealthy donor countries for diverting resources away from host countries in developing regions, such as Turkey and Lebanon, to meet their own domestic refugee costs.The report concluded by urging donors to commit to providing $2.9 billion by September 2019 to the Education Cannot Wait Fund, a new body to raise finance for the education of refugeechildren.Yousafzai, 19, rose to international fame after surviving a 2012 assassination attempt by the Taliban in Pakistan’s Swat valley to continue her fight for girls’ rights.A regular speaker on the global stage, Yousafzai visited refugee camps in Rwanda and Kenya in July to highlight the plight of refugee girls from Burundi and Somalia.In 2014, Yousafzai became the youngest-ever Nobel Prize winner for her work promoting girls’education in Pakistan.(Editing by Katie Nguyen. Please credit the Thomson Reuters Foundation, the charitable arm of Thomson Reuters, that covers humanitarian news, women’s rights, trafficking, property rights and climate change. Visit http://news.trust.org to see more stories)"
9,IMPACT,Malala: Education For Refugee Girls Will Help Prevent Child Marriage,"Tom Gardner, Reuters",https://www.huffingtonpost.com/entry/malala-education-for-refugee-girls-will-help-prevent-child-marriage_us_57d97695e4b0fbd4b7bcb982,Nearly 80% of all refugee adolescents are out of school.,2016-09-14,"Syrian refugee Omayma al Hushan, 14, who launched an initiative against child marriage among Syrian refugees, poses as she speaks to her friends about her initiative at school in Al Zaatari refugee camp in the Jordanian city of Mafraq, near the border with Syria, April 21, 2016. REUTERS/Muhammad Hamed",https://img.huffingtonpost.com/asset/57d9854a1800002f00314848.jpeg?ops=scalefit_720_noupscale,"LONDON (Thomson Reuters Foundation) - Nobel laureate Malala Yousafzai on Tuesday called on world leaders to provide education to girls in refugee camps to avoid them being forced into early marriage or child labor.Yousafzai’s statement comes a week before U.S. President Barack Obama hosts the first U.N. summit on refugees in New York where he is expected to urge leaders to do more to helprefugees in countries like Lebanon, Turkey, Jordan and Kenya.“Why do world leaders waste our time with this pageant of sympathy while they are unwilling to do the one thing that will change the future for millions of children?” Yousafzai said in a statement ahead of the Sept. 20 summit.She said refugee girls were wondering how long they can stay out of school before they are forced into early marriages or child labor.“They’re hoping for more than survival” she said. “And they have the potential to help rebuild safe, peaceful, prosperous countries, but they can’t do this without education.”Fighting in Syria, Afghanistan, Burundi and South Sudan has contributed to a record number of people who were uprooted last year, according to the U.N. refugee agency, which estimates there are 21.3 million refugees worldwide, half of them children.Almost 80 percent of all refugee adolescents are out of school, with girls making up the majority of those excluded from education, according to a report issued by the Malala Fund, which campaigns and fundraises for educational causes.It also blamed donor countries for failing to provide adequate funding for secondary education, and failing to deliver on funding pledges made earlier this year.The report also criticized wealthy donor countries for diverting resources away from host countries in developing regions, such as Turkey and Lebanon, to meet their own domestic refugee costs.The report concluded by urging donors to commit to providing $2.9 billion by September 2019 to the Education Cannot Wait Fund, a new body to raise finance for the education of refugeechildren.Yousafzai, 19, rose to international fame after surviving a 2012 assassination attempt by the Taliban in Pakistan’s Swat valley to continue her fight for girls’ rights.A regular speaker on the global stage, Yousafzai visited refugee camps in Rwanda and Kenya in July to highlight the plight of refugee girls from Burundi and Somalia.In 2014, Yousafzai became the youngest-ever Nobel Prize winner for her work promoting girls’education in Pakistan.(Editing by Katie Nguyen. Please credit the Thomson Reuters Foundation, the charitable arm of Thomson Reuters, that covers humanitarian news, women’s rights, trafficking, property rights and climate change. Visit http://news.trust.org to see more stories)"
