,category,headline,authors,link,short descr,date,image_caption(s),image_link(s),article
0,HEALTHY LIVING,HHS Pick Price Made ‘Brazen’ Stock Trades While His Committee Was Under Scrutiny,"Marisa Taylor and Christina Jewett, Kaiser Health News",https://www.huffingtonpost.com/entry/hhs-pick-price-made-brazen-stock-trades-while-his-committee-was-under-scrutiny_us_589b9cc9e4b04061313b7912,Price also advocated for health care companies' interests in letters to officials and proposed laws in their favor.,2017-02-09,"U.S. Rep. Tom Price (R-GA) testifies before a Senate Finance Committee confirmation hearing on his nomination to be Health and Human Services secretary on Capitol Hill in Washington, U.S., January 24, 2017.",https://img.huffingtonpost.com/asset/589b9d78280000c63a997c3c.jpeg?cache=q4n0CgHRmV&ops=scalefit_720_noupscale,"Health and Human Services secretary nominee Tom Price showed little restraint in his personal stock trading during the three years that federal investigators were bearing down on a key House committee on which the Republican congressman served, a review of his financial disclosures shows.Price made dozens of health industry stock trades during a three-year investigation by the Securities and Exchange Commission that focused on the Ways and Means Committee, according to financial disclosure records he filed with the House of Representatives. The investigation was considered the first test of a law passed to ban members of Congress and their staffs from trading stock based on insider information.Price was never a target of the federal investigation, which scrutinized a top Ways and Means staffer, and no charges were brought. But ethics experts say Price’s personal trading, even during the thick of federal pressure on his committee, shows he was unconcerned about financial investments that could create an appearance of impropriety.“He should have known better,” Richard Painter, former White House chief ethics attorney under President George W. Bush and a professor at the University of Minnesota Law School said of Price’s conduct during the SEC inquiry.As Price awaits a Senate vote on his confirmation, Senate Democrats and a number of watchdog groups have asked the SEC to investigate whether Price engaged in insider trading with some of his trades in health care companies. Price has said he abided by all ethics rules, although he acknowledged to the Senate Finance Committee that he did not consult the House Ethics Committee on trades that have now become controversial.The SEC’s inquiry began in 2013, as it battled Ways and Means for documents to develop its case.A few weeks ago, the day before President Donald Trump’s inauguration, the SEC quietly dropped its pursuit of committee documents without explanation, according to federal court records. No charges were brought against the staffer, Brian Sutter, who is now a health care lobbyist. Sutter’s lawyer declined to comment.Craig Holman, government affairs lobbyist with Public Citizen, described Price’s volume of stock trades during the SEC inquiry as “brazen,” given the congressman’s access to nonpublic information affecting the companies’ fortunes.“The public is seeing this and they really don’t like it,” said Holman whose watchdog group recently filed complaints about Price’s stock trading with both the SEC and the Office of Congressional Ethics.Trump administration officials and Price have dismissed questions that news reports and lawmakers have raised about stock trades coinciding with official actions to help certain companies, saying Price’s brokers chose the stocks independently and all of his conduct was transparent.After acknowledging that he asked his broker to buy stock in an Australian drug company, he told the Senate Finance Committee that he did not direct his broker to make other trades.“To the best of my knowledge, I have not undertaken such actions,” he wrote in response to finance committee questions. “I have abided by and adhered to all ethics and conflict of interest rules applicable to me.”An analysis of Price’s trades shows that he bought health stocks in 2007, the first year Congress financial disclosures are posted online. In 2011, the the first year Price sat on the health subcommittee, he traded no health-related stocks, according to his financial disclosures filed with Congress.That same year, members were facing public criticism because of a book detailing how they could use inside information and a “60 Minutes” investigation focused on how members and staff could legally use inside information to gain from their own stock trades.In 2012, President Barack Obama signed the Stop Trading on Congressional Knowledge Act to rein in insider trading by members and require more disclosure. Public watchdog groups suggested at the time that the law would curb the practice.That year, after his one-year break in health care trades, Price resumed investing in health care companies.Along with investments in technology, financial services and retail stocks, he also bought and sold stock in companies that could be impacted by actions of his subcommittee, which has a role in determining rates the government pays under the Medicare program.Health care firms spend heavily to influence members of Congress, lobbying on health matters, funding political campaigns and seeking favor with Medicare officials who decide how much the program will pay for certain drugs and devices. The Food and Drug Administration holds similar power, approving or putting conditions on drug and device use.Beyond his personal investments in health care companies, Price has also advocated their interests in letters to officials and proposed laws, government records show.In 2012, disclosure records show Price sold stock in several drug firms, including more than $110,000 worth of Amgen stock. Amgen’s stock price had steadily climbed out of a recession-level slump, but Price’s sale came a few weeks before the company pleaded guilty to illegally marketing an anemia drug.By 2013, the health subcommittee was at the center of a major conflict between Medicare, which sets Medicare Advantage rates, and the insurance industry. Medicare issued a notice early that year announcing its intention to reduce Medicare Advantage rates by 2.3 percent as part of a major cost-cutting initiative.That prompted fierce lobbying by the health insurance industry. Members of Congress, including Price, wrote a letter to Marilyn Tavenner, then acting administrator for the Centers for Medicare & Medicaid Services, protesting the rate cut, saying the decrease would “disadvantage vulnerable beneficiaries with multiple chronic conditions.”Ultimately, Medicare decided not to cut rates but instead, to increase them. Yet an hour before Medicare announced the change, a Height Securities analyst fired off a “flash” report to 200 clients that touched off a surge of trading.The analyst’s report said a political deal was hatched on Capitol Hill to prevent the cuts as a condition for moving forward on Tavenner’s confirmation. Medicare officials increased rates by nearly 4 percent, a change that would positively impact the bottom lines of health insurance companies.The SEC began looking for the leak’s source, and within weeks, FBI agents began interviewing staffers at the Ways and Means Committee, court records show.They discovered communications between Sutter and a health care lobbyist. The HHS Inspector General also began a probe, and federal prosecutors briefly examined the matter activity as well.As the case unfolded, Price bought more health care-related stocks, according to his financial disclosures. He has testified that his broker directed all of the trades, except for his investments in Innate Immunotherapeutics, an Australian company partly owned by Rep. Chris Collins (R-N.Y.), according to Collins’ disclosures. An HHS spokesman said Monday that Price held three broker-directed accounts.Ethics experts have said that Price should have further distanced himself by placing his assets in a blind trust.On April 30, 2013, Price bought $2,093 worth of stocks in Incyte, a company that develops cancer drugs; $2,076 in Onyx Pharmaceuticals, a drugmaker that would soon merge with a larger drug firm; and $2,097 in Parexel International, a consultancy that helps drugs and devices win FDA approval, according to the financial disclosure records.The same day, Price shed shares of Express Scripts, a drug management firm, and Danaher, which makes products hospitals and doctor’s offices using for testing and diagnostics. In August of that year, he bought a $2,429 stake in Jazz Pharmaceuticals, which makes sleep and cancer drugs.On May 6, 2014, the SEC served its first subpoena for the Ways and Means Committee documents. The committee launched a vigorous fight, appealing a federal district judge’s ruling that it should comply with the SEC subpoena.Price continued his health stock trades, including $1,000 to $15,000 in drug firms Amgen, Eli Lilly and Co., Pfizer, Biogen and Bristol-Myers Squibb. He also bought stocks in Aetna, a major health insurer, and Athenahealth, which sells electronic medical record and medical billing software. In 2016, he also increased his investment in Innate Immunotherapeutics.The purchase became controversial because both he and Collins bought stock in a private placement at a discounted price.“You’re asking for trouble if you have access to nonpublic information about the health care industry and you’re buying and selling health care stocks,” Painter said."
1,POLITICS,A CEO Pay Regulation Is About To Be Quietly Scuttled,Zach Carter,https://www.huffingtonpost.com/entry/dodd-frank-pay-ratio-rule-piwowar_us_589cc0ede4b0c1284f2b4be0,The unwinding of Dodd-Frank begins.,2017-02-09,"Michael Piwowar, then commissioner of the U.S. Securities and Exchange Commission, speaks during a panel in Cape Town, South Africa, on Feb. 24.",https://img.huffingtonpost.com/asset/589cc20125000034080b8036.jpeg?cache=4xOzfyLwWj&ops=crop_15_53_3985_1638%2Cscalefit_720_noupscale,"WASHINGTON ― The Trump administration’s review of Dodd-Frank Wall Street regulations will take months to complete, but we already know the first rule to be targeted. This week, acting Securities and Exchange Commission Chair Michael Piwowar directed the agency’s staff to “reconsider” a rule on CEO pay long championed by Sen. Elizabeth Warren (D-Mass.).The regulation would require corporations to disclose the discrepancy between what their CEOs earn and what their ordinary workers take home. It’s perhaps the simplest proposal in Dodd-Frank. Once a year, companies have to present the ratio of their CEOs’ pay to the median annual pay among all their employees. The executive class howled in protest, offering a litany of excuses. It was too hard to calculate. Foreign workers should be excluded. Running the numbers would be too expensive. Nobody would really make an investment decision based on this stuff. Above all, the SEC had to delay the rule so companies could figure out … something. This week’s move by the SEC is the latest in a nearly seven-year series of the agency’s capitulations to CEOs.“Issuers are now actively engaged in the implementation and testing of systems and controls designed to collect and process the information necessary for compliance,” Piwowar explained. “However, it is my understanding that some issuers have begun to encounter unanticipated compliance difficulties.” He asked for a new round of public comments on the rule, and directed staff to determine if any “additional guidance or relief may be appropriate.” In other words, the rule is dead.The pay-ratio rule wouldn’t be revolutionary for financial markets or the investment world. It wouldn’t cure economic inequality, only provide some more data points for the people who study it. But the SEC’s hostility toward the regulation reveals a lot about whom the agency’s leaders think they work for. Sure, it would be embarrassing for a lot of CEOs who don’t pay their workers well. So what? The SEC didn’t issue a proposal for the pay-ratio rule until late 2013, three years after Dodd-Frank was passed. Piwowar, then a commissioner rather than the agency’s acting chair, objected to even presenting the regulation for public comment, declaring the entire project a cheap attempt to “shame” CEOs.After offering the rule, SEC Chair Mary Jo White ― an Obama appointee ― sat on it for more than two years, only finalizing it in August 2015, after a bitter public feud with Warren and Sen. Robert Menendez (D-N.J.). But corporate executives weren’t done lobbying against it, even though the ultimate product had granted them a host of loopholes that would help companies skew median employee pay upward. Firms were allowed to exclude up to 5 percent of foreign workers from the calculation, for instance, and cherry-pick the size of their workforce from any date within the final three months of its fiscal year. More importantly, since the final rule wouldn’t force companies to actually disclose anything until 2018, it bought the executive class nearly two and a half years to keep fighting. White left office a controversial figure. In addition to slow-walking the pay-ratio rule and angering Warren ― who called for then-President Barack Obama to remove her from office ― White angered Sen. Chuck Schumer (D-N.Y.) for burying an effort requiring corporations to disclose their political spending.“You’re hurting America,” Schumer (D-N.Y.) told White at a hearing in late 2016. “Your priorities are out of line with what corporate America needs and America needs, and I hope when you go to bed late at night, you would think about that.”Obama stood by his embattled appointee at every turn, though she left office with 19 Dodd-Frank rules yet to be finalized. The first orders of business for her successor have not indicated any sense of urgency to move them forward.This is probably how financial reform will be unwound ― not through flashy executive order signing ceremonies, but through slow strangulation by the agencies trusted to write rules and enforce them. And in some cases, President Donald Trump will be building on Obama’s own work."
2,BLACK VOICES,Why This Former Black Panther Wrote A Film About The Power Of Redemption,Brennan Williams,https://www.huffingtonpost.com/entry/jamal-joseph-chapter-and-verse_us_589cbc62e4b0c1284f2b43e5,Jamal Joseph hopes the story will spark conversations about prison reform.,2017-02-09,"Nearly three decades since his prison release, the Columbia University film professor hopes his debut film will spark dialogue around prison reform.",https://img.huffingtonpost.com/asset/589cd34d25000032080b80d5.jpeg?ops=crop_77_0_435_426%2Cscalefit_720_noupscale,"Director Jamal Joseph has lofty goals about his first feature film.The former Black Panther wants to instill hope in viewers through his story about redemption called “Chapter & Verse.” Executive produced by Antoine Fuqua and starring Daniel Beaty (who also co-wrote the film), Loretta Devine, Omari Hardwick and Selenis Leyva, the Harlem-set film shows reformed gang leader S. Lance Ingram (played by Beaty) as he struggles to re-enter society after serving a 10 year prison sentence.The independent drama mirrors Joseph’s personal journey after being released from prison, where he served nine and a half years for his involvement in New York’s much-publicized 1969 Panther 21 case. Joseph was indicted as a teen for weapons charges and harboring Black Panther fugitives.Nearly three decades since his release, the acclaimed author and Columbia University film professor tells The Huffington Post that he hopes the film will spark much-needed dialogue about prison reform.“The timing of the film coming out ― humanizing a man that represents millions of men and women in this country and showing their struggles, and showing the struggles of family ― hopefully will become apart of a larger movie conversation,” Joseph told HuffPost. “Not only what we do on an individual level, but how do we prevent this? How do we open our arms and get hearts around the idea that we don’t need more jails, we need more classrooms. That we don’t need more police, we need more jobs. We need to deal with the problem at the root.”Joseph added that he decided to become a filmmaker during his years in federal prison where he earned two college degrees and launched a multi-cultural theater company that produced five plays. After his release, he accepted a fellowship at the Sundance Institute, where he forged relationships with studios to produce a list of short films and documentaries.In 1997, Joseph launched the Impact Repertory Youth Theater of Harlem, a nonprofit youth performing arts group that provides college and career guidance to young performers. The group received a 2008 Oscar nomination for Best Original Song “Raise It Up,” which was co-written by Joseph and featured on the “August Rush” soundtrack. For Omari Hardwick, the film’s reoccurring theme of redemption persuaded him to portray the role of Lance’s childhood friend, Jomo, who was afforded the opportunity to open a local barbershop following his prison sentence. “I think it was the redemption that I had found, not only in this character, but within the story,” Hardwick told HuffPost. “When I sat down to talk to Jamal and Daniel Beaty about the project, they told me this guy had been to jail. He’s no stranger to the street life, but he’d found a way to get it all together and clean his life up and open a barbershop.”“And I liked that he was in that environment of being someone who had done wrong, but now was doing right and had an opportunity with his childhood friend being released from prison, he had an opportunity to help him redeem himself as well. Redemption is so necessary, as is forgiveness. And so the story in the movie touches on a lot of that.” With his debut feature film complete, Joseph says he wants to focus on additional films including a companion piece to “Chapter and Verse,” based on his experiences in the Black Panther Party, as well as a film highlighting female leaders of the Civil Rights era.“I’m interested in those real kinds of stories that bring the truth of what we’re doing ― whether it’s past, present or future ― to life with characters that we can remember with a story that takes us on a little bit of a journey that’s serious,” he said. “But also have moments that make you laugh and make you cry. And at the end of it, something about the film that makes you talk about the bigger issues in your life. That’s the kind of filmmaking I’m interested in.”“Chapter & Verse” is now playing in select cities. For a complete list click here."
3,BLACK VOICES,Why This Former Black Panther Wrote A Film About The Power Of Redemption,Brennan Williams,https://www.huffingtonpost.com/entry/jamal-joseph-chapter-and-verse_us_589cbc62e4b0c1284f2b43e5,Jamal Joseph hopes the story will spark conversations about prison reform.,2017-02-09,"Daniel Beaty (as Lance) and Omari Hardwick (as Jomo) in ""Chapter & Verse.""",https://img.huffingtonpost.com/asset/589cd4f22900002200f2577c.png?ops=scalefit_720_noupscale,"Director Jamal Joseph has lofty goals about his first feature film.The former Black Panther wants to instill hope in viewers through his story about redemption called “Chapter & Verse.” Executive produced by Antoine Fuqua and starring Daniel Beaty (who also co-wrote the film), Loretta Devine, Omari Hardwick and Selenis Leyva, the Harlem-set film shows reformed gang leader S. Lance Ingram (played by Beaty) as he struggles to re-enter society after serving a 10 year prison sentence.The independent drama mirrors Joseph’s personal journey after being released from prison, where he served nine and a half years for his involvement in New York’s much-publicized 1969 Panther 21 case. Joseph was indicted as a teen for weapons charges and harboring Black Panther fugitives.Nearly three decades since his release, the acclaimed author and Columbia University film professor tells The Huffington Post that he hopes the film will spark much-needed dialogue about prison reform.“The timing of the film coming out ― humanizing a man that represents millions of men and women in this country and showing their struggles, and showing the struggles of family ― hopefully will become apart of a larger movie conversation,” Joseph told HuffPost. “Not only what we do on an individual level, but how do we prevent this? How do we open our arms and get hearts around the idea that we don’t need more jails, we need more classrooms. That we don’t need more police, we need more jobs. We need to deal with the problem at the root.”Joseph added that he decided to become a filmmaker during his years in federal prison where he earned two college degrees and launched a multi-cultural theater company that produced five plays. After his release, he accepted a fellowship at the Sundance Institute, where he forged relationships with studios to produce a list of short films and documentaries.In 1997, Joseph launched the Impact Repertory Youth Theater of Harlem, a nonprofit youth performing arts group that provides college and career guidance to young performers. The group received a 2008 Oscar nomination for Best Original Song “Raise It Up,” which was co-written by Joseph and featured on the “August Rush” soundtrack. For Omari Hardwick, the film’s reoccurring theme of redemption persuaded him to portray the role of Lance’s childhood friend, Jomo, who was afforded the opportunity to open a local barbershop following his prison sentence. “I think it was the redemption that I had found, not only in this character, but within the story,” Hardwick told HuffPost. “When I sat down to talk to Jamal and Daniel Beaty about the project, they told me this guy had been to jail. He’s no stranger to the street life, but he’d found a way to get it all together and clean his life up and open a barbershop.”“And I liked that he was in that environment of being someone who had done wrong, but now was doing right and had an opportunity with his childhood friend being released from prison, he had an opportunity to help him redeem himself as well. Redemption is so necessary, as is forgiveness. And so the story in the movie touches on a lot of that.” With his debut feature film complete, Joseph says he wants to focus on additional films including a companion piece to “Chapter and Verse,” based on his experiences in the Black Panther Party, as well as a film highlighting female leaders of the Civil Rights era.“I’m interested in those real kinds of stories that bring the truth of what we’re doing ― whether it’s past, present or future ― to life with characters that we can remember with a story that takes us on a little bit of a journey that’s serious,” he said. “But also have moments that make you laugh and make you cry. And at the end of it, something about the film that makes you talk about the bigger issues in your life. That’s the kind of filmmaking I’m interested in.”“Chapter & Verse” is now playing in select cities. For a complete list click here."
4,GREEN,Continent's Oldest Male Asian Elephant Is Euthanized After TB Battle,Nina Golgowski,https://www.huffingtonpost.com/entry/tb-elephant-euthanized_us_589c7759e4b09bd304c03a05,Packy's death comes three years after he and two other elephants were diagnosed with the disease.,2017-02-09,"Packy, a 54-year-old elephant, was euthanized at the Oregon Zoo on Thursday.",https://img.huffingtonpost.com/asset/589cd0e8280000c63a997f1c.jpeg?cache=dlz2djUnMU&ops=scalefit_720_noupscale,"A 54-year-old elephant named Packy, who was celebrated as the oldest male Asian elephant in North America, was euthanized on Thursday at Oregon Zoo after suffering from tuberculosis.The zoo’s decision, which followed outcry from animal activists, came three years after Packy and two other elephants at the Portland park were diagnosed with the highly infectious disease.The zoo said in a statement that its “animal-care staff determined his quality of life and the safety of the herd was compromised by his illness.” “We’d run out of options for treating him,” said Dr. Tim Storms, the zoo’s lead veterinarian.About 5 percent of Asian elephants living in captivity in North America are believed to have TB, a bacterial disease that usually affects the lungs, according to a report released by the Centers for Disease Control and Prevention last year.Packy and the other two elephants, one of which was his son Rama, were diagnosed with the disease in December 2013. The CDC believe that the elephants contracted TB via human contact. During an investigation, a zoo volunteer was found to have been diagnosed with TB in 2012. Seven others working at the zoo who were later diagnosed with the disease had been within close contact of the animals.Packy was treated for TB with antibiotics and showed no sign of the disease for several years after, the zoo said. The two other elephants that were diagnosed were also successfully treated, according to the zoo’s statement.In fall 2016, however, Packy tested positive for a drug-resistant strain of TB. The zoo said it was “the first positive culture since Packy’s initial diagnosis in December 2013.”“We had been feeling increasingly optimistic about Packy’s treatment regimen, and he had been tolerating it well, so this recent result was disappointing,” Storms said at the time.Critics of the zoo’s decision to euthanize Packy suggested that as the animal didn’t show symptoms of the disease, he was put down to relieve a physical burden upon the zoo.Packy had to be separated from the other elephants, according to the zoo, and kept 100 feet away from the public for a year after starting treatment.Storms stressed that it was challenging to treat Packy effectively due to his old age. Asian elephants do not typically live beyond 50.“The remaining treatments involved side effects that would have been very hard on Packy with no guarantee of success, plus a risk of creating further resistance,” he said. “None of us felt it would be right to do that. But without treatment, his TB would have continued to get worse.”"
5,STYLE,Solange Is Strong And Gorgeous On Her First Elle U.S. Cover,Suzy Strutner,https://www.huffingtonpost.com/entry/solange-elle_us_589cbe70e4b0c1284f2b47d8,YES. 🔥,2017-02-09,"Coats by Norma Kamali, pants by Pleats Please Issey Miyake",https://img.huffingtonpost.com/asset/589cbeea2900002100f256aa.jpeg?cache=dvnOACEt4P&ops=scalefit_720_noupscale,"Now this is the style hero we need right now.Solange Knowles is rocking the March cover of Elle magazine in a fiery red puffy coat, with a pose that may or may not be a nod to our favorite female figurehead. Like her cover look, Solange’s recent album “A Seat A The Table” contains some fierce and much-welcome attitude as she sings about the black experience in America. But as the singer told Elle, she’s tried to infuse her “hard, messy” political conversations with “a certain lightness and airiness that could maybe help me get closer to having more light and airiness in my life.”From red hot to white hot, we totally approve."
6,STYLE,Solange Is Strong And Gorgeous On Her First Elle U.S. Cover,Suzy Strutner,https://www.huffingtonpost.com/entry/solange-elle_us_589cbe70e4b0c1284f2b47d8,YES. 🔥,2017-02-09,"Stole and pants by Pleats Please Issey Mikaye, boots by Laurence Dacade",https://img.huffingtonpost.com/asset/589cbf1325000034080b8018.jpeg?ops=scalefit_720_noupscale,"Now this is the style hero we need right now.Solange Knowles is rocking the March cover of Elle magazine in a fiery red puffy coat, with a pose that may or may not be a nod to our favorite female figurehead. Like her cover look, Solange’s recent album “A Seat A The Table” contains some fierce and much-welcome attitude as she sings about the black experience in America. But as the singer told Elle, she’s tried to infuse her “hard, messy” political conversations with “a certain lightness and airiness that could maybe help me get closer to having more light and airiness in my life.”From red hot to white hot, we totally approve."
7,PARENTS,Read The List Of Important Issues This 7-Year-Old Sent To Elected Officials,Taylor Pittman,https://www.huffingtonpost.com/entry/read-the-list-of-important-issues-this-7-year-old-sent-to-elected-officials_us_589cac8de4b0c1284f2b2ebb,"The ""Star Wars"" fan signed it, ""In a world full of storm troopers, be Leia.""",2017-02-09,Kristin Carter's 7-year-old daughter wrote this letter to California's government officials. ,https://img.huffingtonpost.com/asset/589cc3c425000032080b803f.jpeg?cache=yIGKi9Nmiw&ops=scalefit_720_noupscale,"Seven-year-old Evann from Camarillo, California, knows no voice is too small to be heard. That’s why she wrote a letter to her state’s elected officials in response to President Donald Trump’s recent policies. Evann’s mother, Kristin Carter, told The Huffington Post that her daughter has been concerned about how Trump’s policies will affect her friends and family. “He hasn’t affected her personally yet,” Carter said. “But she’s scared for her Muslim friends and her LGBT friends. She’s scared for what will happen if he repeals healthcare. I have chronic health problems, which makes the issue very personal for her.”After reading an article from the Los Angeles Times with her mom about how her home state of California is standing up to Trump, Evann decided to write a letter voicing her concerns to send to her state’s government officials. In her letter, Evann encouraged the legislators to “keep good healthcare” and not to make “people move away just because of where they were born.” She also hopes her officials provide better school funding, protect the environment and don’t start wars. She included a photo of herself dressed as Princess Leia from “Star Wars,” one of her favorite characters. She signed the letter, “In a world full of storm troopers, be Leia.”With her mom’s help, Evann sent the letter to her local officials on Thursday.“We sent it to all the state legislators, all California congresspeople and the two senators,” Carter told HuffPost. “It was over 90 letters in all.”Evann first became informed about the election and the government’s activities through a school assignment. In October, Evann’s social studies assignment was to review the presidential candidates and decide how she would vote based on their ideas and views.“She was very interested in the election, much more than I was at her age,” Carter said. “Whenever she had questions, we answered them. We didn’t sugarcoat anything, but we did keep our answers simple, so she could understand.”As for her love for Princess Leia, Evann adores strong female characters who represent fairness and equality. After earning money for doing chores around the house, she bought the Leia costume to show her admiration.Evann also adores Hermione and Ginny from Harry Potter, a book series Carter uses to teach her daughter about politics. “She’s read the first four books in the series,” Carter said. “We likened Trump’s bigotry to the way Muggle-borns are treated by some characters. The Harry Potter books have been invaluable when explaining complex issues like racism, standing up for others, etc.”Carter went on to say how proud she was of her daughter, who is known to donate her toys and hold lemonade stands to donate money to the local library’s school supply drive. She described Evann as a “pretty awesome kid.”“I asked Evann recently what the meaning of life was and she said, ‘To have fun and to make the world better,’” Carter said. “That’s Evann in a nutshell.”The HuffPost Parents newsletter offers a daily dose of personal stories, helpful advice and comedic takes on what it’s like to raise kids today. Sign up here."
8,PARENTS,Read The List Of Important Issues This 7-Year-Old Sent To Elected Officials,Taylor Pittman,https://www.huffingtonpost.com/entry/read-the-list-of-important-issues-this-7-year-old-sent-to-elected-officials_us_589cac8de4b0c1284f2b2ebb,"The ""Star Wars"" fan signed it, ""In a world full of storm troopers, be Leia.""",2017-02-09,"Carter said her daughter adores Princes Leia from ""Star Wars"" because she represents fairness and equality. ",https://img.huffingtonpost.com/asset/589cc3e82900002200f256cb.jpeg?ops=scalefit_720_noupscale,"Seven-year-old Evann from Camarillo, California, knows no voice is too small to be heard. That’s why she wrote a letter to her state’s elected officials in response to President Donald Trump’s recent policies. Evann’s mother, Kristin Carter, told The Huffington Post that her daughter has been concerned about how Trump’s policies will affect her friends and family. “He hasn’t affected her personally yet,” Carter said. “But she’s scared for her Muslim friends and her LGBT friends. She’s scared for what will happen if he repeals healthcare. I have chronic health problems, which makes the issue very personal for her.”After reading an article from the Los Angeles Times with her mom about how her home state of California is standing up to Trump, Evann decided to write a letter voicing her concerns to send to her state’s government officials. In her letter, Evann encouraged the legislators to “keep good healthcare” and not to make “people move away just because of where they were born.” She also hopes her officials provide better school funding, protect the environment and don’t start wars. She included a photo of herself dressed as Princess Leia from “Star Wars,” one of her favorite characters. She signed the letter, “In a world full of storm troopers, be Leia.”With her mom’s help, Evann sent the letter to her local officials on Thursday.“We sent it to all the state legislators, all California congresspeople and the two senators,” Carter told HuffPost. “It was over 90 letters in all.”Evann first became informed about the election and the government’s activities through a school assignment. In October, Evann’s social studies assignment was to review the presidential candidates and decide how she would vote based on their ideas and views.“She was very interested in the election, much more than I was at her age,” Carter said. “Whenever she had questions, we answered them. We didn’t sugarcoat anything, but we did keep our answers simple, so she could understand.”As for her love for Princess Leia, Evann adores strong female characters who represent fairness and equality. After earning money for doing chores around the house, she bought the Leia costume to show her admiration.Evann also adores Hermione and Ginny from Harry Potter, a book series Carter uses to teach her daughter about politics. “She’s read the first four books in the series,” Carter said. “We likened Trump’s bigotry to the way Muggle-borns are treated by some characters. The Harry Potter books have been invaluable when explaining complex issues like racism, standing up for others, etc.”Carter went on to say how proud she was of her daughter, who is known to donate her toys and hold lemonade stands to donate money to the local library’s school supply drive. She described Evann as a “pretty awesome kid.”“I asked Evann recently what the meaning of life was and she said, ‘To have fun and to make the world better,’” Carter said. “That’s Evann in a nutshell.”The HuffPost Parents newsletter offers a daily dose of personal stories, helpful advice and comedic takes on what it’s like to raise kids today. Sign up here."
9,POLITICS,Protests Erupt In 'Last Stand' Against Dakota Access Pipeline,Chris D'Angelo,https://www.huffingtonpost.com/entry/no-dakota-access-pipeline-last-stand_us_589b6bc5e4b04061313b0649,"“As much as this is an ecological crisis, it is a moral failing of our society,"" one protester said.",2017-02-09,Demonstrators opposed to the Dakota Access Pipeline gathered outside the White House on Wednesday evening.,https://img.huffingtonpost.com/asset/589bb95a2900002100f25451.jpeg?ops=crop_9_71_711_444%2Cscalefit_720_noupscale,"WASHINGTON — A crowd of about 200 demonstrators gathered Wednesday evening outside the White House to protest the Army’s decision to greenlight the completion of the Dakota Access Pipeline without an environmental study.It was one of dozens of “last stand” rallies expected to be held across the country, from Hawaii to Maine, according to event organizers and an online call to action.As the sun set on a balmy winter day in Washington, D.C., an emotional Aimee Hickman, of Baltimore, stood with her daughter Sylvia atop her shoulders. She said she was saddened to hear President Donald Trump talk Tuesday about how the pipeline companies had been treated unfairly. By doing so, she said, Trump proved he has an “abysmal understanding of history” and Native rights. “As much as this is an ecological crisis, it is a moral failing of our society,” Hickman told The Huffington Post. “I feel like this really is a last stand for our environment, and its a last stand for our country to start to recognize what it did to indigenous peoples.” The Army’s approval of a final construction permit comes two weeks after Trump signed an executive order aimed at pushing the controversial project forward. Seeming to ignore the concerns of Native American groups and environmentalist, Trump stressed that the project would create “a lot of jobs, 28,000 jobs. Great construction jobs.” In December, federal authorities halted construction of the pipeline in response to growing protests near the Standing Rock Sioux reservation in North Dakota. Along with denying the final easement required for the $3.8 billion project to pass under Lake Oahe, the Obama administration ordered the Army Corps to conduct an environmental impact statement to examine the possible affects of the pipeline and explore alternative routes.As expected, the Army Corps granted the easement on Wednesday, allowing for the project to be finished, Reuters reports. In a statement late Wednesday, project developer Energy Transfer Partners LP said it planned to “proceed expeditiously.”Among the speakers at the Washington rally was Linda Black Elk, a resident of the Standing Rock Sioux reservation. She said she is appalled by the recent reversal and will not stand idly by while indigenous people continue to be traumatized. Rev. Lennox Yearwood, an activist and president of the Hip Hop Caucus, spoke of the audacity of Trump and his administration in putting pipelines and profits before people.“This is not about Republican or Democrat,” he said. “This is about humanity.” Kim Winter, of Virginia, attended the event with her 4-year-old daughter. She called the Army’s recent announcement “completely offensive” and a “slap in the face” to the people who have voiced their concerns.Asked how she expects the standoff to end, Winter said she fights daily with a sense of cynicism.“But I pray that there will be enough resistance to things like this, especially the pipelines, that people will be able to stand up and make some progress,” she said. “I think it will be a miracle if they don’t build it, but I’m hoping the people will speak.” The 1,172-mile pipeline is being built to carry oil from the Bakken formation in North Dakota to an existing oil terminal in Illinois. Most of it is completed, except for a short section near the Standing Rock Sioux reservation. The tribe and demonstrators have raised concerns about the threat the pipeline poses to the Sioux’s water source and sacred Native American sites.Protests Wednesday were scattered around the country. A small group of demonstrators in Chicago had chained themselves together inside a Citibank office. Protesters targeted the bank because they say it’s “a major funder” of the pipeline. Dakota Access opponents rallied in Seattle, where the City Council on Tuesday voted to cut ties with Wells Fargo over the bank’s financial ties to the pipeline. In the wake of Tuesday’s news that the Army would grant a final easement, project opponents promised to fight back ― both in court and in the streets. “The granting of an easement, without any environmental review or tribal consultation, is not the end of this fight — it is the new beginning,” Tom Goldtooth, executive director of the Indigenous Environmental Network, said in a statement. “Expect mass resistance far beyond what Trump has seen so far.” Michael McLaughlin contributed reporting. "
