,category,headline,authors,link,short descr,date,image_caption(s),image_link(s),article
0,WORLD NEWS,Pope Francis Celebrated His 81st Birthday With A Big Pizza Pie,Carol Kuruvilla,https://www.huffingtonpost.com/entry/pope-francis-birthday-pizza_us_5a37cd83e4b0ff955ad4c164,"Happy Birthday, Pope Francis!",2017-12-18,"Pope Francis blows on a candle to celebrate his birthday during a special meeting at Paul VI hall at the Vatican on Dec. 17, 2017.",https://img.huffingtonpost.com/asset/5a37e674150000490049c451.jpeg?cache=uno6qptz0C&ops=scalefit_720_noupscale,"Pope Francis celebrated his 81st birthday in Vatican City on Sunday with an extra-long pizza pie. Surrounded by little helpers from a nearby Catholic children’s clinic, Francis counted to three before blowing out a single white candle on his birthday pie.Francis jokingly encouraged the children, who are receiving medical care from the Vatican’s Pediatric Dispensary of Santa Marta, to eat his birthday present.“Eat the four meters [13 feet] of pizza: eat well, it will do you good, it will make you grow!” he said. He was later presented with a more traditional birthday cake in the Vatican’s colors of white and yellow.Francis was born to Italian immigrants in Buenos Aires, Argentina, on Dec. 17, 1936. This was his fifth birthday as the head of the Catholic church.During his pizza party, Francis advised the children to speak often with God and to care for their grandparents. “The joy of children is a treasure,” he said.Later on in the day, thousands of children and pilgrims gathered in St. Peter’s Square during the pope’s weekly Angelus prayer and sang him “Happy Birthday” in Italian. Many children brought tiny figurines of the baby Jesus for the pope to bless. The statues will be placed in home nativity scenes, as part of a long-standing Italian custom, Reuters reports. During his address, the pontiff highlighted the plight of six Catholic nuns who were kidnapped from their convent in Nigeria last month. He prayed for them and other victims of kidnapping to be home in time for Christmas. In previous years, Francis has celebrated his birthday by having breakfast with homeless people and with young Catholics. Pilgrims have also used Francis’ birthday to show their appreciation for the world’s first Latin American pope. In 2014, thousands participated in a mass tango in St. Peter’s Square to celebrate the pope."
1,WORLD NEWS,Pope Francis Celebrated His 81st Birthday With A Big Pizza Pie,Carol Kuruvilla,https://www.huffingtonpost.com/entry/pope-francis-birthday-pizza_us_5a37cd83e4b0ff955ad4c164,"Happy Birthday, Pope Francis!",2017-12-18,"Following a custom started by the late Pope John Paul II, Pope Francis blessed Nativity figurines brought by pilgrims on Dec.17, 2017 at the Vatican.",https://img.huffingtonpost.com/asset/5a37e86f1600002100c5094f.jpeg?ops=scalefit_720_noupscale,"Pope Francis celebrated his 81st birthday in Vatican City on Sunday with an extra-long pizza pie. Surrounded by little helpers from a nearby Catholic children’s clinic, Francis counted to three before blowing out a single white candle on his birthday pie.Francis jokingly encouraged the children, who are receiving medical care from the Vatican’s Pediatric Dispensary of Santa Marta, to eat his birthday present.“Eat the four meters [13 feet] of pizza: eat well, it will do you good, it will make you grow!” he said. He was later presented with a more traditional birthday cake in the Vatican’s colors of white and yellow.Francis was born to Italian immigrants in Buenos Aires, Argentina, on Dec. 17, 1936. This was his fifth birthday as the head of the Catholic church.During his pizza party, Francis advised the children to speak often with God and to care for their grandparents. “The joy of children is a treasure,” he said.Later on in the day, thousands of children and pilgrims gathered in St. Peter’s Square during the pope’s weekly Angelus prayer and sang him “Happy Birthday” in Italian. Many children brought tiny figurines of the baby Jesus for the pope to bless. The statues will be placed in home nativity scenes, as part of a long-standing Italian custom, Reuters reports. During his address, the pontiff highlighted the plight of six Catholic nuns who were kidnapped from their convent in Nigeria last month. He prayed for them and other victims of kidnapping to be home in time for Christmas. In previous years, Francis has celebrated his birthday by having breakfast with homeless people and with young Catholics. Pilgrims have also used Francis’ birthday to show their appreciation for the world’s first Latin American pope. In 2014, thousands participated in a mass tango in St. Peter’s Square to celebrate the pope."
2,WORLD NEWS,How Defamation Laws In Australia Could Stop An All-Out ‘Weinstein Moment’,"Josh Butler, HuffPost",https://www.huffingtonpost.com/entry/australia-weinstein-defamation-laws_us_5a37fe97e4b0ff955ad56302,"So far, few high-profile figures have been caught in the #MeToo maelstrom Down Under.",2017-12-18,Women take part in a #MeToo protest march in Los Angeles.,https://img.huffingtonpost.com/asset/5a37ff58160000783ecf1dbb.jpeg?cache=Xd3NUiHm0n&ops=scalefit_720_noupscale,"SYDNEY ― Strict anti-defamation laws that have a “chilling effect” on journalism may prevent Australia from experiencing its own “Weinstein moment” exposing a multitude of high-profile sex offenders, Australian legal experts say.From Harvey Weinstein to Kevin Spacey, Mario Batali to Louis C.K. to Al Franken, a string of American celebrities and politicians have faced public allegations of sexual violence, harassment and misconduct in recent months. But in Australia, far fewer high-profile figures have been caught in a similar maelstrom. So far, celebrity TV gardener Don Burke has been the only famous personality to be targeted, with a long list of women, including former employees of his high-rated primetime program, accusing him of lewd comments and inappropriate behavior.Legal experts say that Australia’s defamation laws, which are far stricter than those in the United States, and Australia’s lack of a constitutionally guaranteed right to free speech mean that a Weinstein-level moment of reckoning is less likely to occur.Journalists in Australia are forced to be far more cautious to avoid being sued and may be reluctant to report similar stories in their own backyard, said professor David Rolph of the University of Sydney Law School.“It is fairly notorious that defamation law in Australia has a chilling effect on investigative journalism and reporting more generally. It’s something that inhibits reporting,” he told HuffPost, adding, “The risks of defaming someone are higher.”The U.S. Constitution’s First Amendment provides a level of protection for the media that Australians don’t have, Rolph said. In particular, he pointed to the “public figure” doctrine in the U.S., which requires plaintiffs who are prominent individuals to prove that a report was both false and published with “actual malice.” By contrast, he said, Australia’s system is “pro-plaintiff.”“The U.S. has the defamation laws most protective of free speech in the common law world, which opens up the scope of reporting and journalism,” Rolph explained. “In Australia, the plaintiff doesn’t have to prove [the allegation] is false; the defendant has to prove it is true.”Media reports said that Burke, the celebrity TV gardener, retained a high-profile defamation lawyer before the first press stories on his alleged behavior even surfaced in November.Actor Geoffrey Rush began legal proceedings against Sydney’s Daily Telegraph newspaper after recent stories alleged that he had engaged in inappropriate behavior during a recent theater production. The legal claim filed by Rush’s lawyers not only objects to the reporting of the allegations, which the “Pirates of the Caribbean” actor denied, but also the fact that the articles linked Rush to the likes of Weinstein.Australia’s defamation law applies not only to the claims directly outlined in media reports, but also to inferences that a reasonable person could draw from that reporting, explained professor Barbara McDonald, who also works at the University of Sydney Law School.“It’s one thing to say someone sexually assaulted someone else, another to imply they are a serial assaulter,” she said. “It’s a matter of what implication the reasonable person would draw, so you have to defend that as well as the literal one.”The Australian legal system also lacks a “broad public interest defense,” McDonald said, and it’s overall “very easy” for defamation to be claimed in court.“The burden is on the defendant to prove the truth. It’s almost a presumption that a defamatory allegation is false and goes to the defendant to prove it is true,” she said.Phil Johnston, a defamation lawyer with leading firm Slater and Gordon, called this focus on not only the contents of any reporting but the implications that could be drawn a “quirk” of Australia’s legal system.He cited the case of actress Rebel Wilson, who successfully sued an Australian magazine publisher for running a series of articles that claimed she was a serial liar. In September she was awarded AU$4.56 million (about US$3.5 million), the highest defamation payout in Australian history. This award included AU$3.91 million (about US$3 million) in special damages for “financial loss,” after her lawyers argued that her career had suffered and she had missed out on film roles due to the articles.“Newspapers and media in general are very switched on to this,” Johnston said. “The Rebel Wilson case is a good example of the judiciary coming down hard on them, and that has set the tone for the next few years in this sphere.”"
3,STYLE,"7 Things For People Who Are Always, Always Cold","Popular Science, ContributorPopular Science brings its readers amazing innovations and dis...",https://www.huffingtonpost.com/entry/18-things-for-people-who-are-always-always-cold_us_5a37fd68e4b0e1b4472ae8a8,"Oh and one thing for pets, too.",2017-12-18,"<p>Keep your coffee the temperature you want it to be.</p><p><a href=""http://amzn.to/2A6esxt"" target=""_blank"" role=""link"" rel=""nofollow"" class="" js-entry-link cet-external-link"" data-vars-item-name=""Buy Now!"" data-vars-item-type=""text"" data-vars-unit-name=""5a37fd68e4b0e1b4472ae8a8"" data-vars-unit-type=""buzz_body"" data-vars-target-content-id=""http://amzn.to/2A6esxt"" data-vars-target-content-type=""url"" data-vars-type=""web_external_link"" data-vars-subunit-name=""article_body"" data-vars-subunit-type=""component"" data-vars-position-in-subunit=""0"">Buy Now!</a></p>",https://img.huffingtonpost.com/asset/5a37fde61600002600c509da.jpg?ops=scalefit_720_noupscale,"By Billy CaddenDreams of spring are not enough to keep you warm in February. I can see my breath on my walk to work, and there is still snow on the ground. If you're looking to stay cozy through a long, rainy thaw (or even a chilly night in summer or fall), I've got you covered. Note: this story was originally published in February 2017. It's been updated with the latest and greatest products.1. Ember MugsEmber’s ceramic mug — and its travel mug — is my favorite product of 2017. It’s ability to keep your beverages hot for extended periods makes it especially great for people who need help staying warm over these next cold winter months.2. Sprigs EarwigsIf winter turns your ears into icicles, meet Sprigs Earwigs. They are like hats for your ears and come in small, medium, and large. Unlike traditional muffs, these fleece-lined warmers fit around your ears. There's no band, so you can put them in your pocket. Plus, they won't give you a headache. $17.3. KOVOT Ceramic Soup And Sandwich Tray SetThis soup and sandwich tray will give you a place to rest your hot fluids. It looks pretty chic, too. $20.4. “Stranger Things” holiday sweaterCozying up to watch “Stranger Things” has made me feel all sorts of warm on the inside. This acrylic knit holiday sweater will make you the life of your office holiday party — or it will at least garner a loud “She’s our friend and she’s crazy!” $42.5. Thor Mjolnor HatBe as hot as the God of Thunder with this polyester trapper hat. It has the symbol of Mjolnir (Thor’s hammer) on the front and wings on the side. $25.6. Sheepskin InsolesThese natural sheepskin insoles make any shoes warmer. Built with shock-absorbing foam on the bottom and low level arch support, you will be standing up straight and walking on a pillowy path all winter long. Amazon; $38.7. Agloves Touchscreen GlovesDon’t run from the cold. Take it by the hand. Agloves touchscreen gloves are made with a soft, acrylic fiber that keep your hands warm and keep you connected to your phone. It doesn’t matter if you text with your pinky or your thumb, these gloves have silver-coated, nylon conductive fiber knitted into all 10 fingers. The silver also acts as a thermoregulator and traps the heat inside of the glove. Amazon; $12.Or, if you're crafty, you can turn any pair of gloves into a touchscreen-enabled pair. Full instructions, this way.For the full list, visit Popular Science."
4,STYLE,"7 Things For People Who Are Always, Always Cold","Popular Science, ContributorPopular Science brings its readers amazing innovations and dis...",https://www.huffingtonpost.com/entry/18-things-for-people-who-are-always-always-cold_us_5a37fd68e4b0e1b4472ae8a8,"Oh and one thing for pets, too.",2017-12-18,"<p>Do your ears freeze?</p><p><a href=""http://amzn.to/2j3fWVYhttp://amzn.to/2A6esxt"" target=""_blank"" role=""link"" rel=""nofollow"" class="" js-entry-link cet-external-link"" data-vars-item-name=""Buy Now!"" data-vars-item-type=""text"" data-vars-unit-name=""5a37fd68e4b0e1b4472ae8a8"" data-vars-unit-type=""buzz_body"" data-vars-target-content-id=""http://amzn.to/2j3fWVYhttp://amzn.to/2A6esxt"" data-vars-target-content-type=""url"" data-vars-type=""web_external_link"" data-vars-subunit-name=""article_body"" data-vars-subunit-type=""component"" data-vars-position-in-subunit=""3"">Buy Now!</a></p>",https://img.huffingtonpost.com/asset/5a37fe181500002b0049c4d2.jpg?ops=scalefit_720_noupscale,"By Billy CaddenDreams of spring are not enough to keep you warm in February. I can see my breath on my walk to work, and there is still snow on the ground. If you're looking to stay cozy through a long, rainy thaw (or even a chilly night in summer or fall), I've got you covered. Note: this story was originally published in February 2017. It's been updated with the latest and greatest products.1. Ember MugsEmber’s ceramic mug — and its travel mug — is my favorite product of 2017. It’s ability to keep your beverages hot for extended periods makes it especially great for people who need help staying warm over these next cold winter months.2. Sprigs EarwigsIf winter turns your ears into icicles, meet Sprigs Earwigs. They are like hats for your ears and come in small, medium, and large. Unlike traditional muffs, these fleece-lined warmers fit around your ears. There's no band, so you can put them in your pocket. Plus, they won't give you a headache. $17.3. KOVOT Ceramic Soup And Sandwich Tray SetThis soup and sandwich tray will give you a place to rest your hot fluids. It looks pretty chic, too. $20.4. “Stranger Things” holiday sweaterCozying up to watch “Stranger Things” has made me feel all sorts of warm on the inside. This acrylic knit holiday sweater will make you the life of your office holiday party — or it will at least garner a loud “She’s our friend and she’s crazy!” $42.5. Thor Mjolnor HatBe as hot as the God of Thunder with this polyester trapper hat. It has the symbol of Mjolnir (Thor’s hammer) on the front and wings on the side. $25.6. Sheepskin InsolesThese natural sheepskin insoles make any shoes warmer. Built with shock-absorbing foam on the bottom and low level arch support, you will be standing up straight and walking on a pillowy path all winter long. Amazon; $38.7. Agloves Touchscreen GlovesDon’t run from the cold. Take it by the hand. Agloves touchscreen gloves are made with a soft, acrylic fiber that keep your hands warm and keep you connected to your phone. It doesn’t matter if you text with your pinky or your thumb, these gloves have silver-coated, nylon conductive fiber knitted into all 10 fingers. The silver also acts as a thermoregulator and traps the heat inside of the glove. Amazon; $12.Or, if you're crafty, you can turn any pair of gloves into a touchscreen-enabled pair. Full instructions, this way.For the full list, visit Popular Science."
5,WORLD NEWS,Russia-Backed RT Launches French-Language Channel Despite Criticism,Nina Golgowski,https://www.huffingtonpost.com/entry/rt-launches-french-language-channel_us_5a381022e4b0fc99878dd4dc,"The state-funded network has been criticized as an organ of ""influence and propaganda"" by France's president.",2017-12-18,"French President Emmanuel Macron, left, seen with Russian President Vladimir Putin in May, has criticized RT as a Russian propaganda outlet.",https://img.huffingtonpost.com/asset/5a3824c2150000490049c5ae.jpeg?ops=scalefit_720_noupscale,"Kremlin-funded television network RT has launched a French-language news channel following criticism and concerns from both France and the United States of it being a mouthpiece for Russian propaganda.RT, formerly known as Russia Today, announced the launch of RT France on Monday with a vow that it will “shed light” on issues the network thinks have been overlooked by French news networks.President Emmanuel Macron in May slammed RT and fellow Moscow-based media organization Sputnik as “organs of influence and propaganda.” That criticism followed allegations by Macron that RT had meddled in his country’s presidential election and had provided biased reporting in favor of his political opponent, who was supported by Russian President Vladimir Putin.Macron admitted he denied certain Russian news reporters access to his campaign headquarters because of what he considered their lack of credibility.“I have always had an exemplary relationship with foreign journalists, but they have to be journalists,” Macron said.RT France’s chief executive, Xenia Fedorova, denied spreading misinformation when questioned by Reuters on Monday. She noted that just hours ahead of the channel’s first broadcast, RT France had received resistance from the French government, which did not grant credentials to cover news conferences inside the French presidential Elysee palace.“There was just one example of when we actually managed to visit. That was actually during the Trump visit to Paris,” she said, referring to U.S. President Donald Trump’s visit to France in July.RT, according to its website, aims to provide “international audiences with a Russian viewpoint on major global events.”The head of France’s CSA broadcasting authority, Olivier Schrameck, said that it will be closely monitoring RT and will intervene if there are any “anomalies,” Agence France-Presse reported.The U.S. intelligence community has similarly accused RT of presidential election meddling by intentionally slanting reports in favor of then-candidate Trump.In October, Twitter formally banned both RT and Sputnik from advertising on its platform because of the U.S. government’s findings.“We did not come to this decision lightly, and are taking this step now as part of our ongoing commitment to help protect the integrity of the user experience on Twitter,” Twitter announced in an online blog.“Early this year, the U.S. intelligence community named RT and Sputnik as implementing state-sponsored Russian efforts to interfere with and disrupt the 2016 Presidential election, which is not something we want on Twitter,” it continued.RT France, which will be based outside of Paris, will air in Belgium, Canada and the Mediterranean. Its content can also be viewed online. RT’s other languages include English, Arabic and Spanish."
6,WORLD NEWS,Russia-Backed RT Launches French-Language Channel Despite Criticism,Nina Golgowski,https://www.huffingtonpost.com/entry/rt-launches-french-language-channel_us_5a381022e4b0fc99878dd4dc,"The state-funded network has been criticized as an organ of ""influence and propaganda"" by France's president.",2017-12-18,RT has been accused of meddling in presidential campaigns in both France and the United States.,https://img.huffingtonpost.com/asset/5a382529150000144449c5b1.jpeg?cache=s6AZgVV6JJ&ops=scalefit_720_noupscale,"Kremlin-funded television network RT has launched a French-language news channel following criticism and concerns from both France and the United States of it being a mouthpiece for Russian propaganda.RT, formerly known as Russia Today, announced the launch of RT France on Monday with a vow that it will “shed light” on issues the network thinks have been overlooked by French news networks.President Emmanuel Macron in May slammed RT and fellow Moscow-based media organization Sputnik as “organs of influence and propaganda.” That criticism followed allegations by Macron that RT had meddled in his country’s presidential election and had provided biased reporting in favor of his political opponent, who was supported by Russian President Vladimir Putin.Macron admitted he denied certain Russian news reporters access to his campaign headquarters because of what he considered their lack of credibility.“I have always had an exemplary relationship with foreign journalists, but they have to be journalists,” Macron said.RT France’s chief executive, Xenia Fedorova, denied spreading misinformation when questioned by Reuters on Monday. She noted that just hours ahead of the channel’s first broadcast, RT France had received resistance from the French government, which did not grant credentials to cover news conferences inside the French presidential Elysee palace.“There was just one example of when we actually managed to visit. That was actually during the Trump visit to Paris,” she said, referring to U.S. President Donald Trump’s visit to France in July.RT, according to its website, aims to provide “international audiences with a Russian viewpoint on major global events.”The head of France’s CSA broadcasting authority, Olivier Schrameck, said that it will be closely monitoring RT and will intervene if there are any “anomalies,” Agence France-Presse reported.The U.S. intelligence community has similarly accused RT of presidential election meddling by intentionally slanting reports in favor of then-candidate Trump.In October, Twitter formally banned both RT and Sputnik from advertising on its platform because of the U.S. government’s findings.“We did not come to this decision lightly, and are taking this step now as part of our ongoing commitment to help protect the integrity of the user experience on Twitter,” Twitter announced in an online blog.“Early this year, the U.S. intelligence community named RT and Sputnik as implementing state-sponsored Russian efforts to interfere with and disrupt the 2016 Presidential election, which is not something we want on Twitter,” it continued.RT France, which will be based outside of Paris, will air in Belgium, Canada and the Mediterranean. Its content can also be viewed online. RT’s other languages include English, Arabic and Spanish."
7,POLITICS,Alabama Deserves To Have Its Voice Heard On The Tax Bill,"Rep. Terri Sewell, ContributorRep. Terri A. Sewell (D-AL) is serving her fourth term represe...",https://www.huffingtonpost.com/entry/alabama-deserves-to-have-its-voice-heard-on-the-tax_us_5a37f252e4b02bd1c8c608c9,"For many of us in Alabama, Senator-elect Doug Jones’ victory last Tuesday meant much more than a political victory. As I",2017-12-18,<p>Doug Jones’ election means that Alabama will again have two duly-elected lawmakers in the Senate</p>,https://img.huffingtonpost.com/asset/5a37f289160000fc11cf1d71.png?ops=scalefit_720_noupscale,"For many of us in Alabama, Senator-elect Doug Jones’ victory last Tuesday meant much more than a political victory. As I said on the campaign trail, help is on the way – help defending health care, help advocating for real tax reform, and help fighting for our state’s working families. But as House Speaker Paul Ryan and Senate Majority Leader Mitch McConnell rush to pass a hastily-written tax bill, that help may arrive too late for the most important vote this Congress will take.It was nearly a year ago when now-Attorney General Jeff Sessions vacated one of Alabama’s two senate seats, making way for this year’s special election. In his place, Sen. Luther Strange was appointed to the Senate by Alabama Governor Robert Bentley, who has since resigned.This year, our unelected senator has taken 258 votes, including consequential changes to the tax code, sweeping changes to the healthcare system, and lifetime appointments of federal judges. The decisions the Senate has made this year will impact Alabama families for generations to come, but the voters of Alabama did not have a duly-elected voice in the Senate when those decisions were made.Also at stake are the issues the Senate has failed to take up for a vote in the first place. This year, Congress let funding expire for the Children’s Health Insurance Program (CHIP) and for Perkins federal student loans. The lives of “dreamers” - children of undocumented immigrants who are working to make the United States stronger – also hang in the balance.While there are no do-overs for votes that Senator-elect Doug Jones was not present for, the Senate can show that it still shares basic democratic values by holding off consideration of the GOP tax bill until our duly elected Senator is seated.Senate Majority Leader Mitch McConnell should understand the need to wait for Jones’ swearing in. After all, he made the same argument when former Sen. Scott Brown won a special election for one of Massachusetts’s Senate seats. As the Senate considered passage of the Affordable Care Act in 2010, McConnell urged the Senate to delay the legislation until Brown could be seated for a vote.There was even bipartisan agreement that, after Brown won his election in Massachusetts, he should be a part of any further healthcare votes going through the Senate. “The Senate certainly shouldn’t try to jam anything through until Scott Brown is seated,” President Barack Obama told a reporter the day after Brown won his special election. “The people in Massachusetts spoke. He’s got to be part of that process.”In 2016, after Merrick Garland’s nomination to the Supreme Court, the Senate Majority Leader delayed any vote on the Supreme Court’s vacancy until after the 2016 elections. “The American people are perfectly capable of having their say on this issue,” said McConnell, “so let’s give them a voice.”Alabama voters are very capable of having a say in our national decisions as well, and last Tuesday they showed that they wanted their voices to be heard by turning out in record numbers for our state’s special election.Suspending consideration of the GOP tax bill until Senator-elect Doug Jones is seated also gives our lawmakers and the public a chance to read the tax bill before it gets voted on. During the last Senate vote on the tax bill, the text of the bill wasn’t revealed until the night of, with last-minute changes written into the bill’s margins.If this Congress is serious about real reform, the tax bill should be considered in a deliberative and democratic process where the public’s voice is heard. The Senate can begin that process now, by seating Jones before moving the bill forward in the Senate.For working families in Alabama, help and a voice in the U.S. Senate, is on the way. Out of respect for my constituents and the democratic process, I urge the Senate to delay action on the tax bill until our state’s newest Senator has a seat at the table."
8,WORLD NEWS,Same-Sex Weddings Begin In Australia,Eoin Blackwell,https://www.huffingtonpost.com/entry/same-sex-weddings-australia_us_5a378bd7e4b040881bec0362,Congrats to all!,2017-12-18,Lauren Price and Amy Laker were among the first LGBT couples to be able to legally marry in Australia.,https://img.huffingtonpost.com/asset/5a378e391600002100c50807.jpeg?ops=scalefit_720_noupscale,"SYDNEY ― Australians have started celebrating same-sex weddings even earlier than expected.Couples in Australia are supposed to notify the government at least a month before they get married, which meant the first same-sex weddings would take place on Jan. 9 ― one month after Australia became the 25th country to legalize same-sex marriage. But some couples were able to forgo the waiting period due to extenuating circumstances ― if family had already traveled from far away, for example, or financial hardship.Sydney couple Lauren Price and Amy Laker tied the knot on Saturday, becoming the first gay couple to marry in the southeastern state of New South Wales.“This day was already planned anyway [as a commitment ceremony], but it wasn’t legal, so it was great that it was passed through early,” Laker told 9NEWS. The couple got an exemption from the 30-day requirement for financial reasons.The Australian government in 2004 passed an amendment defining marriage as a union between a man and a woman. That changed this month, when lawmakers overwhelmingly voted to legalize same-sex marriage. “Marriage, according to the law in Australia, is a union of two people, to the exclusion of all others, voluntarily entered into for life,” marriage celebrant Janice Bradley reportedly said during Laker and Price’s ceremony.In Melbourne, Amy and Elise McDonald on Saturday had a surprise wedding in front of about 60 unsuspecting guests in the city’s Carlton Gardens. They originally planned for a commitment ceremony, but realized at the last minute they were eligible for an exemption on financial grounds, the couple told the Herald Sun. Elise’s family had flown from Asia and the United Arab Emirates for the ceremony. “We were always going to have a ceremony but to have it legalized is very special,” Elise McDonald said. Another Melbourne couple, Stephanie Dyball and Megan Stapleton, booked their wedding — set for Thursday — months ago because they were sick of waiting for Australia’s law to change.“We got engaged in 2012 — so quite a while ago,” Stapleton said. “We waited and waited and we got a bit tired of waiting and thought, ‘We’re not going to wait around any more for them to change the law, let’s just have a wedding.’”Other ceremonies this week are more bittersweet. Lyn Hawkins, who is in the late stages of ovarian cancer, on Sunday wed her partner of nearly 40 years, Anne Sedgwick.“Anne has been very supportive through all this and marrying her, it’s Anne’s way of saying, ‘Let’s finally do this,’” Hawkins said. Cas Willow, 53, and Heather Richards, 56, on Monday wed at at Peter MacCallum Cancer Centre in Melbourne, where Willow is receiving treatment for breast cancer that has spread to her brain.“Just because time is not on our side, it’s just a dream come true,” Willow told SBS."
9,ENTERTAINMENT,Major Networks Are Becoming More Inclusive Of Asian-Americans: Report,Kimberly Yam,https://www.huffingtonpost.com/entry/aapi-report-card-tv-networks_us_5a31778de4b01bdd765980ee,"Fox, however, had the fewest Asian-American regulars in its shows in almost a decade.",2017-12-18,"Constance Wu (Jessica) and Randall Park (Louis) in ABC's sitcom ""Fresh Off the Boat.""",https://img.huffingtonpost.com/asset/5a37f976150000144449c4bb.jpeg?cache=oevP1RVU6T&ops=scalefit_720_noupscale,"Major television networks have more work to do to ensure that Asian-Americans become a regular part of the mainstream media landscape, new analysis suggests.But things are looking up. The Asian Pacific American Media Coalition (APAMC) released a report card last week evaluating four major television networks on their progress in the minority group’s representation. Most networks exhibited improvements, with ABC scoring the highest. But Fox was given an “incomplete” for failing to provide data for the report. What’s more, Fox had the fewest Asian-American regulars in its shows since almost a decade ago, according to the coalition’s numbers. However, with clear gains made in diversity compared with seasons past, Daniel Mayeda, chair of the APAMC, said in an email that he’s optimistic about the future of TV.“Television has made good progress,” Mayeda told HuffPost of the results of the report, which also evaluated CBS and NBC. “The fact that there are now a solid base of Asian American writers and producers is a good sign for continued future inclusion of [Asian-American and Pacific Islander] talent and stories.”The coalition evaluated networks in several categories, including the numbers of Asian-American and Pacific Islander actors, the numbers of writers and producers, and the organizations’ commitment to diversity. Each network was then given an overall grade. While ABC was awarded an overall B score, the report noted that it received a respectable A- in the category of actors. With its 21 Asian-American and Pacific Islander (AAPI) series regulars along with 23 recurring characters, ABC set new records in casting, according to APAMC. Three of its shows featured Asian leads, including “Quantico,” “Fresh Off the Boat” and “Dr. Ken,” which was canceled this year. The report shows that CBS received an overall B- score and NBC a C+. Though the two networks got lower marks when it came to the numbers of AAPI actors along with writers and producers, the APAMC noted that progress could be on the horizon. Both networks have programs with more inclusive casts and executives in development. Among other shows, NBC is working on a series with a Sikh-American lead. And CBS is developing a comedy about an Asian-American rookie professional basketball player. As for Fox, Mayeda explained that the network initially did not fully comply with an agreement meant to spur progress in diversity. The major networks had all signed a Memorandum of Understanding (MOU) with the Multi-Ethnic Media Coalition (MEMC), which includes several civil rights and minority nonprofits, and in part stipulates that networks provide data for the report. “Fox has a new team installed to advance diversity and inclusion. I am not sure they understood the importance of the MOUs or the role advocacy groups such as ours play in the process to hold the networks accountable and to work in partnership with them to meet our mutual goals,” Mayeda said. But it seems that the network has had a change of heart. “I think we now have their attention,” the chair said. “They have now begun providing us data, and we will be working with them to ensure that there is a good baseline of data against which to measure progress.” According to the coalition’s own research, Fox had only six AAPI regulars in the 2016-2017 television season. And most of the network’s series that contained AAPI regulars, including “New Girl” and “Sleepy Hollow,” were canceled. Yet it remains to be seen whether shows featuring more actors from the minority group will take their place.With none of the four networks given perfect overall scores, the report card will hopefully help show that the progress that’s been made doesn’t mean the industry is fully inclusive, Mayeda said. “It is not enough to be the sidekick character who makes the white star more interesting, or the Asian American boss who acts stern and mutters a few lines every few episodes,” Mayeda told HuffPost. “In particular, we want to be able to tell our own stories [and] ideally be the stars of the shows or, at least, have prominent lead roles so that we have storylines that revolve around our lives.”Past research indicates clear areas in need of improvement. A study on Asian-Americans’ representation in television reveals that characters of Asian descent are still often tokenized on the small screen. There’s still a huge chunk of shows that don’t have an Asian presence at all, and many shows that boasted many AAPI series regulars have been canceled. But with proof that headway is possible, it’s up to Hollywood to continue stepping up to the plate. “In an ideal world, there are enough different kinds of representations of AAPI characters and stories that viewers will come to know Asian Americans and Pacific Islanders as real Americans, with lives that are relatable,” Mayeda said. "
