,category,headline,authors,link,short descr,date,image_caption(s),image_link(s),article
0,SPORTS,U.S. Sprinter Wins Gold Running In Teammate's Oversized Shoes,Kim Bellware,https://www.huffingtonpost.com/entry/english-gardner-missing-shoe_us_57ba10d9e4b0b51733a426f8,Teamwork makes dreams work.,2016-08-21,"USA's Allyson Felix attempts to hand the baton to USA's English Gardner in the Women's 4 x 100m Relay Round 1 during the athletics event at the Rio 2016 Olympic Games at the Olympic Stadium in Rio de Janeiro on August 18, 2016.",https://img.huffingtonpost.com/asset/57b7492c180000ad02bcbdd3.jpeg?ops=scalefit_720_noupscale,"If the shoe fits, wear it. And if it doesn’t, U.S. track star English Gardner proved you can still win Olympic gold.The 24-year-old sprinter told USA Track & Field that after Thursday night’s time trial for the relay, which advanced them into the final, she returned to the apartment she shared with her parents in Rio and never touched her spike bag. During warm-ups Friday night, she left her bag in a tent. About 10 minutes before the race was to start, she prepared to practice hand-offs with Allyson Felix. She went to her bag to get her shoes: “I opened my bag, and it looked like stuff had been moved around. And there was only one spike in it.”“I’m normally not a person to forget my shoes. That’s kind of like, you know, a soldier showing up to a war without his guns,” said Gardner, who ran the third leg of Team USA’s relay. Felix overheard Garnder and was able to save the day by lending her a spare set of her spikes ― which were custom-made for Felix’s narrow feet and roughly a half size larger than Gardner’s typical 7.5 shoe. “It was nothing an extra pair of socks couldn’t fix,” Gardner told USA Track & Field. Taking to the track in her borrowed spikes, Gardner ― along with Felix, Tianna Bartoletta and Tori Bowie ― blazed to a gold medal-winning finish of 41.01 seconds.Felix on Sunday told NBC that she always packs extra spikes. “I’m kind of the momma of the group now,” she said. It wasn’t the first time the veteran’s quick thinking helped Team USA. The Americans were almost shut out of gold medal contention Thursday when Felix and Gardner dropped the baton during the handoff in the qualifying round. Felix told Gardner to pick up the baton and keep running, even as the team finished in a dismal 15th place. But since the team completed the race, they were able to appeal their elimination on the grounds that a Brazilian runner in the next lane had bumped Felix, disrupting the handoff. Following Friday’s gold medal-winning race, Gardner thanked her teammate and tried to return the shoes, but Felix refused them. “You keep those,” Felix told Gardner, according to USA Track & Field. “You earned a gold medal in them.”"
1,WEIRD NEWS,Massive Snakeskin Found Near River Where 10-Foot Snake Was Recently Spotted,Nina Golgowski,https://www.huffingtonpost.com/entry/massive-snake-skin-found_us_57b9c71ae4b03d513688f41c,Locals worry it's the skin of the snake that got away. But one group of herpetologists says it's all a sham.,2016-08-21,"In this photo taken Monday, the skin is seen stretching about 12-feet in length. It's described as at least four-inches in diameter at its widest point.",https://img.huffingtonpost.com/asset/57bb1c9e180000ad02bcc469.jpeg?ops=scalefit_720_noupscale,"An elusive 10-foot-long snake dubbed “Wessie” is giving a Maine community the shakes for the second time in two months. But not everyone is convinced the creature is even real.Police announced that a 12-foot-long snakeskin was discovered near the Riverbank park in Westbrook, Maine, at about 3 p.m. on Saturday. Westbrook police told The Huffington Post Monday that at its widest, the skin is around 4 inches in diameter. Someone found it near a boat launch, authorities said.It is close to the area where, in June, two local officers reported seeing a roughly 10-foot-long snake eat a large mammal and swim away.The creature, which evaded capture, went on to supposedly brag about its life on the lam in a parody Twitter account.But because of a lack of photo evidence of the snake and the intact condition and curious placement of the skin in the police photo, some have suggested that it’s all a hoax.Westbrook Police Captain Sean Lally said that as of Monday morning the skin’s origin remains unknown.“It could’ve been planted but it would have to be (by) someone who owns a snake over 12’ long and that doesn’t account for the two sightings,” he told HuffPost by email. “The only way to definitively prove that there is a snake is to capture it. Otherwise, it’ll remain a myth and the myth is what makes it intriguing to people.”Lally said his department has sent a tissue sample and photos to a herpetologist to see if they can determine the species of snake. He’s not sure how long it will take to find out.Rob Christian, a herpetologist and the president of the Maine Herpetological Society in Millinocket, has reviewed the photo himself, however, and is confident that it was planted by someone.“Snakes don’t shed out in the open like that,” he told HuffPost Sunday. “Getting a full shed like that, even under ideal conditions, is really unusual.”Christian, who said he’s spoken with local police about the discovery, noted that when snakes shed their skin in the wild they rub up against rocks and rough vegetation to help peel away the old skin.“You’re going to find the snakeskin wrapped around branches,” he said. “You wouldn’t see a regular shed out in the open like that, especially a large snake like that.”He was also suspicious of the stretched-out placement of the skin.“Typically when you get a large snake, over four feet long, [the shed skin is] getting rolled up into a ball,” he said. “Most of the time what people will do is they’ll stretch it out and let it dry out.” That’s what he believes happened here.It’s not clear who took the photo ― the police or the person who found the skin ― or if the skin was moved or touched before the picture was taken. Police did not immediately respond to a request for comment.If this turns out to be a con, who would plant a snakeskin along the river? It could be a simple prank. But Christian and the herpetological society point to local animal rights activists who have been petitioning for stricter state rules for owning, breeding and selling animals.The new set of rules, which state wildlife officials approved Wednesday, crack down on illegal ownership in particular. The change caused some reptile collectors ― including researchers ― to fear that their animals would be banned or become harder to obtain, The Kennebec Journal reported.Christian believes “Wessie” popped up with curious timing, just as discussion and argument of these rules was getting heated. He feels the story may have encouraged people to vote a certain way out of fear, since the elusive snake was suspected to be someone’s illegal pet that either escaped or was set free. He added that the kind of snake that produced the skin is likely not venomous or dangerous to humans, however.Christian accused a local animal rights group, led by activist Kristina Snyder, of being behind the alleged plant. Snyder denied the claims to HuffPost. She said she has faced similar accusations from herpetologists since she helped push the legislation, but that her primary interest has always been in tightening laws that protect big cats, not snakes.“I didn’t ever think this would tie me to a snake story,” she said. “I don’t even know snake species so I don’t know what was found or seen.”Asked whether she was behind the snakeskin, she said: “I can give you a very emphatic absolutely not.”Hoax or not, police are asking park and river guests to “remain alert, maintain a safe distance from any wildlife, and report any sightings of the snake to the Westbrook Police Department,” they said in their Facebook post.This story has been updated to include Lally’s interview and a response from Snyder."
2,WEIRD NEWS,Massive Snakeskin Found Near River Where 10-Foot Snake Was Recently Spotted,Nina Golgowski,https://www.huffingtonpost.com/entry/massive-snake-skin-found_us_57b9c71ae4b03d513688f41c,Locals worry it's the skin of the snake that got away. But one group of herpetologists says it's all a sham.,2016-08-21,"When snakes shed their skin, they typically rub up against rough vegetation to help peel it off, leaving it bunched up and not laid out on display.",https://img.huffingtonpost.com/asset/57b9fc38170000ae02c7484b.jpeg?ops=scalefit_720_noupscale,"An elusive 10-foot-long snake dubbed “Wessie” is giving a Maine community the shakes for the second time in two months. But not everyone is convinced the creature is even real.Police announced that a 12-foot-long snakeskin was discovered near the Riverbank park in Westbrook, Maine, at about 3 p.m. on Saturday. Westbrook police told The Huffington Post Monday that at its widest, the skin is around 4 inches in diameter. Someone found it near a boat launch, authorities said.It is close to the area where, in June, two local officers reported seeing a roughly 10-foot-long snake eat a large mammal and swim away.The creature, which evaded capture, went on to supposedly brag about its life on the lam in a parody Twitter account.But because of a lack of photo evidence of the snake and the intact condition and curious placement of the skin in the police photo, some have suggested that it’s all a hoax.Westbrook Police Captain Sean Lally said that as of Monday morning the skin’s origin remains unknown.“It could’ve been planted but it would have to be (by) someone who owns a snake over 12’ long and that doesn’t account for the two sightings,” he told HuffPost by email. “The only way to definitively prove that there is a snake is to capture it. Otherwise, it’ll remain a myth and the myth is what makes it intriguing to people.”Lally said his department has sent a tissue sample and photos to a herpetologist to see if they can determine the species of snake. He’s not sure how long it will take to find out.Rob Christian, a herpetologist and the president of the Maine Herpetological Society in Millinocket, has reviewed the photo himself, however, and is confident that it was planted by someone.“Snakes don’t shed out in the open like that,” he told HuffPost Sunday. “Getting a full shed like that, even under ideal conditions, is really unusual.”Christian, who said he’s spoken with local police about the discovery, noted that when snakes shed their skin in the wild they rub up against rocks and rough vegetation to help peel away the old skin.“You’re going to find the snakeskin wrapped around branches,” he said. “You wouldn’t see a regular shed out in the open like that, especially a large snake like that.”He was also suspicious of the stretched-out placement of the skin.“Typically when you get a large snake, over four feet long, [the shed skin is] getting rolled up into a ball,” he said. “Most of the time what people will do is they’ll stretch it out and let it dry out.” That’s what he believes happened here.It’s not clear who took the photo ― the police or the person who found the skin ― or if the skin was moved or touched before the picture was taken. Police did not immediately respond to a request for comment.If this turns out to be a con, who would plant a snakeskin along the river? It could be a simple prank. But Christian and the herpetological society point to local animal rights activists who have been petitioning for stricter state rules for owning, breeding and selling animals.The new set of rules, which state wildlife officials approved Wednesday, crack down on illegal ownership in particular. The change caused some reptile collectors ― including researchers ― to fear that their animals would be banned or become harder to obtain, The Kennebec Journal reported.Christian believes “Wessie” popped up with curious timing, just as discussion and argument of these rules was getting heated. He feels the story may have encouraged people to vote a certain way out of fear, since the elusive snake was suspected to be someone’s illegal pet that either escaped or was set free. He added that the kind of snake that produced the skin is likely not venomous or dangerous to humans, however.Christian accused a local animal rights group, led by activist Kristina Snyder, of being behind the alleged plant. Snyder denied the claims to HuffPost. She said she has faced similar accusations from herpetologists since she helped push the legislation, but that her primary interest has always been in tightening laws that protect big cats, not snakes.“I didn’t ever think this would tie me to a snake story,” she said. “I don’t even know snake species so I don’t know what was found or seen.”Asked whether she was behind the snakeskin, she said: “I can give you a very emphatic absolutely not.”Hoax or not, police are asking park and river guests to “remain alert, maintain a safe distance from any wildlife, and report any sightings of the snake to the Westbrook Police Department,” they said in their Facebook post.This story has been updated to include Lally’s interview and a response from Snyder."
3,GREEN,California Wildfire Threatens Iconic Hearst Castle,,https://www.huffingtonpost.com/entry/california-wildfire-hearst-castle_us_57b9f929e4b03d51368914d9,"As one California blaze is surrounded, another converges on an iconic castle.",2016-08-21,"Firefighters walk over the remains of a barn destroyed by the so-called Blue Cut Fire in the San Bernardino National Forest in San Bernardino County, California, U.S. August 18, 2016.",https://img.huffingtonpost.com/asset/57b9fb68170000ae02c7484a.jpeg?ops=scalefit_720_noupscale,"By Alex DobuzinskisLOS ANGELES (Reuters) - Firefighters had a Southern California wildfire mostly surrounded on Saturday, allowing thousands of evacuated residents to return to their houses as another fire further north moved perilously close to the historic Hearst Castle, officials said.The Blue Cut fire, named after a narrow gorge where it ignited about 75 miles (120 km) northeast of Los Angeles on Tuesday in an area called the Cajon Pass, has burned more than 37,000 acres (15,000 hectares) and destroyed 105 homes and 213 outbuildings, said fire information officer Mike Lopez.At its height, the blaze forced authorities to order more than 80,000 residents to evacuate their homes.But with the fire 73 percent contained, many residents were allowed to return home, Lopez said.Overnight, firefighters built strong containment lines near Wrightwood, which allowed residents of that ski resort town to repopulate the area on Saturday, he said.Residents of 7,000 other homes in the Cajon Pass area were still potentially in the path of the fire, which is burning in heavy brush, and they remained under evacuation orders, Lopez said.“We feel confident we can keep continuing this aggressive attack,” he said in a telephone interview.Nearly 2,700 firefighters and crew were battling the wildfire, their efforts amplified by more than two dozen water-dropping airplanes and helicopters, according to tracking website InciWeb.gov.Less than 300 miles (483 km) to the northwest, a week-old blaze called the Chimney Fire threatened the historic Hearst Castle, the former mansion of the late newspaper tycoon William Randolph Hearst, in San Simeon.Fire information officer Ron Oatman could not immediately say how close the blaze was to Hearst Castle, but he said the main body of flames was moving away from the landmark.Officials suspended tours of Hearst Castle due to poor air quality, according to a message on Twitter from the California Department of Parks and Recreation.“It hasn’t reached the point that we would call for evacuations” of staff members, Oatman said.The Chimney Fire had burned nearly 20,000 acres (8,094 hectares) and 46 structures and firefighters have built containment lines around 35 percent of it, officials said.The causes of both blazes were under investigation.Nearly 30 major blazes have burned some 530 square miles (1,373 square kms) in eight Western states this week, as prolonged drought and unusually hot weather have intensified wildfire season, the National Interagency Fire Center in Boise, Idaho, said.(Additional reporting by Letitia Stein; Editing by Grant McCool and Dan Grebler)"
4,SPORTS,Simone Biles Was The U.S. Flag-Bearer At The Closing Ceremony And It Was Glorious,Maxwell Strachan,https://www.huffingtonpost.com/entry/simone-biles-flag-bearer_us_57b9eb7be4b03d5136890732,Team USA members selected Biles to be the flag-bearer following her historic performance.,2016-08-21,"Simone Biles of United States walks during the ""Heroes of the Games"" segment during the Closing Ceremony on Day 16 of the Rio 2016 Olympic Games.",https://img.huffingtonpost.com/asset/57ba3efc170000d002d202af.jpeg?ops=scalefit_1280_noupscale,"When Simone Biles arrived in Brazil for the Rio Olympics, she had yet to claim her first Olympic medal. But when she walked into Maracana Stadium for the Closing Ceremony Sunday, the U.S. gymnast had five to her name ― four of them gold ― and the American flag in her hands. Team USA members selected Biles to be their flag-bearer at the closing ceremony after she became the first gymnast in the country’s history to win four gold medals in a single Olympics, and the first in the world to do so since 1984. Not since 1936, when Alfred Jochim walked with the flag during the opening ceremony of the Berlin Olympics, has a gymnast acted as flag-bearer for the U.S. “It’s an incredible honor to be selected as the flag bearer by my Team USA teammates,” Biles told TeamUSA.org. “This experience has been the dream of a lifetime for me and my team and I consider it a privilege to represent my country, the United States Olympic Committee and USA Gymnastics by carrying our flag. I also wish to thank the city of Rio de Janeiro, and the entire country of Brazil, for hosting an incredible Games.”Biles had worried the flag might be too heavy for her, especially compared to the 6-foot-4 swimmer Michael Phelps, who was flag-bearer in the opening ceremony.“Phelps is so much taller and he seemed to carry it so easily, and I’m very short. So I’m a little worried about that part,” the 4-foot-8 Biles said earlier Sunday.Turns out, she was more than fine. CORRECTION: A previous version of this post stated that Simone Biles was at the Opening Ceremony. The women’s gymnastics team did not attend the ceremony. "
5,SPORTS,Simone Biles Was The U.S. Flag-Bearer At The Closing Ceremony And It Was Glorious,Maxwell Strachan,https://www.huffingtonpost.com/entry/simone-biles-flag-bearer_us_57b9eb7be4b03d5136890732,Team USA members selected Biles to be the flag-bearer following her historic performance.,2016-08-21,"Simone Biles parades during the closing ceremony of the Rio 2016 Olympic Games at the Maracana stadium in Rio de Janeiro on August 21, 2016.",https://img.huffingtonpost.com/asset/57ba3efe1700001108c748e4.jpeg?ops=scalefit_1280_noupscale,"When Simone Biles arrived in Brazil for the Rio Olympics, she had yet to claim her first Olympic medal. But when she walked into Maracana Stadium for the Closing Ceremony Sunday, the U.S. gymnast had five to her name ― four of them gold ― and the American flag in her hands. Team USA members selected Biles to be their flag-bearer at the closing ceremony after she became the first gymnast in the country’s history to win four gold medals in a single Olympics, and the first in the world to do so since 1984. Not since 1936, when Alfred Jochim walked with the flag during the opening ceremony of the Berlin Olympics, has a gymnast acted as flag-bearer for the U.S. “It’s an incredible honor to be selected as the flag bearer by my Team USA teammates,” Biles told TeamUSA.org. “This experience has been the dream of a lifetime for me and my team and I consider it a privilege to represent my country, the United States Olympic Committee and USA Gymnastics by carrying our flag. I also wish to thank the city of Rio de Janeiro, and the entire country of Brazil, for hosting an incredible Games.”Biles had worried the flag might be too heavy for her, especially compared to the 6-foot-4 swimmer Michael Phelps, who was flag-bearer in the opening ceremony.“Phelps is so much taller and he seemed to carry it so easily, and I’m very short. So I’m a little worried about that part,” the 4-foot-8 Biles said earlier Sunday.Turns out, she was more than fine. CORRECTION: A previous version of this post stated that Simone Biles was at the Opening Ceremony. The women’s gymnastics team did not attend the ceremony. "
6,ENTERTAINMENT,"Lou Pearlman, Creator Of *NSYNC and The Backstreet Boys, Dead At 62",Julia Brucculieri,https://www.huffingtonpost.com/entry/lou-pearlman-dead-dies_us_57b9baf3e4b03d513688ebec,The music producer died in prison while serving a 25-year sentence for fraud.,2016-08-21,"Lou Pearlman poses with *NSYNC: Chris Kirkpatrick, JC Chasez, Lance Bass, Joey Fatone and Justin Timberlake at N.Y.P.D. pizza in Miami, circa 1996.",https://img.huffingtonpost.com/asset/57b9c38b170000d002d201b3.jpeg?ops=scalefit_720_noupscale,"Lou Pearlman, the music producer who created The Backstreet Boys and *NSYNC, has died at the age of 62, according to the Federal Bureau of Prisons. A cause of death was not listed on the bureau’s website but, according to TMZ, Pearlman died from “an ongoing cardiac problem.” The celebrity news site states the official cause of death is listed as natural causes. TMZ notes the producer died Friday at a hospital in Miami, before he was scheduled to have surgery. He was reportedly transferred to the hospital from prison, where he was serving a 25-year sentence. Pearlman, who earned the nickname “Big Poppa,” was one of the most successful producers of the 1990s, known for creating bands such as The Backstreet Boys, *NSYNC, LFO and O-Town. Pearlman managed the bands under his own record label, Trans Continental Records. In 1998, Pearlman’s business practices came into question when the Backstreet Boys filed a lawsuit against the producer over an unfair contract. People reports that, according to court documents, the band claims to have received just $300,000 while Pearlman somehow earned millions. *NSYNC filed their own lawsuit against Pearlman in 1999, after dealing with similar monetary issues, and in 2002, Aaron Carter also sued the producer. In 2006, it was discovered that Pearlman’s crooked money dealings went beyond his boyband empire. Investigators learned that Pearlman had been part of a massive Ponzi scheme and had swindled investors out of more than $300 million.In 2008, he was convicted of fraud, money laundering and conspiracy. He pleaded guilty to the charges and was sentenced to 25 years in federal prison. The judge told Pearlman he could reduce his sentence if he repaid the people he cheated, but he never paid, People reports. Pearlman was also plagued by allegations of molestation, after accusations were published in a 2007 Vanity Fair article titled “Mad About The Boys.”In 2014, Lance Bass told The Hollywood Reporter that he would “hear things” about Pearlman.“He would always have young boy limo drivers for Trans Continental Records; those limo drivers would always be put into different boy bands,” he said. “I’d hear rumors that he would molest the boys before they would even get into the groups. I don’t know how much of that is true, but to me, where there’s smoke, there’s fire.”Upon hearing the news of Pearlman’s death on the weekend, *NSYNC members Bass, Justin Timberlake and Chris Kirkpatrick paid their respects on Twitter. “He might not have been a stand up businessman, but I wouldn’t be doing what I love today wout his influence,” Bass wrote. This post has been updated to include information about Pearlman’s cause of death. "
7,MEDIA,Meet The Press's Chuck Todd Will 'Disqualify' Most Republican Congressional Candidates,"Paul Abrams, ContributorLast person on Earth not on Facebook",https://www.huffingtonpost.com/entry/meet-the-presss-chuck-tod_b_11633036.html,"In the debate between Secretary of State Alison Lundergan Grimes (D-KY) and Mitch McConnell (R-KY), Grimes said her vote for president in 2012 was private and personal, and did not disclose for whom she voted. That was too much for Todd.",2016-08-21,"MEET THE PRESS -- Pictured: Moderator Chuck Todd appears on 'Meet the Press' in Cleveland, OH, Sunday July 17, 2016. -- (Photo by: Duane Prokop/NBC/NBCU Photo Bank via Getty Images)",https://img.huffingtonpost.com/asset/5bb5836d240000310097ea56.jpeg?ops=scalefit_720_noupscale,"Republican House and Senate candidates believe they have a strategy to avoid the taint of Donald Trump. It is quite simple: refuse to answer for whom they are going to pull the lever for president. That way, they believe, they will not alienate the Trumpistas, while also not attaching themselves to him.But, Meet the Press's Chuck Todd is not going to let them get away with it. He set his baseline standard in 2014 during the race for the Senate in Kentucky. In the debate between Secretary of State Alison Lundergan Grimes (D-KY) and Mitch McConnell (R-KY), Grimes said her vote for president in 2012 was private and personal, and did not disclose for whom she voted.That was too much for Todd. It was fine, for example, for McConnell to have lied flat-out to more than a half-million Kentuckians about the fate of their healthcare if McConnell were elected, and did the bidding of his paymasters to take it away. McConnell had just claimed that the state exchange, KyNect, was ""only a website."" That was non-disqualifying.But, it was disqualifying to Todd for Grimes not to disclose for whom she had voted for president.Well, OK. Each of us has standards, this is Todd's. Indeed, when challenged on it, he doubled-down.  It was clearly his moral Rubicon, forcing him to shed his 'honest broker' role and to reveal his judgment.Now, two years later, Todd will have to apply this standard to nearly every Republican running for the House or Senate. Their strategy of refusing to disclose will run into Todd's buzzsaw. Nor will it be sufficient to state they are not voting for Trump. They will have to say for whom they are voting. Otherwise, Chuck Todd will state unequivocally that they are 'disqualified'. And, he will repeat it. He has no choice. It may or may not sway many elections. But, Meet the Press is the longest running Sunday gab show. Some swing voters may take some cues from his insistence that they are disqualified."
8,POLITICS,Jerry Falwell Jr. Seriously Compared Trump To Winston Churchill,Daniel Marans,https://www.huffingtonpost.com/entry/jerry-falwell-donald-trump-winston-churchill_us_57b8a976e4b0b51733a3cffe,The scramble to boost Trump's losing campaign is getting desperate.,2016-08-20,"Jerry Falwell Jr. introduces Donald Trump at a rally in January at Liberty University in Lynchburg, Virginia.",https://img.huffingtonpost.com/asset/57b8ab7d1800002100bcc091.jpeg?cache=2IJEB18DtW&ops=scalefit_720_noupscale,"Campaign leadership shakeup? Check.Sort-of apology? Check.Offensive outreach speech aimed at African-Americans and delivered to a white audience? Check.The struggling presidential campaign of Donald Trump has tried many things in recent days to revive the GOP nominee’s dimming chances against Hillary Clinton.Now, we can add a prominent surrogate’s comparison of Trump to legendary British prime minister Winston Churchill to the growing list of Hail Mary passes by the campaign and its allies.“We need a leader with qualities that resemble those of Winston Churchill, and I believe that leader is Donald Trump,” evangelical Christian leader Jerry Falwell Jr. wrote in an op-ed in The Washington Post on Friday. “As Churchill did, Trump possesses the resolve to put his country first and to never give up in a world that is increasingly hostile to our values.”The analogy to Churchill comes not from anything Trump has done yet, but from the strength with which Falwell believes Trump will confront the global jihadist terror threat, just as Churchill stood up to the Nazis.Falwell, president of Liberty University, a conservative Christian institution in Virginia, was an early endorser of Trump. In the aftermath of the terror attack in San Bernardino, California, in December, Falwell said that if more people carried guns, “we could end those Muslims.” (Falwell later clarified that he meant Muslims who carry out acts of terror, rather than all Muslims.)In other ways, Falwell’s Washington Post op-ed reads more like a typical conservative indictment of Democratic foreign policy. Just as Trump is the “Churchillian leader we need,” in Falwell’s telling, President Barack Obama and former Secretary of State Clinton are, conversely, the “Neville Chamberlains of our time” for brokering a deal with Iran to eliminate its nuclear weapons program. (Chamberlain was Churchill’s immediate predecessor, best known for trying to appease German dictator Adolf Hitler with the cession of a portion of Czechoslovakia.)Many conservatives have called the Obama administration’s Iran accord a foolhardy, Chamberlain-esque deal with the devil. The White House, nonproliferation experts and even many top Israeli security officials argue that while it is imperfect, it is the best shot at preventing Iran from acquiring nuclear weapons.But Falwell clings to the hardline conservative myth that Republican leaders in Congress could have done more to stop Obama’s foreign policy. “All of this was enabled by a feckless establishment Republican Congress,” he wrote.In fact, congressional Republicans are limited in their ability to obstruct Obama by the Constitution’s separation of powers. They are able to hold up legislation related to domestic policy proposed by the president, but as commander in chief, he can negotiate certain foreign agreements and prosecute counter-terrorism efforts as he sees fit.In his Friday op-ed, Falwell also urged conservatives to vote for Trump out of concern for the liberal Supreme Court justices Clinton would get to appoint.“If Clinton appoints the next few Supreme Court justices, not only will the Second Amendment right to bear arms be effectively lost, but also activist judges will rewrite our Constitution in ways that would make it unrecognizable to our founders,” he wrote.Editor’s note: Donald Trump regularly incites political violence and is a serial liar, rampant xenophobe, racist, misogynist and birther who has repeatedly pledged to ban all Muslims — 1.6 billion members of an entire religion — from entering the U.S."
9,POLITICS,Why Progressives Are Cautiously Optimistic About Hillary Clinton,Daniel Marans,https://www.huffingtonpost.com/entry/why-progressives-cautiously-optimistic-hillary-clinton_us_57b7951de4b0b51733a3a699,The Bernie Sanders wing insists the momentum is on its side -- and they will fight to keep it that way.,2016-08-20,Progressives wonder whether Hillary Clinton's embrace of independent Vermont Sen. Bernie Sanders' more populist policies will last once she takes office.,https://img.huffingtonpost.com/asset/57b7975e170000ae02c74572.jpeg?cache=JyNY2GGJQb&ops=scalefit_720_noupscale,"WASHINGTON ― Courting Republicans turned off by Donald Trump is an increasingly prominent part of Hillary Clinton’s general election strategy.That has some progressives nervous that Clinton will take them for granted once in office, making their policy priorities disposable as well.Many other veteran liberal insiders and activists, however, are unfazed by Clinton’s electoral strategy and bullish about her presidency. They believe that the candidacy of Sen. Bernie Sanders (I-Vt.) helped solidify a leftward shift in the party’s center of gravity that Clinton recognizes.And while these progressives claim to hold no illusions about Clinton’s personal views or ties to special interests, they have more confidence in their ability to exert pressure on Clinton and other party leaders than they had even four years ago.The argument for progressive skepticism was laid out by former Sanders supporters like economist Robert Reich and ex-NAACP head Benjamin Jealous in a recent New York Times story.In a race against Trump, Clinton’s ideology and agenda matter far less than her non-Trumpness ― or ability to meet a basic threshold of responsibility and sound temperament, according to the skeptics. Clinton, in turn, can make the case for her candidacy based less on progressive policies she would pass than a better-than-him personality argument, weakening her mandate to govern liberally, the Times’ interviewees fear.Other observers ask a separate, but related question: If Clinton is courting Mitt Romney voters, neoconservative thought leaders and Bernie Sanders supporters alike, whose core interests will she fight for once in office? She cannot please all of them at once, and with progressives lacking an alternative in the two-party system, she is more likely to view their priorities as expendable, the theory goes.Progressive optimists respond by noting that Clinton has not actually compromised her domestic policy platform to appeal to these “swing” voters. She still supports expanding Social Security, a public health insurance option, debt-free college and raising the federal minimum wage to at least $12. Most crucially of all, Clinton’s opposition to the Trans-Pacific Partnership, the massive trade accord negotiated by President Barack Obama, has only grown stronger over time. She now promises to oppose it before the election, after the election ― a tacit reference to the lame-duck session of Congress ― and as president.The Democratic nominee is not coy about mentioning these plans on the campaign trail. Clinton put them at the center of her acceptance speech at the Democratic National Convention in July, as well as in a key economic policy address in Michigan last week.Progressives observers say Clinton’s shift reflects that of Democratic rank-and-file voters embracing populist economic policies. The electorate is younger, more diverse and decidedly more liberal.And if Clinton had not reconciled herself to that before, then she certainly has after Sanders, a self-described democratic socialist, won over 43 percent of the popular vote in the Democratic presidential primary. The only Democrat to rival Sanders in popularity is Sen. Elizabeth Warren (D-Mass.), an irrepressible foe of Wall Street.“The Democratic Party is not the same party it was eight years ago, let alone 20 years ago when Clinton was in the White House with her husband,” said Richard Yeselson, a contributing editor at Dissent magazine and former strategic researcher for multiple labor unions. “It’s better than it was for the left right now. And she saw it, she is no idiot.”But to quote Elizabeth Warren, “personnel is policy.” And one of Clinton’s first hires, the appointment of former Interior Secretary and Democratic Colorado Sen. Ken Salazar, as her transition chair, has spooked these same progressives. Salazar, now a lobbyist at Wilmer Hale, a powerful Washington law firm, is a staunch advocate of fracking and the Trans-Pacific Partnership ― twin progressive bugaboos ― with big business ties to match.Progressives now fear Clinton is already repeating some of the Obama administration’s worst missteps. While liberals were basking in the historic glow of Obama’s presidency, Obama was appointing Department of Justice officials who would fail to indict any senior Wall Street executive for fraud in the wake of the financial crisis. He also allowed a top housing official left over from the Bush administration to hold up much-needed relief for distressed homeowners.Progressive optimists promise they have learned from their own mistakes during the early years of the Obama administration, when they believe they were too acquiescent to the Democratic president.“We recognize that that was some of our failure from 2008 and 2009,” said Shane Larson, legislative director of the Communications Workers of America, one of the few labor unions to back Sanders during the primary. “A lot of progressives sat back and waited for the manna to fall from heaven, not recognizing that the other side’s forces, the corporate side, are always mobilizing and have their tentacles everywhere.”Warren was also not yet a senator when Obama took office, depriving her of the platform in the media that she has used so effectively. One can easily imagine Warren, a higher-profile Sanders and allies like Sen. Sherrod Brown (D-Ohio) taking their case to cable TV if a Clinton appointment is not to their liking. “Clinton does not want to see multiple Antonio Weiss-style fights,” a senior aide to a progressive House Democrat said, referring to an Obama nominee for a top Treasury post. Weiss withdrew himself from consideration after Warren launched a public campaign against him. As a banker, Weiss had worked at a firm that specialized in tax inversion, a technicality through which companies reincorporate overseas to avoid U.S. corporate taxes. (Obama has since named Weiss to a role that did not require Senate confirmation, where he supervises White House policy for the Puerto Rican debt crisis.)A key test for Clinton will be whether she re-nominates to the Supreme Court Merrick Garland, Obama’s centrist nominee who is stuck in limbo due to Republicans’ refusal to grant him nomination hearings.The aide to a progressive house Democrat said Clinton is “even cool on Senate Democrats’ push to get her to renominate Garland,” indicating she is acutely aware of progressive trepidation about Garland.The greatest hope of business-friendly Democratic groups may lie in Congress, where the party’s gains are likely to be limited enough to circumscribe the power of the Sanders-Warren wing. Even if Democrats retake the Senate, which looks eminently possible today, little of Clinton’s agenda will be achievable without control of the House, a prospect that remains all but impossible.Jim Kessler, senior vice president for policy at Third Way, one such business-friendly Democratic group, told HuffPost in an April interview that divided government will give new attention to the kinds of policies his organization prefers.“If we want things to get done, we will have to find ways to get progressive policy ideas through but understand we need to get votes from the center and from the right,” he said.Of course, foreign policy is a different story entirely. It is both an area where progressive suspicion of Clinton is greatest thanks to her support for the Iraq War and Libya intervention, and one where progressives have the least leverage. The president is, after all, the commander in chief and requires far less approval from Congress to make pivotal decisions in the international arena.“There is much less scrutiny on foreign policy appointments,” the senior House aide concluded. “The left is not well-organized on that issue, Bernie didn’t talk about it, there aren’t big left-flank pressure groups on foreign policy the way there are for domestic matters.” "
