,category,headline,authors,link,short descr,date,image_caption(s),image_link(s),article
0,POLITICS,Obama Power Plant Rules Face Key Test In U.S. Court,,https://www.huffingtonpost.com/entry/obama-climate-strategy_us_57ea747ce4b0c2407cd9718a,Industry groups and 27 states claim the administration's Clean Power Plan is illegal.,2016-09-27,"U.S. President Barack Obama speaks during the dedication of the Smithsonian’s National Museum of African American History and Culture in Washington, U.S., September 24, 2016.",https://img.huffingtonpost.com/asset/57ea74fb1b00007f08ef2819.jpeg?ops=scalefit_720_noupscale,"The centerpiece of President Barack Obama’s climate change strategy, federal rules curbing greenhouse gas emissions mainly from coal-fired power plants, faces a key test on Tuesday when opponents try to convince a U.S. appeals court to throw out the regulations.Twenty-seven states led by coal-producer West Virginia and industry groups are challenging the Environmental Protection Agency’s Clean Power Plan rules before 10 judges of the U.S. Court of Appeals for the District of Columbia Circuit.They argue that the EPA overstepped its regulatory authority under the federal Clean Air Act when the agency issued the rules, which the U.S. Supreme Court has put on hold while the case is litigated.During Tuesday’s arguments, these opponents will face off in court against the EPA, 18 states, corporations including Apple Inc and Alphabet Inc’s Google, and a number of cities that support the regulations.The Clean Power Plan was designed to lower carbon emissions from U.S. power plants by 2030 to 32 percent below 2005 levels, with each state assigned its own emission reduction target and tasked with designing its own plan to achieve that goal.Power plants are the largest source of U.S. carbon emissions. Nearly 1,500 coal- and gas-fired power plants together emit nearly two billion tons per year of carbon dioxide.The Clean Power Plan is the main tool for the United States to meet the emissions reduction target it pledged to reach at U.N. climate talks in Paris last December.“It’s an invasion, in our estimation, of the state regulatory domain,” Scott Pruitt, the Republican attorney general of Oklahoma, one of the states suing the EPA, said at a Washington event this month.Richard Revesz, director of the Institute for Policy Integrity at New York University’s law school, said the suing states were exaggerating the regulatory reach of the EPA.“The Clean Power Plan, while certainly a very important rule, is not the boundary-breaking behemoth that the petitioners make it out to be,” Revesz said.The Clean Power Plan, if it survives the legal challenge, could prompt a faster shift to renewable energy sources and accelerate the closure of the country’s oldest coal plants.The fate of the Clean Power Plan was thrown into question on Feb. 9 when the Supreme Court made a surprise 5-4 decision to grant a request by the challengers to put the rule on hold while the appeals court considered the matter.The eventual appeals court ruling could decide the case, even if it goes to the Supreme Court. The Feb. 13 death of conservative Justice Antonin Scalia left the court ideologically split with four conservatives and four liberals. A 4-4 ruling by the high court would leave in place the appeals court ruling.GARLAND STEPS ASIDEThe arguments will be heard by 10 judges rather than 11 because the court’s chief judge, Merrick Garland, has recused himself from the case. Garland is Obama’s nominee to replace Scalia. Of the 10 judges who will hear the case, six were appointed by Democratic presidents.A 5-5 ruling would leave the regulations in place.A ruling is unlikely before the end of the year and possibly not until after Obama leaves office on Jan. 20.The outcome of the Nov. 8 presidential election could be pivotal for the regulations. If Republican Donald Trump wins, the government could reverse the rules or decline to appeal to the Supreme Court should the appeals court strike them down. If Democrat Hillary Clinton is elected, the losing side in the appeals court ruling could be expected to take the case to the Supreme Court.If the case does reach the high court, it may not make it in time for the justices to hear it during the court term that begins next Monday and ends in June.(Reporting by Valerie Volcovici; Additional reporting by Lawrence Hurley; Editing by Will Dunham)"
1,POLITICS,One Issue That Could Reshape America For A Generation Was Snubbed At The Debate,Cristian Farias,https://www.huffingtonpost.com/entry/supreme-court-presidential-debate_us_57e98ec3e4b082aad9b6227d,Neither candidate said what he or she plans to do with the Supreme Court.,2016-09-27,"People pause near a bus adorned with large photos of candidates Hillary Clinton and Donald Trump before the presidential debate at Hofstra University in Hempstead, New York, on Sept. 26.",https://img.huffingtonpost.com/asset/default-missing-image.jpg?cache=jIO2VoZgTY&ops=scalefit_720_noupscale,"NEW YORK ― The next president could very well set the course of the Supreme Court for far longer than the duration of his or her White House stay, and yet neither candidate gave the subject any play on Monday.Hillary Clinton and Donald Trump had more than 90 minutes to make their respective cases to the American public at the first of three televised presidential debates in the lead-up to Election Day. But neither nominee spent any time describing their vision for the nation’s high court, let alone the federal judiciary ― a huge part of a president’s legacy.Part of the blame lies with Lester Holt, who delivered a solid moderator performance but never brought up the subject of the Supreme Court ― a curious move in a debate centered on domestic policy issues.It was a monumental missed chance, if only because it could’ve reminded millions of voters about an ongoing Supreme Court vacancy that’s breaking all kinds of records ― and helped people understand the intimate ties between a candidate’s policy agenda and the future of the courts.Clinton has said she wants to build on some of the accomplishments of President Barack Obama, but she has robust policy aspirations of her own ― many of which will undoubtedly be targeted through litigation and are almost certain to land eventually before the Supreme Court.“After years of accusing liberals of judicial activism, conservatives are wholeheartedly relying on Republican-appointed judges to undo progressive achievements,” Clinton wrote in a January op-ed in The Boston Globe. “They’re using radical legal strategies to accomplish through the courts what they’ve failed to do through legislation, like dismembering the Voting Rights Act or attacking unions.”Trump doesn’t have his rival’s policy chops. And on the campaign trail, he has made clear that not even sitting federal judges or the Constitution itself are out of bounds for his cheap shots. In the face of those indiscretions, he likes to brag that even principled conservatives will eventually bow to him based on whom he might nominate to the Supreme Court.“Even if you can’t stand Donald Trump, even if you think I’m the worst, you’re going to vote for me,” a confident Trump said at a Virginia rally last month. “You know why? Judges.”His not-so-short list of potential candidates to the high court is clearly aimed at that on-the-fence crowd ― those who may recoil at the thought of Trump as commander in chief but who may be willing to stomach him as long as he’s the appointer in chief. Just look at Sen. Ted Cruz (R-Texas), who last week succumbed to Trump in part due to his Supreme Court promises.All of this and more could’ve been explored at length at Monday’s face-to-face between Clinton and Trump. Instead, the Supreme Court was a big no-show.“It’s disappointing that one of the most critical issues facing our democracy, the future of the Supreme Court, didn’t get any airtime in tonight’s debate,” Nan Aron, president of the liberal Alliance for Justice, said in a statement. Aron’s group has pushed for a hearing for Merrick Garland, Obama’s choice to replace the late Justice Antonin Scalia.Here’s hoping the next debates fix this oversight. With one existing vacancy and the potential for as many as three more in the next four to eight years, the court is likely to shape America’s constitutional future for far longer than the next president will."
2,TRAVEL,SeaWorld Just Unveiled A New Plan To Win Back Visitors: Roller Coasters And Education,Suzy Strutner,https://www.huffingtonpost.com/entry/seaworld-rollercoasters-rides_us_57eaa9c2e4b082aad9b74cf4,"The ""Blackfish Effect"" is a lot to overcome.",2016-09-27,"""Wave Breaker: The Rescue Coaster"" will debut at SeaWorld San Antonio next year. The coaster's 2,600-foot track will whisk riders as high as 61 feet over water in a ""jet ski-style"" car.",https://img.huffingtonpost.com/asset/57eaafef1700004007ac78e2.jpeg?cache=3pPyT8XZUM&ops=scalefit_720_noupscale,"SeaWorld has been losing visitors by the droves, but it isn’t giving up on trying to lure them back with flashy new rides and shows.The beleaguered theme park company announced a huge slate of new rollercoasters, rides and animal “encounters” to be added to locations nationwide next year. All told, the additions will cost about $175 million, according to a press release. It might take more than fancy new rollercoasters for Sea World to get back in the good graces of travelers after the 2013 documentary “Blackfish” sparked a global backlash by detailing the alleged mistreatment of captive orca whales. Each of SeaWorld’s new attractions is carefully designed to promote SeaWorld as a place for education, a continuation of the radical about-face the company made when it finally announced the end of its controversial orca breeding program in March. In San Antonio, visitors will learn about animal rescue missions while they wait in line for a new rollercoaster. In San Diego, a new submarine ride will teach visitors “how they can help protect animals.”Then there are the orcas. According to the press release, San Diego’s new Orca Encounters will be less “theatrical” than the controversial orca shows of yore, in which the so-called killer whales performed tricks for a seated audience. Instead, these new live presentations will teach visitors about orca behavior in the wild.SeaWorld’s former Shamu Show “was like Cirque du Soleil with whales,” SeaWorld CEO Joel Manby told USA Today. “Now we are transitioning to an educational encounter.”And that’s a good thing, because a new law will soon make it illegal for orcas perform for entertainment in the state of California.SeaWorld attendance has been on the overall decline since “Blackfish” debuted. And while the parks promised to stop breeding orcas, critics are concerned that dolphin and beluga breeding continues.We’ll see if a rollercoaster can keep visitors coming."
3,TRAVEL,SeaWorld Just Unveiled A New Plan To Win Back Visitors: Roller Coasters And Education,Suzy Strutner,https://www.huffingtonpost.com/entry/seaworld-rollercoasters-rides_us_57eaa9c2e4b082aad9b74cf4,"The ""Blackfish Effect"" is a lot to overcome.",2016-09-27,"At Busch Gardens in Williamsburg, Virginia, the new InvadR coaster will take guests down a 70-foot drop and over nine hills. ",https://img.huffingtonpost.com/asset/57eab0171b00003007ef2967.jpeg?ops=scalefit_720_noupscale,"SeaWorld has been losing visitors by the droves, but it isn’t giving up on trying to lure them back with flashy new rides and shows.The beleaguered theme park company announced a huge slate of new rollercoasters, rides and animal “encounters” to be added to locations nationwide next year. All told, the additions will cost about $175 million, according to a press release. It might take more than fancy new rollercoasters for Sea World to get back in the good graces of travelers after the 2013 documentary “Blackfish” sparked a global backlash by detailing the alleged mistreatment of captive orca whales. Each of SeaWorld’s new attractions is carefully designed to promote SeaWorld as a place for education, a continuation of the radical about-face the company made when it finally announced the end of its controversial orca breeding program in March. In San Antonio, visitors will learn about animal rescue missions while they wait in line for a new rollercoaster. In San Diego, a new submarine ride will teach visitors “how they can help protect animals.”Then there are the orcas. According to the press release, San Diego’s new Orca Encounters will be less “theatrical” than the controversial orca shows of yore, in which the so-called killer whales performed tricks for a seated audience. Instead, these new live presentations will teach visitors about orca behavior in the wild.SeaWorld’s former Shamu Show “was like Cirque du Soleil with whales,” SeaWorld CEO Joel Manby told USA Today. “Now we are transitioning to an educational encounter.”And that’s a good thing, because a new law will soon make it illegal for orcas perform for entertainment in the state of California.SeaWorld attendance has been on the overall decline since “Blackfish” debuted. And while the parks promised to stop breeding orcas, critics are concerned that dolphin and beluga breeding continues.We’ll see if a rollercoaster can keep visitors coming."
4,TRAVEL,SeaWorld Just Unveiled A New Plan To Win Back Visitors: Roller Coasters And Education,Suzy Strutner,https://www.huffingtonpost.com/entry/seaworld-rollercoasters-rides_us_57eaa9c2e4b082aad9b74cf4,"The ""Blackfish Effect"" is a lot to overcome.",2016-09-27,"SeaWorld Orlando's <a href=""https://www.youtube.com/watch?v=ZRQ_iPG5_zQ"" target=""_blank"" role=""link"" class="" js-entry-link cet-external-link"" data-vars-item-name=""Kraken Coaster"" data-vars-item-type=""text"" data-vars-unit-name=""57eaa9c2e4b082aad9b74cf4"" data-vars-unit-type=""buzz_body"" data-vars-target-content-id=""https://www.youtube.com/watch?v=ZRQ_iPG5_zQ"" data-vars-target-content-type=""url"" data-vars-type=""web_external_link"" data-vars-subunit-name=""article_body"" data-vars-subunit-type=""component"" data-vars-position-in-subunit=""7"">Kraken Coaster</a> is getting a virtual reality update in 2017. Riders will wear specially-designed headsets during the <a href=""https://seaworldparks.com/en/seaworld-orlando/attractions/rides/kraken/"" target=""_blank"" role=""link"" class="" js-entry-link cet-external-link"" data-vars-item-name=""floorless steel coaster&#x27;s"" data-vars-item-type=""text"" data-vars-unit-name=""57eaa9c2e4b082aad9b74cf4"" data-vars-unit-type=""buzz_body"" data-vars-target-content-id=""https://seaworldparks.com/en/seaworld-orlando/attractions/rides/kraken/"" data-vars-target-content-type=""url"" data-vars-type=""web_external_link"" data-vars-subunit-name=""article_body"" data-vars-subunit-type=""component"" data-vars-position-in-subunit=""8"">floorless steel coaster's</a> seven inversions. ",https://img.huffingtonpost.com/asset/57eab0451a0000f3045b51d7.jpeg?ops=scalefit_720_noupscale,"SeaWorld has been losing visitors by the droves, but it isn’t giving up on trying to lure them back with flashy new rides and shows.The beleaguered theme park company announced a huge slate of new rollercoasters, rides and animal “encounters” to be added to locations nationwide next year. All told, the additions will cost about $175 million, according to a press release. It might take more than fancy new rollercoasters for Sea World to get back in the good graces of travelers after the 2013 documentary “Blackfish” sparked a global backlash by detailing the alleged mistreatment of captive orca whales. Each of SeaWorld’s new attractions is carefully designed to promote SeaWorld as a place for education, a continuation of the radical about-face the company made when it finally announced the end of its controversial orca breeding program in March. In San Antonio, visitors will learn about animal rescue missions while they wait in line for a new rollercoaster. In San Diego, a new submarine ride will teach visitors “how they can help protect animals.”Then there are the orcas. According to the press release, San Diego’s new Orca Encounters will be less “theatrical” than the controversial orca shows of yore, in which the so-called killer whales performed tricks for a seated audience. Instead, these new live presentations will teach visitors about orca behavior in the wild.SeaWorld’s former Shamu Show “was like Cirque du Soleil with whales,” SeaWorld CEO Joel Manby told USA Today. “Now we are transitioning to an educational encounter.”And that’s a good thing, because a new law will soon make it illegal for orcas perform for entertainment in the state of California.SeaWorld attendance has been on the overall decline since “Blackfish” debuted. And while the parks promised to stop breeding orcas, critics are concerned that dolphin and beluga breeding continues.We’ll see if a rollercoaster can keep visitors coming."
5,HEALTHY LIVING,Check Your Privilege Before Talking About Obesity And Personal Responsibility,"Yoni Freedhoff, U.S. News & World Report",https://www.huffingtonpost.com/entry/check-your-privilege-before-talking-about-obesity-and-personal-responsibility_us_57ea8a9ee4b024a52d2aa2b1,Many people's realities make lifestyle reform a nearly impossible luxury.,2016-09-27,"Personal responsibility-based healthy living efforts require privileges -- such as time, stability and personal health -- that the vast majority of people don’t possess.",https://img.huffingtonpost.com/asset/57ea8e611b00007f08ef28af.jpeg?cache=uYEv7XFruF&ops=scalefit_720_noupscale,"I was sitting and chatting with a journalist this past weekend. She’s hearteningly passionate about her work, and hers is a health beat. She wanted to know how she and the media as a whole might do better at helping the public adopt healthy habits in the name of improving obesity and other chronic diet and lifestyle responsive diseases.I think my answer may have surprised her. “Not that there aren’t ways the media could improve upon their reporting,” I said, “but I’m not sure it really matters in that the folks who both read about healthy living and have lives that are appropriately and realistically conducive to change are an incredibly privileged and small subset of the population.”Spelling that out more succinctly here, personal responsibility-based healthy living efforts require privileges that the vast majority of people don’t possess.First, there’s the privilege of time. Yes, we all share the same 24 hours a day, but there’s little doubt that for some, the time required to intentionally exercise, shop for fresh, whole ingredients, prep foods and cook rightly play second fiddle to working long enough hours to pay for their and their family’s necessities. There’s also the time involved in caregiving responsibilities, which could include looking after children with special needs, aged parents or an ill spouse.Working in Canada where health care is socialized and so too are the bulk of my office’s programs, I have the fortune of being able to work with people from every socioeconomic strata, and I can tell you that though everyone possesses the theoretical ability to focus on healthy habits and lives, many people’s realities make lifestyle reform a nearly impossible luxury.The longer public health and public opinion focus their attentions on the personal-responsibility narrative of obesity and other chronic non-communicable diseases, the longer we’ll wait to see population level changes. If any amount of desire, guilt or shame were sufficient to drive sustained change, we’d have been rid of the so-called lifestyle diseases decades ago. We’re not going to swim our way out of this flood, as not everyone can afford swimming lessons, not everyone has the time for swimming lessons and even though knowing how to swim is an undeniably good thing to know how to do, not everyone is interested in taking swimming lessons."
6,BLACK VOICES,Anthony Hamilton On The Biggest Way Black People Can Help Effect Change,Brennan Williams,https://www.huffingtonpost.com/entry/anthony-hamilton-biggest-way-black-people-effect-change_us_57e59044e4b08d73b83158b6,"""There is an ugly underground culture in this country full of those who feel that people of color are inferior.""",2016-09-26,"“There is nothing cool about senseless violence. However, we can no longer ignore that liberty and justice never, ever applied to us all,"" Hamilton said.",https://img.huffingtonpost.com/asset/57e943c51700002a00ac72f6.jpeg?ops=scalefit_720_noupscale,"Anthony Hamilton wants Americans to know that “the biggest way to effect change is through spending power.”The singer expressed his concern and feelings on the ongoing unrest in Charlotte, North Carolina, following the police shooting of Keith Lamont Scott in an op-ed piece published on Friday for TheRoot.com. As a solution for change, the Charlotte-native urged the African-American community to take control of their spending power by boycotting big corporations.“The biggest way to effect change is through spending power. If you don’t respect us, then we don’t respect you,” Hamilton wrote. “Not all corporations are bad. Not all white people are bad. However, there is an ugly underground culture in this country full of those who feel that people of color are inferior. If we stop empowering these big corporations who support the folk who want us gone, then we will show our power and cripple their pockets.”In addition to his call to action, the Grammy Award winner also added that he does not advocate hurting innocent people of any race or group.“There is nothing cool about senseless violence. However, we can no longer ignore that liberty and justice never, ever applied to us all. America, the world is watching,” he wrote.Hamilton’s moving piece comes on the heels of former “Grey’s Anatomy” star Isaiah Washington urging African-Americans to boycott work, school and shopping on Sept. 26 ― which also marks the first presidential debate ― to show that black lives matter.Read more of Anthony Hamilton’s heartfelt op-ed here."
7,POLITICS,Hillary Clinton Super PAC Going After Team Trump's Hashtag In New Ads,Sam Stein,https://www.huffingtonpost.com/entry/hillary-clinton-super-pac-trump-train_us_57e93c72e4b08d73b83255e1,The goal: Derail the #TrumpTrain.,2016-09-26,A super PAC for Democratic nominee Hillary Clinton is targeting GOP nominee Donald Trump's #TrumpTrain hashtag.,https://img.huffingtonpost.com/asset/default-missing-image.jpg?cache=jIO2VoZgTY&ops=scalefit_720_noupscale,"On the eve of the first debate, the pro-Hillary Clinton super PAC Priorities USA is launching a new, six-figure digital ad campaign that attempts to co-opt Donald Trump’s signature online hashtag. The spots, which will run on Facebook, Twitter, Instagram and as online ad content, attack the Republican presidential nominee on a variety of fronts, ranging from economic (the minimum wage) to social (abortion policy, marriage equality and sexism).The hook, though, is the backdrop: an oncoming locomotive bearing down on the viewer.The image is meant to play off the #TrumpTrain hashtag that Trump’s supporters often use to populate their posts and allude to their candidate’s gains in the polls.“That’s a dangerous ride that must be stopped, so we encourage everyone to #StopTheTrumpTrain and vote for Hillary Clinton,” read Priorities USA’s statement announcing the ads.The ads will be running in Pennsylvania, North Carolina, Florida and Ohio, a Priorities USA spokesman said. And though they’re scheduled to run in the lead-up to Monday night’s debate, the group is not ruling out the possibility of keeping them online afterward as well."
8,POLITICS,Donald Trump Isn't Losing The Debate Expectations Game As Badly As He Might Wish,Ariel Edwards-Levy,https://www.huffingtonpost.com/entry/donald-trump-expectations-debate_us_57e94881e4b08d73b83265ba,"Voters expect Hillary Clinton to prevail, but not by an overwhelming margin.",2016-09-26,"Workers install part of the stage for the first U.S. presidential debate at Hofstra University in Hempstead, New York, on Sept. 24, 2016. ",https://img.huffingtonpost.com/asset/57e949481b00003007ef23c3.jpeg?ops=scalefit_720_noupscale,"Pundits’ expectations for Donald Trump’s debate performance on Monday night could hardly be more abysmal. The GOP presidential nominee’s advisers have repeatedly stressed his lack of preparation, lowering the bar so far that, as The Huffington Post’s Amanda Terkel put it, “if he doesn’t vomit, he’s exceeding expectations.”Yet the American public’s expectations for Trump’s performance don’t seem to be historically, or even unusually, low. By a 10-point margin ― 53 percent to 43 percent ― likely voters say they expect Democratic nominee Hillary Clinton to do better than Trump in the debates, according to a September CNN/ORC poll. But that’s a relatively small gap compared to past election cycles.In four of the previous six presidential elections, pre-debate polling from CNN and Gallup found a wider gap in expectations, YouGov’s Will Jordan noted on Friday. In two elections, 2000 and 1992, the “expectations gap” between candidates was only a couple of points smaller than it is this year.This year’s relatively close margin may be because neither Trump nor Clinton has the advantage of presidential incumbency. Although Bill Clinton was seen as a somewhat stronger debater than incumbent George H.W. Bush in 1992, recent sitting presidents have otherwise been perceived to hold a wide advantage in debates. The open election in 2000 saw a relatively modest expectations gap between candidates, although Barack Obama was seen as a much stronger debater than John McCain in 2008.Polarization may also play a role, with expectations lining up broadly along party lines. According to CNN’s most recent poll, 88 percent of Democratic likely voters and 75 percent of Republican likely voters expect their party’s nominee to be the better debater. In contrast, four years ago, only two-thirds of Republicans expected Romney to do a better job than Obama.Trump also has to contend with higher expectations from independent voters. Forty-eight percent of independent voters expect him to do a better job than Clinton in the debates. When Romney and McCain debated Obama, only one-third or fewer independents expected the Republican candidates to prevail. CNN’s survey was conducted at the beginning of September, so it’s possible that expectations for Trump have since taken a slide ― but given his increasing strength in horserace polling over the same time period, that seems somewhat unlikely. Research shows that media coverage of the debates often matters at least as much as the public’s reaction to them, so the conventional wisdom that Trump will do poorly certainly gives him some advantage.Going into Monday night, however, the electorate’s expectations for Trump don’t seem to be exceptionally forgiving.Editor’s note: Donald Trump regularly incites political violence and is a serial liar, rampant xenophobe, racist, misogynist and birther who has repeatedly pledged to ban all Muslims — 1.6 billion members of an entire religion — from entering the U.S."
9,POLITICS,Donald Trump Isn't Losing The Debate Expectations Game As Badly As He Might Wish,Ariel Edwards-Levy,https://www.huffingtonpost.com/entry/donald-trump-expectations-debate_us_57e94881e4b08d73b83265ba,"Voters expect Hillary Clinton to prevail, but not by an overwhelming margin.",2016-09-26,"Voters expect Hillary Clinton to outperform Donald Trump in the debates, but Barack Obama faced higher expectations in 2008 and 2012.",https://img.huffingtonpost.com/asset/57e955451a00002d005b4c89.png?ops=scalefit_720_noupscale,"Pundits’ expectations for Donald Trump’s debate performance on Monday night could hardly be more abysmal. The GOP presidential nominee’s advisers have repeatedly stressed his lack of preparation, lowering the bar so far that, as The Huffington Post’s Amanda Terkel put it, “if he doesn’t vomit, he’s exceeding expectations.”Yet the American public’s expectations for Trump’s performance don’t seem to be historically, or even unusually, low. By a 10-point margin ― 53 percent to 43 percent ― likely voters say they expect Democratic nominee Hillary Clinton to do better than Trump in the debates, according to a September CNN/ORC poll. But that’s a relatively small gap compared to past election cycles.In four of the previous six presidential elections, pre-debate polling from CNN and Gallup found a wider gap in expectations, YouGov’s Will Jordan noted on Friday. In two elections, 2000 and 1992, the “expectations gap” between candidates was only a couple of points smaller than it is this year.This year’s relatively close margin may be because neither Trump nor Clinton has the advantage of presidential incumbency. Although Bill Clinton was seen as a somewhat stronger debater than incumbent George H.W. Bush in 1992, recent sitting presidents have otherwise been perceived to hold a wide advantage in debates. The open election in 2000 saw a relatively modest expectations gap between candidates, although Barack Obama was seen as a much stronger debater than John McCain in 2008.Polarization may also play a role, with expectations lining up broadly along party lines. According to CNN’s most recent poll, 88 percent of Democratic likely voters and 75 percent of Republican likely voters expect their party’s nominee to be the better debater. In contrast, four years ago, only two-thirds of Republicans expected Romney to do a better job than Obama.Trump also has to contend with higher expectations from independent voters. Forty-eight percent of independent voters expect him to do a better job than Clinton in the debates. When Romney and McCain debated Obama, only one-third or fewer independents expected the Republican candidates to prevail. CNN’s survey was conducted at the beginning of September, so it’s possible that expectations for Trump have since taken a slide ― but given his increasing strength in horserace polling over the same time period, that seems somewhat unlikely. Research shows that media coverage of the debates often matters at least as much as the public’s reaction to them, so the conventional wisdom that Trump will do poorly certainly gives him some advantage.Going into Monday night, however, the electorate’s expectations for Trump don’t seem to be exceptionally forgiving.Editor’s note: Donald Trump regularly incites political violence and is a serial liar, rampant xenophobe, racist, misogynist and birther who has repeatedly pledged to ban all Muslims — 1.6 billion members of an entire religion — from entering the U.S."
