,category,headline,authors,link,short descr,date,image_caption(s),image_link(s),article
0,THE WORLDPOST,"Hundreds Abducted And Tortured By Egyptian Security Forces, Amnesty Reports","Amina Ismail, Reuters",https://www.huffingtonpost.com/entry/egypt-torture-abduct-dissent_us_57866044e4b08608d332735f,"An average of three or four people disappear every day, according to the human rights group.",2016-07-13,"There have been at least several hundred cases of enforced disappearances in Egypt since the start of 2015, Amnesty says.",https://img.huffingtonpost.com/asset/578663341a000024006fa2e1.jpeg?ops=scalefit_720_noupscale,"CAIRO (Reuters) - Egyptian security agents have abducted and tortured “at least several hundred people”, some as young as 14, in an unprecedented spike in enforced disappearances aimed at silencing opponents, Amnesty International asserted in a report published on Wednesday.The report, based on 70 interviews with former detainees, families of detainees, lawyers and others, said enforced disappearances had spiked since the appointment of Interior Minister Magdi Abdel Ghaffar in early 2015, with an average of three or four people reported disappeared every day.“Enforced disappearance has become a key instrument of state policy in Egypt. Anyone who dares to speak out is at risk, with counter-terrorism being used as an excuse to abduct, interrogate and torture people who challenge the authorities,” Philip Luther, director of Amnesty’s Middle East and North Africa Programme, said in a statement that accompanied the report.Amnesty said the nature of the enforced disappearances made it difficult to give a precise number, but that reports by Egyptian non-governmental organizations and rights groups indicated there had been “at least several hundred cases” since the beginning of 2015.It counted cases where individuals were arrested by state agents and held for at least 48 hours without referral to the prosecution and where authorities denied they were in custody when asked by families.The foreign ministry said in a statement that Amnesty reports on Egypt were biased, politically-motivated and aimed to harm its image. It declined to comment on specific accusations.An interior ministry official who declined to be named said there was “no such thing as enforced disappearances” in Egypt. He said the ministry had looked into all suspected cases and in each instance had proven that the individual in question was remanded in custody on the orders of a prosecutor.The report features the detailed cases of 17 people subjected to enforced disappearance, held incommunicado for periods ranging from several days to seven months without access to their lawyers or families.Amnesty said many of those forcibly disappeared were held at Lazoughly, a compound run by Egypt’s Homeland Security.There, detainees are subjected to electric shocks, violence and sexual abuse to extract confessions, the report said, citing testimonies from at least seven named victims or their families.There, detainees are subjected to electric shocks, violence and sexual abuse to extract confessions, the report said, citing testimonies from at least seven named victims or their families.Amnesty said it found similarities between wounds sustained by Guilio Regeni, an Italian student who disappeared in Cairo on Jan. 25 and whose body was found nine days later showing signs of extensive torture, and those that result from the methods of torture it said Egyptian security forces use when interrogating suspects.Egyptian intelligence officials and police sources have told Reuters that on the day Regeni vanished, he was detained by police and then transferred to a compound run by Homeland Security. The police and Interior Ministry deny they were involved and say they never held Regeni.The Interior Ministry has also said cases of police abuse were isolated and promised to investigate any allegations.The report also accused Egypt’s public prosecution of failing to properly investigate tortureallegations and charging defendants based on confessions extracted under duress.A judicial official who declined to be named as he was not authorized to speak to the media said prosecutors conducted random inspections of police compounds to ensure detainees were being held lawfully and this was not reflected in the report.“All complaints received by the public prosecution are investigated,” the official said.(Additional reporting by Lin Noueihed, Haitham Ahmed and Ahmed Mohammed Hassan; Editing by Lin Noueihed, Michael Georgy and Robin Pomeroy)"
1,THE WORLDPOST,"Hundreds Abducted And Tortured By Egyptian Security Forces, Amnesty Reports","Amina Ismail, Reuters",https://www.huffingtonpost.com/entry/egypt-torture-abduct-dissent_us_57866044e4b08608d332735f,"An average of three or four people disappear every day, according to the human rights group.",2016-07-13,"Some detainees are subjected to torture, Amnesty says, pointing to the case of Guilio Regeni, an Italian detainee whose body was found with torture marks after he disappeared in Cairo.",https://img.huffingtonpost.com/asset/578664f51b00002700f6db25.jpeg?ops=scalefit_720_noupscale,"CAIRO (Reuters) - Egyptian security agents have abducted and tortured “at least several hundred people”, some as young as 14, in an unprecedented spike in enforced disappearances aimed at silencing opponents, Amnesty International asserted in a report published on Wednesday.The report, based on 70 interviews with former detainees, families of detainees, lawyers and others, said enforced disappearances had spiked since the appointment of Interior Minister Magdi Abdel Ghaffar in early 2015, with an average of three or four people reported disappeared every day.“Enforced disappearance has become a key instrument of state policy in Egypt. Anyone who dares to speak out is at risk, with counter-terrorism being used as an excuse to abduct, interrogate and torture people who challenge the authorities,” Philip Luther, director of Amnesty’s Middle East and North Africa Programme, said in a statement that accompanied the report.Amnesty said the nature of the enforced disappearances made it difficult to give a precise number, but that reports by Egyptian non-governmental organizations and rights groups indicated there had been “at least several hundred cases” since the beginning of 2015.It counted cases where individuals were arrested by state agents and held for at least 48 hours without referral to the prosecution and where authorities denied they were in custody when asked by families.The foreign ministry said in a statement that Amnesty reports on Egypt were biased, politically-motivated and aimed to harm its image. It declined to comment on specific accusations.An interior ministry official who declined to be named said there was “no such thing as enforced disappearances” in Egypt. He said the ministry had looked into all suspected cases and in each instance had proven that the individual in question was remanded in custody on the orders of a prosecutor.The report features the detailed cases of 17 people subjected to enforced disappearance, held incommunicado for periods ranging from several days to seven months without access to their lawyers or families.Amnesty said many of those forcibly disappeared were held at Lazoughly, a compound run by Egypt’s Homeland Security.There, detainees are subjected to electric shocks, violence and sexual abuse to extract confessions, the report said, citing testimonies from at least seven named victims or their families.There, detainees are subjected to electric shocks, violence and sexual abuse to extract confessions, the report said, citing testimonies from at least seven named victims or their families.Amnesty said it found similarities between wounds sustained by Guilio Regeni, an Italian student who disappeared in Cairo on Jan. 25 and whose body was found nine days later showing signs of extensive torture, and those that result from the methods of torture it said Egyptian security forces use when interrogating suspects.Egyptian intelligence officials and police sources have told Reuters that on the day Regeni vanished, he was detained by police and then transferred to a compound run by Homeland Security. The police and Interior Ministry deny they were involved and say they never held Regeni.The Interior Ministry has also said cases of police abuse were isolated and promised to investigate any allegations.The report also accused Egypt’s public prosecution of failing to properly investigate tortureallegations and charging defendants based on confessions extracted under duress.A judicial official who declined to be named as he was not authorized to speak to the media said prosecutors conducted random inspections of police compounds to ensure detainees were being held lawfully and this was not reflected in the report.“All complaints received by the public prosecution are investigated,” the official said.(Additional reporting by Lin Noueihed, Haitham Ahmed and Ahmed Mohammed Hassan; Editing by Lin Noueihed, Michael Georgy and Robin Pomeroy)"
2,THE WORLDPOST,Francois Hollande’s Hairdresser Earns A 6-Figure Salary. France Is Not Happy.,Jesselyn Cook,https://www.huffingtonpost.com/entry/francois-hollande-hairdresser_us_5786540be4b03fc3ee4eb23a,It's the most expensive combover you'll ever see.,2016-07-13,"By the end of President Francois Hollande’s first term, France will have paid his barber a gross salary of nearly $660,000.",https://img.huffingtonpost.com/asset/57869baa1a000024006fa3f8.jpeg?ops=scalefit_720_noupscale,"Sacré bleu! French taxpayers were not happy to learn they’ve been footing an annual six-figure bill to style President Francois Hollande’s hair.“9 895, c’est la salaire du coiffeur de Hollande!” the weekly newspaper Le Canard enchaîné declared on the front page of its July 13 edition, revealing that the embattled leader’s personal hairdresser earns a monthly income of 9,895 euros ― nearly $11,000. That works out to about $132,000 a year.By the end of Hollande’s five-year term next spring, France will have paid the mysterious barber a gross salary of more than 593,700 euros, or nearly $660,000, Le Canard enchaîné indicates in its article.French government spokesman Stephane Le Foll confirmed the startling figure. “Everyone gets haircuts,” he said. “This hairdresser had to abandon his salon and he’s on tap 24 hours a day.”Identified only as “Olivier B.”, the well-compensated hairdresser started working for Hollande at the start of his term. He reportedly travels with the president and signed a contract that commits him to secrecy regarding his work.The president is already facing widespread backlash and ridicule from ordinary citizens and politicians alike.“For a normal president, [Hollande] doesn’t have a normal hairdresser,” said MP Sébastien Huyghe, referring to Hollande’s nickname “Monsieur Normal.”“Here’s a problem that won’t arise with [presidential hopeful] Alain Juppé!” former minister Benoist Apparu tweeted in French, framing Juppé’s baldness as a political asset.The Twitterverse was overwhelmingly unimpressed by the outlay needed to maintain the 61-year-old’s wispy black (albeit never gray) hair. Using the hashtag #CoiffeurGate, many people noted that Hollande’s hairstylist receives compensation on par with that of a French Cabinet minister.“A men’s haircut at a high-end Parisian coiffeur costs between €35 and €45,” Politico observed. “So getting one every day (weekends included) would set back the French taxpayer €1,350 [per month] at most.”Hollande snatched the presidency from Nicolas “Bling-Bling” Sarkozy in 2012 after he’d served only one term. Sarkozy was often criticized for his luxurious lifestyle, expensive attire and lavish getaways.Despite Hollande’s pricey head maintenance, some Twitter users came to the president’s defense by sharing articles explaining that he costs taxpayers less than Sarkozy did while in office.Others posted snarky remarks and photos on social media to criticize Olivier B.’s work and suggest that he is grossly overpaid.Soon after the hairstylist’s salary was disclosed, along came a flood of memes that showed Hollande sporting the kind of hair only 9,895 euros a month can buy.International media outlets also jumped at the opportunity to poke fun at the president’s outlandish grooming costs on Wednesday.“Hair today, gone tomorrow?” Politico’s headline asked, pointing to the socialist leader’s political woes. “Bad hair days for François Hollande over €10,000 coiffeur bill,” The Guardian quipped.“The hair-raising cost of Hollande’s mane” was Shanghai Daily’s headline.“Shampoo socialist Hollande spends £100K on HAIRCUTS every year,” reported Express.Earning nearly $11,000 per month might seem like any hairdresser’s fantasy, but even Olivier B. would be jealous of how much Rihanna pays to keep her locks looking fabulous.The Barbadian pop star, whose hairstyle seems to change almost as often as her outfits, made headlines in 2011 when tabloids revealed she paid her hairdresser Ursula Stephen nearly $23,000 a week to maintain her ‘do.At least her fans weren’t stuck with the bill!"
3,THE WORLDPOST,Francois Hollande’s Hairdresser Earns A 6-Figure Salary. France Is Not Happy.,Jesselyn Cook,https://www.huffingtonpost.com/entry/francois-hollande-hairdresser_us_5786540be4b03fc3ee4eb23a,It's the most expensive combover you'll ever see.,2016-07-13,"As made clear by angry posts on social media, French taxpayers are not pleased with their leader's expensive grooming costs.",https://img.huffingtonpost.com/asset/57869b461a000024006fa3f3.jpeg?cache=FiQvV6UGNy&ops=scalefit_720_noupscale,"Sacré bleu! French taxpayers were not happy to learn they’ve been footing an annual six-figure bill to style President Francois Hollande’s hair.“9 895, c’est la salaire du coiffeur de Hollande!” the weekly newspaper Le Canard enchaîné declared on the front page of its July 13 edition, revealing that the embattled leader’s personal hairdresser earns a monthly income of 9,895 euros ― nearly $11,000. That works out to about $132,000 a year.By the end of Hollande’s five-year term next spring, France will have paid the mysterious barber a gross salary of more than 593,700 euros, or nearly $660,000, Le Canard enchaîné indicates in its article.French government spokesman Stephane Le Foll confirmed the startling figure. “Everyone gets haircuts,” he said. “This hairdresser had to abandon his salon and he’s on tap 24 hours a day.”Identified only as “Olivier B.”, the well-compensated hairdresser started working for Hollande at the start of his term. He reportedly travels with the president and signed a contract that commits him to secrecy regarding his work.The president is already facing widespread backlash and ridicule from ordinary citizens and politicians alike.“For a normal president, [Hollande] doesn’t have a normal hairdresser,” said MP Sébastien Huyghe, referring to Hollande’s nickname “Monsieur Normal.”“Here’s a problem that won’t arise with [presidential hopeful] Alain Juppé!” former minister Benoist Apparu tweeted in French, framing Juppé’s baldness as a political asset.The Twitterverse was overwhelmingly unimpressed by the outlay needed to maintain the 61-year-old’s wispy black (albeit never gray) hair. Using the hashtag #CoiffeurGate, many people noted that Hollande’s hairstylist receives compensation on par with that of a French Cabinet minister.“A men’s haircut at a high-end Parisian coiffeur costs between €35 and €45,” Politico observed. “So getting one every day (weekends included) would set back the French taxpayer €1,350 [per month] at most.”Hollande snatched the presidency from Nicolas “Bling-Bling” Sarkozy in 2012 after he’d served only one term. Sarkozy was often criticized for his luxurious lifestyle, expensive attire and lavish getaways.Despite Hollande’s pricey head maintenance, some Twitter users came to the president’s defense by sharing articles explaining that he costs taxpayers less than Sarkozy did while in office.Others posted snarky remarks and photos on social media to criticize Olivier B.’s work and suggest that he is grossly overpaid.Soon after the hairstylist’s salary was disclosed, along came a flood of memes that showed Hollande sporting the kind of hair only 9,895 euros a month can buy.International media outlets also jumped at the opportunity to poke fun at the president’s outlandish grooming costs on Wednesday.“Hair today, gone tomorrow?” Politico’s headline asked, pointing to the socialist leader’s political woes. “Bad hair days for François Hollande over €10,000 coiffeur bill,” The Guardian quipped.“The hair-raising cost of Hollande’s mane” was Shanghai Daily’s headline.“Shampoo socialist Hollande spends £100K on HAIRCUTS every year,” reported Express.Earning nearly $11,000 per month might seem like any hairdresser’s fantasy, but even Olivier B. would be jealous of how much Rihanna pays to keep her locks looking fabulous.The Barbadian pop star, whose hairstyle seems to change almost as often as her outfits, made headlines in 2011 when tabloids revealed she paid her hairdresser Ursula Stephen nearly $23,000 a week to maintain her ‘do.At least her fans weren’t stuck with the bill!"
4,RELIGION,EU Advisor: It's Wrong To Ask Muslim Employees To Remove Headscarfs,,https://www.huffingtonpost.com/entry/eu-advisor-its-wrong-to-ask-muslim-employees-to-remove-headscarfs_us_57867698e4b0867123df3eb3,Advocate General Elanor Sharpston called it discrimination.,2016-07-13,"An employee (left), who gave her first name as Nora, prepares a food order at the counter of Beurger King Muslim, or BKM, in Clichy-sous-Bois, a suburb east of Paris, August 8, 2005.",https://img.huffingtonpost.com/asset/5786781d1b00002700f6db95.jpeg?cache=8jm5Rwpb6R&ops=scalefit_720_noupscale,"Asking a Muslim employee to remove her headscarf when dealing with clients amounts to unlawful direct discrimination, a legal advisor to the European Union’s top court said in a written opinion on Wednesday.The case arose when a female employee of a French IT consultancy was fired after refusing to remove her headscarf when meeting clients. She challenged this before a French court, which referred the case to the European Court of Justice.“There is nothing to suggest she was unable to perform her duties as a design engineer because she wore an Islamic headscarf,” Advocate General Eleanor Sharpston wrote.Opinions by the Court’s advocates general are advisory but it usually follows their advice in drawing up a final ruling.While a company could impose a neutral dress code if it pursued a legitimate aim, Sharpston said it was hard to see how such a measure could be seen as proportionate in the present case.France bars civil servants from wearing clothing indicating religious belief, such as a headscarf or a Jewish skullcap, but not employees in the private sector. Companies can set dress codes but their exact legal status is disputed. (Reporting by Robert-Jan Bartunek; Editing by Tom Heneghan)"
5,THE WORLDPOST,Syrian Rebels Say Russian Jets Struck A Refugee Camp On Jordanian Border,"Suleiman Al-Khalidi, Reuters",https://www.huffingtonpost.com/entry/syria-russia-airstrikes-refugee-camp_us_57864bd8e4b03fc3ee4ea595,The airstrikes killed at least 12 people and injured at least 40.,2016-07-13,"Rebels and a senior Western diplomat said Russian jets hit the Hadalat area near Syria's border with Jordan where hundreds of refugees are sheltering, pictured above in May.",https://img.huffingtonpost.com/asset/578651a41b00002700f6daca.jpeg?ops=scalefit_720_noupscale,"AMMAN (Reuters) - Jets believed to be Russian on Tuesday struck a refugee camp along Jordan’s north-eastern border with Syria, killing at least 12 people and injuring scores in the first such Russian strike near the Jordanian border, rebels said.Several jets flying at high altitudes struck at noon a makeshift camp where a few hundred, mostly women and children, are stranded in a no-man’s-land on the Syrian side of the border, they said.The Russian Defence Ministry was not immediately available for comment.Said Seif al Qalamoni, a rebel spokesman in a brigade that belongs to the Western-backed Free Syrian Army (FSA), said the raids were close to the Hadalat refugee camp, one of two large camps in the area.A senior Western diplomat confirmed the incident and said initial information was that several Russian jets conducted the raids.If confirmed, these would be the closest aerial strikes by Moscow along the Jordanian border since the start of the Kremlin’s major aerial bombing campaign last September in support of Syrian President Bashar al Assad against insurgents battling to topple his rule.Staunch U.S. ally Jordan has stepped up coordination with Moscow to ensure its military campaign in southern Syria does not target moderate rebel groups aligned on the so-called Southern Front that a coalition of Western and Arab countries support.Their backing is part of a strategy of ensuring opposition-held southern Syria does not fall into the hands of radical jihadist groups such as al Qaeda’s Nusra and Islamic State.At least 40 people, mostly women and children, were injured in the strike. Jordanian army troops on the border helped rush the injured to hospitals inside the country, a Jordanian source said.Among the casualties were fighters from Asoud al Sharqiya, a rebel group that is fighting Islamic State militants and part of a group of moderate rebels financed and equipped by a Western-backed military operations room based in Amman, another rebel source said. The camp mostly housed these fighters’ families. The desolate strip, close to where the borders of Iraq, Syria and Jordan meet, has two major camps with a population of at least 60,000 people who have been stranded there since fleeing central and eastern Syria. Jordanian authorities bar their entry into the country on security grounds.The kingdom declared its border area a closed military zone after a suicide bomber, believed to be an Islamic State militant, last month drove from the Syrian side near one of the two camps and rammed the vehicle into a Jordanian military base, killing seven border guards.The refugees have been running out of food since the Jordanian army sealed the area, international relief workers and refugees said last month.U.S.-backed rebels based in the Syrian border town of al-Tanf, further north-east, periodically clash with Islamic State militants who have a presence in the vast sparsely populated south-eastern Syria desert.The rebel base in al-Tanf was hit twice last month by Russian air strikes, even after the U.S. military used emergency channels to ask Moscow to stop after the first strike, U.S. officials said."
6,THE WORLDPOST,Syrian Rebels Say Russian Jets Struck A Refugee Camp On Jordanian Border,"Suleiman Al-Khalidi, Reuters",https://www.huffingtonpost.com/entry/syria-russia-airstrikes-refugee-camp_us_57864bd8e4b03fc3ee4ea595,The airstrikes killed at least 12 people and injured at least 40.,2016-07-13,The Kremlin’s major aerial bombing campaign started last September in support of Syrian President Bashar al Assad against insurgents battling to topple his rule.,https://img.huffingtonpost.com/asset/57864f9c1a00002600dd11df.jpeg?ops=scalefit_720_noupscale,"AMMAN (Reuters) - Jets believed to be Russian on Tuesday struck a refugee camp along Jordan’s north-eastern border with Syria, killing at least 12 people and injuring scores in the first such Russian strike near the Jordanian border, rebels said.Several jets flying at high altitudes struck at noon a makeshift camp where a few hundred, mostly women and children, are stranded in a no-man’s-land on the Syrian side of the border, they said.The Russian Defence Ministry was not immediately available for comment.Said Seif al Qalamoni, a rebel spokesman in a brigade that belongs to the Western-backed Free Syrian Army (FSA), said the raids were close to the Hadalat refugee camp, one of two large camps in the area.A senior Western diplomat confirmed the incident and said initial information was that several Russian jets conducted the raids.If confirmed, these would be the closest aerial strikes by Moscow along the Jordanian border since the start of the Kremlin’s major aerial bombing campaign last September in support of Syrian President Bashar al Assad against insurgents battling to topple his rule.Staunch U.S. ally Jordan has stepped up coordination with Moscow to ensure its military campaign in southern Syria does not target moderate rebel groups aligned on the so-called Southern Front that a coalition of Western and Arab countries support.Their backing is part of a strategy of ensuring opposition-held southern Syria does not fall into the hands of radical jihadist groups such as al Qaeda’s Nusra and Islamic State.At least 40 people, mostly women and children, were injured in the strike. Jordanian army troops on the border helped rush the injured to hospitals inside the country, a Jordanian source said.Among the casualties were fighters from Asoud al Sharqiya, a rebel group that is fighting Islamic State militants and part of a group of moderate rebels financed and equipped by a Western-backed military operations room based in Amman, another rebel source said. The camp mostly housed these fighters’ families. The desolate strip, close to where the borders of Iraq, Syria and Jordan meet, has two major camps with a population of at least 60,000 people who have been stranded there since fleeing central and eastern Syria. Jordanian authorities bar their entry into the country on security grounds.The kingdom declared its border area a closed military zone after a suicide bomber, believed to be an Islamic State militant, last month drove from the Syrian side near one of the two camps and rammed the vehicle into a Jordanian military base, killing seven border guards.The refugees have been running out of food since the Jordanian army sealed the area, international relief workers and refugees said last month.U.S.-backed rebels based in the Syrian border town of al-Tanf, further north-east, periodically clash with Islamic State militants who have a presence in the vast sparsely populated south-eastern Syria desert.The rebel base in al-Tanf was hit twice last month by Russian air strikes, even after the U.S. military used emergency channels to ask Moscow to stop after the first strike, U.S. officials said."
7,POLITICS,U.S. Arms Sales Approvals Set To Reach Nearly $40 billion,,https://www.huffingtonpost.com/entry/us-arms-sales-approvals-to-reach-nearly-40-billion_us_57861a7be4b03fc3ee4e89ba,"Global demand for U.S. helicopters and other weapons remains strong, the Pentagon says.",2016-07-13,U.S. industry officials and top military officials have become increasingly vocal in expressing concerns about delays in approving fighter jet sales to U.S. allies in the Gulf and other deals.,https://img.huffingtonpost.com/asset/578625881b00002600f6da35.jpeg?ops=scalefit_720_noupscale,"FARNBOROUGH, England (Reuters) - The U.S. government is on track to approve nearly $40billion in foreign military sales in the 2016 fiscal year that ends October 1, down from $46.6 billion last year, a top Pentagon official said on Wednesday.“We’re tracking toward $40 billion. We’re tracking toward our forecast,” U.S. Navy Vice Admiral Joe Rixey, who heads the Pentagon’s Defense Security Cooperation Agency, told Reuters at the Farnborough International Airshow.Rixey said the total could still fluctuate, depending on what happened in the fourth quarter.Britain’s vote to leave the European Union should not affect its relationship with the United States, or potential future arms sale, Rixey said, citing two large UK arms purchases of Boeing Co equipment announced on Monday.“I’m personally not viewing any impacts to our current relationship with the UK,” he said.Global demand for U.S. helicopters and other weapons remained strong, Rixey said.Rixey has launched 40 separate initiatives to streamline the foreign arms sales approval process and respond to criticism about delays in handling a sustained high volume of requests.U.S. industry officials and top military officials have become increasingly vocal in expressing concerns about delays in approving fighter jet sales to U.S. allies in the Gulf and other deals.Rixey said he was working closely with industry officials to understand their concerns, but it was important to look at each case individually. He said his agency does not make policy determinations, but simply facilitates sales once they are approved by the U.S. State Department, Pentagon and White House.He declined to comment on the Gulf sales that have stalled for well over a year now, including a $4 billion deal to sell 36 F-15 fighter jets to Qatar and a $3 billion deal to sell 24 F/A-18E/F Super Hornets to Kuwait, both built by Boeing Co .“Anything that is in foreign policy review is actually part of the deliberate conversation,” Rixey said. “When we get stalled there, the system is not broken, but actually acting as intended. We’re having a debate about foreign policy.”Rixey urged companies to “take the emotion out of it” and be as specific as possible about their concerns.He acknowledged that increased demand for U.S. weapons was creating strains for the government agencies that must evaluate such requests and then process the resulting contracts.“It’s not broken but it’s certainly burdened, with $47 billion (in arms sales approvals) in FY15, and we’re approaching $40 billion this year,” he said. “We’ve got to make sure that we get better.”He said the agency was working to improve training for the workforce and help ensure better contracting outcomes. "
8,THE WORLDPOST,France 'Has Identified Paris Attacks Leader',,https://www.huffingtonpost.com/entry/france-identified-paris-attacks-leader_us_57862fc9e4b08608d3323e5e,"Newly published official documents show Abdelhamid Abaaoud, who police shot dead, played a lesser role.",2016-07-13,An undated image of a man the Islamic State's online magazine Dabiq describes as Abdelhamid Abaaoud. French police had previously believed he was the leader of the Paris attacks.,https://img.huffingtonpost.com/asset/578630991a00002600dd1182.jpeg?ops=scalefit_720_noupscale,"PARIS (Reuters) - French authorities say they have identified the commander of the Nov. 13 militant attacks on Paris and know that Abdelhamid Abaaoud, cornered and killed days later by police, played a lesser role.Newly published official documents cite testimony by Bernard Bajolet, France’s head of external security, to a closed-door parliamentary inquiry into the European country’s anti-terrorism activities held on May 24.Bajolet did not identify who authorities now think was the commander, or whether the person is alive or dead.Abaaoud was initially described as the leader of the machinegun and suicide bomb attacks on the Bataclan music hall, Paris bars and restaurants, and the Stade de France soccer stadium, in which 130 people died.“It is true that Abaaoud was a coordinator, but he was not the commander,” Bajolet was quoted as saying. “We know who the commander is, but I will stay discreet on that point.“We now have a good knowledge of the organogram ... We have made progress on these subjects, we therefore have an idea of the identity of the commander.”Parliament published recommendations of the inquiry last week and released its full report on Tuesday."
9,THE WORLDPOST,Japan's Emperor Akihito Reportedly Plans To Abdicate The Throne,"Elaine Lies, Reuters",https://www.huffingtonpost.com/entry/japanese-emperor-akihito-abdication_us_57864161e4b0867123defadf,It would be an unprecedented move in modern Japan.,2016-07-13,Local media is reporting that Japanese Emperor Akihito is planning to step down in a few years.,https://img.huffingtonpost.com/asset/578641f11a000023006fa257.jpeg?ops=scalefit_720_noupscale,"TOKYO (Reuters) - Japanese Emperor Akihito, who has spent much of his time on the throne trying to heal the wounds of World War Two, intends to abdicate in a few years, public broadcaster NHK and other domestic media said on Wednesday, a step that would be unprecedented in modern Japan.The 82-year-old monarch, who has had heart surgery and been treated for prostate cancer in recent years, expressed his intention to the Imperial Household Agency, NHK said.It did not cite a reason and officials at the agency could not immediately be reached for comment.Kyodo news agency, quoting a government source, said Akihito had been expressing his intention to abdicate to people around him for about a year, although in a separate report Kyodo quoted a senior Imperial Household Agency official as denying that the reports were correct.Akihito has been cutting back on his official duties, handing over some of the burden to his heir, Crown Prince Naruhito, 56.Born in 1933, Akihito was heir to Emperor Hirohito, in whose name Japan fought World War Two.The soft-spoken Akihito marked the 70th anniversary of World War Two’s end last year with an expression of “deep remorse”, a departure from his previous remarks seen by some as an effort to cement a legacy of pacifism under threat from conservative Japanese nationalists.“Looking back at the past, together with deep remorse over the war, I pray that this tragedy of war will not be repeated and together with the people express my deep condolences for those who fell in battle and in the ravages of war,” he said. While Akihito’s father was a controversial figure, Akihito “was the first post-war emperor to embrace the (pacifist) constitution and his role as a symbol of national unity”, said Koichi Nakano, a political science professor at Sophia University in Tokyo.“He cares a great deal about war issues and reconciliation (with Asian countries). Naruhito has made clear that he will carry on with that,” Nakano added.Akihito has sought to deepen Japan’s ties with the world through visits abroad. In 1992 he became the first Japanese monarch in living memory to visit China, where bitter memories ofJapan’s past military aggression run deep.Emperor Kokaku, who gave up the throne in 1817, was the last Japanese emperor to abdicate, NHK said.Miiko Kodama, a professor emeritus at Musashi University, said the Imperial Household Law would need to be amended to allow Akihito to step down, a process that could take time and debate in parliament.A scientist by avocation, Akihito is the first royal heir to have married a commoner, Michiko Shoda, the daughter of a wealthy industrialist.Under the U.S.-drafted, postwar constitution, Japan’s emperor is “the symbol of the State and of the unity of the People”, with no political power.Akihito’s efforts to draw the imperial family closer to the people in image, if not in fact, have played into a carefully crafted picture of a “middle-class monarchy” that has helped shield it from the harsh criticism suffered by flashier royals abroad.(Additional reporting by Linda Sieg, Ritsuko Ando and Nobuhiro Kubo; Writing by William Mallard; Editing by Nick Macfie)"
