,category,headline,authors,link,short descr,date,image_caption(s),image_link(s),article
0,IMPACT,"Running Club Has Helped Bring 1,300 People Out Of Homelessness",Joseph Erbentraut,https://www.huffingtonpost.com/entry/homeless-running-club-back-on-my-feet_us_55e082a4e4b0c818f6179233,"""Running really is a metaphor for life.""",2015-08-31,"<p><span style=""color: rgba(0, 0, 0, 0.870588); font-family: Arial, Helvetica, sans-serif; font-size: 12px; line-height: 22.1520023345947px; background-color: #efefef;"">Anne Mahlum, center left, runs along with a group of men from Sunday Breakfast Rescue Mission in Philadelphia, Tuesday, July 3, 2007. Mahlum's group, Back On My Feet, has helped hundreds of homeless individuals find housing and employment.</span></p>",https://img.huffingtonpost.com/asset/default-missing-image.jpg?cache=KLbeMHqw50&ops=scalefit_720_noupscale,"Exercise has been shown to improve mental health, decrease stress, boost sleep and even change how you see the world, but can it really help the homeless become more self-sufficient?The work of one nonprofit seems to suggest as much. Founded in Philadelphia in 2007 by marathoner Anne Mahlum, Back on My Feet is an unusual program that encourages the homeless to take up running as a means to improve their self-confidence and ultimately help connect them with employment opportunities and independent housing. It is doing just that. As reported by NationSwell, the results of the program -- which is currently running in 11 chapters nationwide -- are promising. Of some 5,200 homeless individuals reached by the program in eight years, 1,300 have moved into independent housing and more than 1,900 have obtained employment. The organization has logged more than 462,000 miles run since 2009. The idea came to Mahlum when she began to form a friendship with a group of homeless men she would encounter along the route of her regular 5:30 a.m. runs. She had picked up running as a means to deal with her father’s gambling problem and thought some of these men might also see their lives improve by upping their physical fitness.As the Los Angeles reported, critics frequently told Mahlum the homeless “don’t run,” but she pressed on with her vision anyway, forgoing what a Channel One News feature called a ""dream job"" in the communications field and launching the running club.A small group of the men, who were living at Sunday Breakfast Rescue Mission, eventually joined her running club, with the shelter’s permission, and received a fresh pair of running shoes, running clothing and socks. There are certain expectations of the homeless individuals who participate in the Back on My Feet program. They must sign a dedication contract and agree to be present and on time for runs three times a week, Monday, Wednesday and Friday. Longer runs on the weekend are optional.If members meet those requirements and complete 30 days of the routine, they gain access to educational and job training programs and can apply to financial aid to help them find housing and gain independence. They can also continue to be a part of the club as alumni, helping encourage others starting on their own path to self-improvement.Members of the program have also taken part in big races, including the Chicago Marathon, NYC Marathon and Boston Marathon. But as Mahlum explained to CNN in a 2008 feature, the running at the center of the program is essentially a means to an end, not the end itself.""Running really is a metaphor for life,"" Mahlum told CNN. ""There is always another mile. You just have to take it one step at a time."" Alumni members of the program’s New York chapter would probably agree. One, Ryan, featured by NationSwell has already completed a half-marathon since joining the club seven months ago and is now studying to become a substance abuse counselor. Another, Jerry, works as a doorman and has his own apartment.Also on HuffPost:"
1,TECH,eHarmony Wants To Set You Up... With Your Next Job,"Sai Sachin R and Lehar Maan, Reuters",https://www.huffingtonpost.com/entry/eharmony-recruitment-site-elevated-careers_us_55e459d8e4b0c818f6185ed0,"""Nobody has really matched personalities in terms of the applicant and the supervisor. That's not something that LinkedIn or Monster do.""",2015-08-31,"<p>EHarmony founder Neil Clark Warren talks with a couple who met on the website, on April 16, 2015.</p>",https://img.huffingtonpost.com/asset/55e45f961d00002f001464d8.jpeg?ops=scalefit_720_noupscale,"Aug 31 (Reuters) -- As a marriage counselor years ago, Neil Clark Warren saw first-hand how incompatibility led to unhappy matches.So the compatibility factor was key -- even in the name -- when he co-founded online match-making service eHarmony in 2000.Now, with surveys showing 70 percent of Americans are unhappy with their jobs, he thinks the same focus on matching personalities can work in the recruitment industry.""Nobody has really matched personalities in terms of the applicant and the supervisor. That's not something that LinkedIn or Monster do,"" Warren said, explaining eHarmony's plans to get into the employment industry.""(The career market) is such a big market that we do expect it to grow faster than our core product,"" the octogenarian clinical psychologist and eHarmony CEO said in an interview.Finding love is not easy, and neither is the increasingly crowded online match-making industry.The market is dominated by Barry Diller's IAC/InterActiveCorp, owner of Match.com as well as other sites for the lovelorn. IAC has also been gaining market share through acquisitions, including dating app Tinder.Los Angeles-based EHarmony plans to launch its recruitment service -- Elevated Careers -- in 2016, and expects the business to contribute about 60 percent of the company's revenue within three years.In the meantime, visitors to elevatedcareers.com can sign up either as a job-seeker or recruiter.Work on the project has been under way for more than a year. ""It's so important that Elevated Careers is developed to eHarmony standards via client feedback,"" a spokeswoman said.The new service speaks to eHarmony's need to diversify as IAC/InterActiveCorp bulks up ahead of the planned public listing of Match Group, which will hold the company's dating businesses.IAC pushed deeper into the mobile-based dating business last month when it agreed to buy PlentyOfFish.Match Group did not respond to requests for comment on whether it plans to launch a recruitment service.NO IPO FOR NOWEHarmony has no plans to go public, Warren said.""We love the position of being able to manage our own situation and not feel pushed by any public groups,"" he said.""We're very much on the side of remaining private as of this time.""Daniel Kurnos, an analyst at brokerage Benchmark Co, estimates that eHarmony, whose biggest shareholder is Madrone Capital Partners, has a market value of about $1 billion.The U.S. online dating market is worth more than $2 billion annually, he said.In comparison, the online career market -- which includes LinkedIn Corp and Monster Worldwide Inc -- is worth about $6 billion a year, said Lisa Rowan of market research firm IDC.The entire talent acquisition and staffing market worldwide is worth about $94 billion, she said.EHarmony expects ""high and double-digit"" revenue growth in percentage terms this year, to between $275 million and $350 million.Earnings before interest, tax, depreciation and amortization (EBITDA) are expected to increase by 50-70 percent both this year and next, said Warren, who turns 81 next month.But he said the contribution from Elevated Careers would be ""minuscule"" as eHarmony spends heavily to develop the business.Both employers and job-seekers will likely pay to use the service, although some features could be free.More than 100 variables will be used to match clients.Apart from skills and experience, the algorithm will attempt to match job-seekers and employers based on such variables as personality - as on the eHarmony site - as well as work and social and cultural values.Warren retired from eHarmony in 2007 but came back as CEO after five years to turn around the business, whose growth was slowing in the face of increasing competition.He cut jobs, bought back shares from Sequoia Capital and slashed the nine-member board to two (now three) -- himself and ""very close friend"" Greg Penner, founder of Madrone Capital and now chairman of Wal-Mart Stores Inc.A compatible match, it seems.(Editing by Sayantani Ghosh and Ted Kerr)  Related on HuffPost: "
2,MEDIA,'Sexist' Tweet About Amal Clooney Prompts Outrage Online,Dominique Mosbergen,https://www.huffingtonpost.com/entry/amal-clooney-actors-wife-tweet_us_55e3f027e4b0c818f6184ecb,"AP slammed for referring to the human rights lawyer as ""actor's wife.""",2015-08-31,"<p>Amal Clooney, a member of the legal team representing Al-Jazeera English journalist Mohammed Fahmy sits in a courtroom in Tora prison in Cairo, Egypt on Aug. 29, 2015.</p>",https://img.huffingtonpost.com/asset/default-missing-image.jpg?cache=KLbeMHqw50&ops=crop_0_148_5063_3116%2Cscalefit_720_noupscale,"She’s a renowned human rights lawyer whose clients have included Wikileaks founder Julian Assange, former Ukrainian Prime Minister Yulia Tymoshenko and the state of Cambodia. She’s been appointed to several United Nations commissions, and has spent time teaching at Columbia Law School, The Hague Academy of International Law and other respected institutions.Yet, on Saturday, when the Associated Press penned a tweet about Amal Clooney (née Alamuddin), they chose not to identify her by her many achievements but instead by her marriage to actor George Clooney.The decision prompted outrage on social media, as many netizens accused the news outlet of sexism.In the wake of the criticism, the AP did not edit or remove the original tweet about Clooney, but in a subsequent post referred to the attorney as a “human rights lawyer.”Clooney, 37, had been in the news because of her involvement in the trial of Egyptian-Canadian journalist Mohammed Fahmy.Fahmy was one of the three Al-Jazeera English journalists who were handed three-year jail terms on Saturday for broadcasting material deemed “harmful to Egypt” following the 2013 military coup.Clooney, who represented Fahmy, has called on Egyptian presidentAbdel Fattah el-Sissi, to pardon the men.“The verdict today sends a very dangerous message in Egypt,” said Clooney after the ruling. “It sends a message that journalists can be locked up for simply doing their job, for telling the truth and reporting the news. And it sends a dangerous message that there are judges in Egypt who will allow their courts to become instruments of political repression and propaganda.”  Also on HuffPost: "
3,MEDIA,'Sexist' Tweet About Amal Clooney Prompts Outrage Online,Dominique Mosbergen,https://www.huffingtonpost.com/entry/amal-clooney-actors-wife-tweet_us_55e3f027e4b0c818f6184ecb,"AP slammed for referring to the human rights lawyer as ""actor's wife.""",2015-08-31,"<p>Amal Clooney speaks to reporters during Fahmy's trial on Aug. 29, 2015. </p>",https://img.huffingtonpost.com/asset/55e3f6771d00006e0014648d.jpeg?ops=crop_0_384_4928_2896%2Cscalefit_720_noupscale,"She’s a renowned human rights lawyer whose clients have included Wikileaks founder Julian Assange, former Ukrainian Prime Minister Yulia Tymoshenko and the state of Cambodia. She’s been appointed to several United Nations commissions, and has spent time teaching at Columbia Law School, The Hague Academy of International Law and other respected institutions.Yet, on Saturday, when the Associated Press penned a tweet about Amal Clooney (née Alamuddin), they chose not to identify her by her many achievements but instead by her marriage to actor George Clooney.The decision prompted outrage on social media, as many netizens accused the news outlet of sexism.In the wake of the criticism, the AP did not edit or remove the original tweet about Clooney, but in a subsequent post referred to the attorney as a “human rights lawyer.”Clooney, 37, had been in the news because of her involvement in the trial of Egyptian-Canadian journalist Mohammed Fahmy.Fahmy was one of the three Al-Jazeera English journalists who were handed three-year jail terms on Saturday for broadcasting material deemed “harmful to Egypt” following the 2013 military coup.Clooney, who represented Fahmy, has called on Egyptian presidentAbdel Fattah el-Sissi, to pardon the men.“The verdict today sends a very dangerous message in Egypt,” said Clooney after the ruling. “It sends a message that journalists can be locked up for simply doing their job, for telling the truth and reporting the news. And it sends a dangerous message that there are judges in Egypt who will allow their courts to become instruments of political repression and propaganda.”  Also on HuffPost: "
4,POLITICS,'Disruption' Comes to U.S. Politics,Howard Fineman,https://www.huffingtonpost.com/entry/kanye-west-donald-trump_us_55e49f94e4b0b7a96339d956,Trump & Co. appeal to voters who want to turn the system upside down.,2015-08-31,"Kanye West said Sunday that he is running for president, but not this time around.",https://img.huffingtonpost.com/asset/5862d93b1500002c009160df.jpeg?cache=Wt3a1S5cae&ops=scalefit_720_noupscale,"WASHINGTON -- Of course Kanye West declared that he is running for president. And of course he did it in an unconventional way: during MTV's Video Music Awards. And of course some people are taking him seriously, or at least not laughing.West's only mistake is that he isn't running until 2020. The often controversial but never dull artist should jump in now. The anti-politician thing is red, red hot.Disruption is the way to go.One poll this week from Iowa, where the primary season will kick off in February, found that three Republican candidates who have never held elected office -- real estate mogul/reality TV star Donald Trump, neurosurgeon Ben Carson and former Hewlett-Packard CEO Carly Fiorina -- register a combined 46 percent. Another new poll shows Trump and Carson tied for the top spot in Iowa, at 23 percent each. With Fiorina third at 10 percent, the three get a combined 56 percent.All of the current and former elected officials running for the GOP nomination, meanwhile, are stuck in the single digits in both surveys. Former Florida Gov. Jeb Bush, the son and brother of presidents, is at an abysmal 5 or 6 percent.On the Democratic side in Iowa, the details differ but the anti-insider theme is the same. Former Secretary of State Hillary Clinton has dropped from 57 percent in May to 37 percent now. Her main challenger, lone-wolf Senate socialist Bernie Sanders, has risen from 15 to 30 percent.Clearly, this is a treacherous year in which to be part of the old order.Twenty years ago, a professor at Harvard Business School named Clayton Christensen first applied the term ""disruption"" to the world of innovation. He was thinking of economics and business: how cell phones would replace land lines and personal computers; how LEDs would push aside light bulbs.But the same word -- and the same process -- applies to whole societies and governments. In recent decades, most have been massively disrupted.The Soviet Union was undermined by individualism, free markets and its own inefficiency. European nations that had been at war for a thousand years decided to try a new form of unity. The People's Republic of China launched its vast experiment in controlled capitalism. The Arab Spring tried, with some success, to sweep across the Middle East.Perhaps the least disrupted government since 1945 has been that of the United States, which won World War II and stood astride the planet. But the ""American Century"" is ending. In the face of new challenges, the victor's public institutions have seized up and stalled out in ways that threaten to render them useless -- and that have left them despised and distrusted by the American public.The reasons for public disgust are everywhere.Congress can't be relied on to accomplish one of its most basic functions: enacting a budget. Political parties, fixated on money and voters from their extreme wings, no longer function as brokers of compromise. Washington supports a welfare state, but borrows trillions to pay for it. The military hasn't ""won"" a conventional war since 1991 and doesn't know how to defeat the Islamic State. Borders are porous and immigration laws a mess. Big banks are more powerful than ever; corporate CEOs are richer than ever; the middle class is neither. The advances of the civil rights movement, in the courts and legislatures, have not brought true equality and are now being rolled back. Post-Watergate reforms to campaign financing laws have been wrecked by the courts, which now allow billionaires to buy campaigns. Barack Obama, an effective president on many fronts, has failed to inspire the kind of fundamental change that so many had hoped for.In this swamp of stalemate and dysfunction, traditional politicians -- not to mention dynastic ones -- face disruptions by outsiders. The latter seem unbound by old ways and old media; they tend to offer exciting, albeit simplistic or unrealistic answers; they appeal directly to voters' emotions and fears, rather than reciting timeworn party agendas; and they campaign with a swirl of celebrity style, sensational accusation and combative stance.Trump, who has lapped the GOP field, is an expert at all of this. He blames America's ills on forces and people outside the U.S. -- Mexicans, Chinese and Japanese in particular. He calls all elected officials in Washington ""impotent."" He derides Obama and his advisers as ""clueless."" He vows to solve every knotty problem with his own forceful ""management.""Dismissed first as a clown, then as a man on a fling, then as a summer curiosity that would fade, he is now being taken seriously by Republican operatives and mainstream commentators of many stripes.Some conservatives see in Trump the Jeffersonian idea that each generation needs a ""revolution"" of the people. ""Waves of populist reform come in cycles, and Trump looks like the next one,"" said historian Craig Shirley, a prominent biographer of Ronald Reagan. In previous centuries, leaders such as Andrew Jackson and even Teddy Roosevelt used their perceived outsider status to stoke resentment of entrenched power and promote change.But other conservatives join some mainstream writers in worrying that Trump evokes the dangerous tropes and deliberate ignorance of an authoritarian ""strong man.""""My family and I left Cuba in the late 1950s to escape a leader like him,"" said GOP consultant Alex Castellanos. ""I'm not saying we are about to become a 'banana republic' or a communist dictatorship, but he worries me.""Conservative columnist George Will (whose wife works for another presidential candidate, Wisconsin Gov. Scott Walker) has raised similar alarms, as has political moderate Thomas Friedman of The New York Times.Will derided Trump's vow to deport 11 million undocumented immigrants en masse as implicitly Nazi-like. Friedman was less apocalyptic. Trump, he wrote, reminded him of the late Sen. Joseph McCarthy, who briefly rose to prominence in the 1950s by indiscriminately accusing government officials of being Soviet spies.Kanye West, who entered politics in 2005 when he said President George W. Bush didn't ""care about black people,"" hasn't taken on Trump so far.It can't be long, though. And when it happens, it'll be one disruption against another."
5,POLITICS,'Disruption' Comes to U.S. Politics,Howard Fineman,https://www.huffingtonpost.com/entry/kanye-west-donald-trump_us_55e49f94e4b0b7a96339d956,Trump & Co. appeal to voters who want to turn the system upside down.,2015-08-31,Donald Trump speaks for those ready to disrupt it all.,https://img.huffingtonpost.com/asset/5862d9c01500002e00e9d431.jpeg?ops=scalefit_720_noupscale,"WASHINGTON -- Of course Kanye West declared that he is running for president. And of course he did it in an unconventional way: during MTV's Video Music Awards. And of course some people are taking him seriously, or at least not laughing.West's only mistake is that he isn't running until 2020. The often controversial but never dull artist should jump in now. The anti-politician thing is red, red hot.Disruption is the way to go.One poll this week from Iowa, where the primary season will kick off in February, found that three Republican candidates who have never held elected office -- real estate mogul/reality TV star Donald Trump, neurosurgeon Ben Carson and former Hewlett-Packard CEO Carly Fiorina -- register a combined 46 percent. Another new poll shows Trump and Carson tied for the top spot in Iowa, at 23 percent each. With Fiorina third at 10 percent, the three get a combined 56 percent.All of the current and former elected officials running for the GOP nomination, meanwhile, are stuck in the single digits in both surveys. Former Florida Gov. Jeb Bush, the son and brother of presidents, is at an abysmal 5 or 6 percent.On the Democratic side in Iowa, the details differ but the anti-insider theme is the same. Former Secretary of State Hillary Clinton has dropped from 57 percent in May to 37 percent now. Her main challenger, lone-wolf Senate socialist Bernie Sanders, has risen from 15 to 30 percent.Clearly, this is a treacherous year in which to be part of the old order.Twenty years ago, a professor at Harvard Business School named Clayton Christensen first applied the term ""disruption"" to the world of innovation. He was thinking of economics and business: how cell phones would replace land lines and personal computers; how LEDs would push aside light bulbs.But the same word -- and the same process -- applies to whole societies and governments. In recent decades, most have been massively disrupted.The Soviet Union was undermined by individualism, free markets and its own inefficiency. European nations that had been at war for a thousand years decided to try a new form of unity. The People's Republic of China launched its vast experiment in controlled capitalism. The Arab Spring tried, with some success, to sweep across the Middle East.Perhaps the least disrupted government since 1945 has been that of the United States, which won World War II and stood astride the planet. But the ""American Century"" is ending. In the face of new challenges, the victor's public institutions have seized up and stalled out in ways that threaten to render them useless -- and that have left them despised and distrusted by the American public.The reasons for public disgust are everywhere.Congress can't be relied on to accomplish one of its most basic functions: enacting a budget. Political parties, fixated on money and voters from their extreme wings, no longer function as brokers of compromise. Washington supports a welfare state, but borrows trillions to pay for it. The military hasn't ""won"" a conventional war since 1991 and doesn't know how to defeat the Islamic State. Borders are porous and immigration laws a mess. Big banks are more powerful than ever; corporate CEOs are richer than ever; the middle class is neither. The advances of the civil rights movement, in the courts and legislatures, have not brought true equality and are now being rolled back. Post-Watergate reforms to campaign financing laws have been wrecked by the courts, which now allow billionaires to buy campaigns. Barack Obama, an effective president on many fronts, has failed to inspire the kind of fundamental change that so many had hoped for.In this swamp of stalemate and dysfunction, traditional politicians -- not to mention dynastic ones -- face disruptions by outsiders. The latter seem unbound by old ways and old media; they tend to offer exciting, albeit simplistic or unrealistic answers; they appeal directly to voters' emotions and fears, rather than reciting timeworn party agendas; and they campaign with a swirl of celebrity style, sensational accusation and combative stance.Trump, who has lapped the GOP field, is an expert at all of this. He blames America's ills on forces and people outside the U.S. -- Mexicans, Chinese and Japanese in particular. He calls all elected officials in Washington ""impotent."" He derides Obama and his advisers as ""clueless."" He vows to solve every knotty problem with his own forceful ""management.""Dismissed first as a clown, then as a man on a fling, then as a summer curiosity that would fade, he is now being taken seriously by Republican operatives and mainstream commentators of many stripes.Some conservatives see in Trump the Jeffersonian idea that each generation needs a ""revolution"" of the people. ""Waves of populist reform come in cycles, and Trump looks like the next one,"" said historian Craig Shirley, a prominent biographer of Ronald Reagan. In previous centuries, leaders such as Andrew Jackson and even Teddy Roosevelt used their perceived outsider status to stoke resentment of entrenched power and promote change.But other conservatives join some mainstream writers in worrying that Trump evokes the dangerous tropes and deliberate ignorance of an authoritarian ""strong man.""""My family and I left Cuba in the late 1950s to escape a leader like him,"" said GOP consultant Alex Castellanos. ""I'm not saying we are about to become a 'banana republic' or a communist dictatorship, but he worries me.""Conservative columnist George Will (whose wife works for another presidential candidate, Wisconsin Gov. Scott Walker) has raised similar alarms, as has political moderate Thomas Friedman of The New York Times.Will derided Trump's vow to deport 11 million undocumented immigrants en masse as implicitly Nazi-like. Friedman was less apocalyptic. Trump, he wrote, reminded him of the late Sen. Joseph McCarthy, who briefly rose to prominence in the 1950s by indiscriminately accusing government officials of being Soviet spies.Kanye West, who entered politics in 2005 when he said President George W. Bush didn't ""care about black people,"" hasn't taken on Trump so far.It can't be long, though. And when it happens, it'll be one disruption against another."
6,COMEDY,"Everyone Can Go Home Now, This Is The Best Latte Artist Of All",Andy McDonald,https://www.huffingtonpost.com/entry/everyone-can-go-home-now-this-is-the-best-latte-artist-of-all_us_55e48b51e4b0aec9f353fc1b,Nothing like it.,2015-08-31,"As as fully grown human, you make your own decisions.",https://img.huffingtonpost.com/asset/559eac6c1700006004325f6b.jpeg?ops=scalefit_960_noupscale,"There are baristas, and then there are baristas [said slightly more artistically]. This particular espresso-slinger from Remedy Coffee Shop in Australia is truly an artist. Not gonna lie, you might get misty-eyed.Also on HuffPost:For a constant stream of entertainment news and discussion, follow HuffPost Entertainment on Viber."
7,POLITICS,Off Their Front Porch: Protesters Have No Free-Speech Rights On Supreme Court Plaza,Cristian Farias,https://www.huffingtonpost.com/entry/supreme-court-grounds-free-speech_us_55e30338e4b0c818f6182b72,An appellate court ruled the Constitution doesn't apply with equal force on the high court's plaza.,2015-08-30,"<p>A federal appeals court ruled that the elevated marble plaza surrounding the Supreme Court building is a ""nonpublic forum.""</p>",https://img.huffingtonpost.com/asset/55e31aaa1700009a01568f1c.jpeg?ops=scalefit_720_noupscale,"The Constitution doesn't apply in the area just outside the main court that interprets the Constitution.A federal appeals court ruled on Friday that the elevated marble plaza surrounding the Supreme Court building is a ""nonpublic forum"" and thus authorities may prosecute those who protest or pass out leaflets there.""Under the lenient First Amendment standards applicable to nonpublic forums,"" wrote the U.S. Court of Appeals for the D.C. Circuit, ""the government can impose reasonable restrictions on speech as long as it refrains from suppressing particular viewpoints.""The court drew a distinction between the public sidewalks outside the plaza -- which the Supreme Court in 1983 ruled were a public forum protected by the First Amendment -- and the plaza itself, which can be policed under a federal statute prohibiting ""assemblages"" and ""displays.""The court's opinion included a detailed description and a photograph of the Supreme Court's grounds. The D.C.-based appeals court that decided the case is widely regarded as the second-most important federal court in the country.The case was brought by a man who in 2011 stood on the plaza near the front entrance with a sign around his neck that read “The U.S. Gov. Allows Police To Illegally Murder And Brutalize African Americans And Hispanic People.”After receiving and ignoring three warnings from Supreme Court police, Harold Hodge was arrested and charged under the statute proscribing protests and signs on the plaza. Prosecutors then agreed to dismiss the charges so long as he stayed away from the court's grounds for six months, which he did.Following the dismissal, Hodge sued in federal court, contending the statute violated the First Amendment because it conflicted with his desire to ""engage in peaceful, non-disruptive political speech and expression."" A lower court bought the argument and struck down the statute as unconstitutional. But the D.C. Circuit reversed that decision, reasoning that the plaza is an ""integral"" part of the Supreme Court building, and that the 1949 statute is a ""reasonable, view-point neutral"" way for the government to maintain order. The court noted that Congress could at any time amend the law to allow ""for the robust exercise of First Amendment activity by the general public"" on the plaza. And it made clear that people have unlimited access to the area for ""non-expressive"" purposes -- such as posing for pictures or admiring the premises.So if your goal is to picket and protest at the nation's high court, you're better off sticking to the sidewalks. At least there, the First Amendment still applies."
8,QUEER VOICES,Clerk Who Refuses To Marry LGBT Couples Performed Trans Man's Marriage,Simon McCormack,https://www.huffingtonpost.com/entry/clerk-who-refuses-to-marry-lgbt-couples-performed-trans-mans-marriage_us_55e343d5e4b0c818f6183433,"""She saw just a straight couple in love, and she should see everybody like that.""",2015-08-30,"""No union is more profound than marriage, for it embodies the highest ideals of love, fidelity, devotion, sacrifice, and family.""",https://img.huffingtonpost.com/asset/55a577db1200002b001345ea.jpeg?ops=scalefit_960_noupscale,"A county clerk in Kentucky who petitioned the Supreme Court to allow her to refuse to wed LGBT couples unknowingly married a trans man and a pansexual woman, the couple says.Camryn Colen and his wife, Lexie, said they were wed in February by Rowan County Clerk Kim Davis. Davis has made headlines for refusing to issue any marriage licenses after the Supreme Court declared gay marriage legal nationwide in June. Davis issued the marriage certificate without asking for Colen's birth certificate, which identifies him as a female, he told the Courier-Journal.""She saw just a straight couple in love, and she should see everybody like that,"" he told the newspaper. ""She shouldn’t just see straight couples like that.""The couple joined about 100 people who protested outside Davis' office on Saturday, The Daily Independent in Ashland reported.Since going public with his story, Colen has been flooded with support from local LGBT couples who were denied licenses by the clerk, he told BuzzFeed.""It was one thing to have the government say no to your marriage, but to have one person do it is something else,” he told the website.On Friday, Davis filed an emergency request with the court to put a temporary hold on a lower court ruling that effectively forces her to begin marrying gay couples. Doing so would violate her religious beliefs, the petition says.""She holds an undisputed sincerely-held religious belief that marriage is a union between a man and a woman, only,"" the petition says. ""Thus, in her belief, [same-sex marriage] is not, in fact, marriage.""Davis could not immediately be reached for comment. Also on HuffPost:"
9,CRIME,Maryland Teen Allegedly Sexually Abused Child Since She Was 3,Simon McCormack,https://www.huffingtonpost.com/entry/maryland-teen-sexually-abused-child_us_55e3256de4b0aec9f353945e,"The 17-year-old is charged as an adult with raping the girl, now 9.",2015-08-30,"<p><span style=""font-family: Arial, Helvetica, sans-serif; font-size: 14px; line-height: 18.1818180084229px; background-color: #eeeeee;"">Jonathan Fleming is accused of sexually abusing a young girl since she was 3 years old.</span></p>",https://img.huffingtonpost.com/asset/55e32eee1d00002f00146427.jpeg?ops=scalefit_720_noupscale,"A 17-year-old teen is accused of raping a 9-year-old girl at the Maryland State Fairgrounds.Jonathan Fleming, of Carroll County, Maryland, is charged as an adult with second-degree rape, second-degree sexual offense, perverted practice, fourth-degree sexual assault and second-degree assault, according to The Baltimore Sun. The Huffington Post does not usually name minors accused of crimes unless they are charged as adults.An investigation by the Baltimore County Police Crimes Against Children Unit accuses Fleming of sexually abusing the child since she was about 3, according to a press release.Police began investigating Thursday after a farmer who saw the teen and the girl at the fair's swine barn tipped off the girl's father. The teen is a family friend of the victim, police said in the release.""There was a farmer there that actually saw him buckling up his pants and approached the two of them,” Baltimore County Police Officer Shawn Vincent told WJZ-TV. “When the boy saw that he was being approached, he left with the young girl.""The child allegedly told authorities that Fleming repeatedly forced her to perform sex acts several times a year at fairs in Maryland and elsewhere, according to the release.Police are still investigating claims of previous abuse and more charges are possible, the release said. Also on HuffPost:"
